snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2024-09-05,WH-03,MP-1080,296,24
2024-09-05,WH-01,MP-1081,447,32
2024-09-05,WH-02,MP-1081,228,23
2024-09-05,WH-03,MP-1081,237,74
2024-09-05,WH-01,MP-1082,210,48
2024-09-05,WH-02,MP-1082,66,17
2024-09-05,WH-03,MP-1082,144,8
2024-09-05,WH-01,MP-1083,166,45
2024-09-05,WH-02,MP-1083,37,2
2024-09-05,WH-03,MP-1083,83,11
2024-09-05,WH-01,MP-1084,27,15
2024-09-05,WH-02,MP-1084,228,7
2024-09-05,WH-03,MP-1084,16,24
2024-09-05,WH-01,MP-1085,44,41
2024-09-05,WH-02,MP-1085,228,30
2024-09-05,WH-03,MP-1085,28,33
2024-09-05,WH-01,MP-1086,13,7
2024-09-05,WH-02,MP-1086,228,8
2024-09-05,WH-03,MP-1086,7,9
2024-09-05,WH-01,MP-1087,11,16
2024-09-05,WH-02,MP-1087,228,10
2024-09-05,WH-03,MP-1087,7,11
2024-09-05,WH-01,MP-1088,106,30
2024-09-05,WH-02,MP-1088,42,13
2024-09-05,WH-03,MP-1088,32,10
2024-09-05,WH-01,MP-1089,127,7
2024-09-05,WH-02,MP-1089,67,8
2024-09-05,WH-03,MP-1089,85,28
2024-09-05,WH-01,MP-1090,169,29
2024-09-05,WH-02,MP-1090,58,25
2024-09-05,WH-03,MP-1090,106,15
2024-09-05,WH-01,MP-1091,70,26
2024-09-05,WH-02,MP-1091,26,13
2024-09-05,WH-03,MP-1091,40,19
2024-09-05,WH-01,MP-1092,83,23
2024-09-05,WH-02,MP-1092,42,2
2024-09-05,WH-03,MP-1092,57,17
2024-09-05,WH-01,MP-1093,48,29
2024-09-05,WH-02,MP-1093,34,5
2024-09-05,WH-03,MP-1093,42,2
2024-09-05,WH-01,MP-1094,113,48
2024-09-05,WH-02,MP-1094,50,15
2024-09-05,WH-03,MP-1094,81,15
2024-09-05,WH-01,MP-1095,85,34
2024-09-05,WH-02,MP-1095,42,8
2024-09-05,WH-03,MP-1095,49,12
2024-09-05,WH-01,MP-1096,113,36
2024-09-05,WH-02,MP-1096,74,21
2024-09-05,WH-03,MP-1096,60,27
2024-09-05,WH-01,MP-1097,290,84
2024-09-05,WH-02,MP-1097,80,18
2024-09-05,WH-03,MP-1097,129,2
2024-09-05,WH-01,MP-1098,623,57
2024-09-05,WH-02,MP-1098,160,7
2024-09-05,WH-03,MP-1098,263,114
2024-09-05,WH-01,MP-1099,449,63
2024-09-05,WH-02,MP-1099,145,30
2024-09-05,WH-03,MP-1099,306,59
2024-09-05,WH-01,MP-1100,187,84
2024-09-05,WH-02,MP-1100,97,2
2024-09-05,WH-03,MP-1100,198,15
2024-09-05,WH-01,MP-1101,439,24
2024-09-05,WH-02,MP-1101,101,7
2024-09-05,WH-03,MP-1101,324,109
2024-09-05,WH-01,MP-1102,308,7
2024-09-05,WH-02,MP-1102,83,16
2024-09-05,WH-03,MP-1102,140,5
2024-09-05,WH-01,MP-1103,641,123
2024-09-05,WH-02,MP-1103,184,12
2024-09-05,WH-03,MP-1103,218,85
2024-09-05,WH-01,MP-1104,107,37
2024-09-05,WH-02,MP-1104,38,4
2024-09-05,WH-03,MP-1104,82,13
2024-09-05,WH-01,MP-1105,195,93
2024-09-05,WH-02,MP-1105,131,33
2024-09-05,WH-03,MP-1105,149,44
2024-09-05,WH-01,MP-1106,306,87
2024-09-05,WH-02,MP-1106,131,36
2024-09-05,WH-03,MP-1106,87,33
2024-09-05,WH-01,MP-1107,189,21
2024-09-05,WH-02,MP-1107,73,25
2024-09-05,WH-03,MP-1107,83,19
2024-09-05,WH-01,MP-1108,357,9
2024-09-05,WH-02,MP-1108,135,45
2024-09-05,WH-03,MP-1108,121,63
2024-09-05,WH-01,MP-1109,452,71
2024-09-05,WH-02,MP-1109,168,20
2024-09-05,WH-03,MP-1109,162,61
2024-09-05,WH-01,MP-1110,399,5
2024-09-05,WH-02,MP-1110,93,1
2024-09-05,WH-03,MP-1110,119,54
2024-09-05,WH-01,MP-1111,332,6
2024-09-05,WH-02,MP-1111,80,11
2024-09-05,WH-03,MP-1111,152,12
2024-09-05,WH-01,MP-1112,229,55
2024-09-05,WH-02,MP-1112,65,33
2024-09-05,WH-03,MP-1112,82,30
2024-09-05,WH-01,MP-1113,176,56
2024-09-05,WH-02,MP-1113,77,9
2024-09-05,WH-03,MP-1113,59,15
2024-09-05,WH-01,MP-1114,696,99
2024-09-05,WH-02,MP-1114,293,56
2024-09-05,WH-03,MP-1114,394,72
2024-09-05,WH-01,MP-1115,641,84
2024-09-05,WH-02,MP-1115,122,1
2024-09-05,WH-03,MP-1115,312,79
2024-09-05,WH-01,MP-1116,1271,43
2024-09-05,WH-02,MP-1116,237,38
2024-09-05,WH-03,MP-1116,467,134
2024-09-05,WH-01,MP-1117,470,72
2024-09-05,WH-02,MP-1117,199,35
2024-09-05,WH-03,MP-1117,195,46
2024-09-05,WH-01,MP-1118,245,73
2024-09-05,WH-02,MP-1118,59,8
2024-09-05,WH-03,MP-1118,98,18
2024-09-05,WH-01,MP-1119,161,58
2024-09-05,WH-02,MP-1119,78,2
2024-09-05,WH-03,MP-1119,71,21
2024-09-05,WH-01,MP-1120,125,7
2024-09-05,WH-02,MP-1120,36,4
2024-09-05,WH-03,MP-1120,71,2
2024-09-05,WH-01,MP-1121,286,18
2024-09-05,WH-02,MP-1121,61,12
2024-09-05,WH-03,MP-1121,142,5
2024-09-05,WH-01,MP-1122,236,13
2024-09-05,WH-02,MP-1122,93,6
2024-09-05,WH-03,MP-1122,81,30
2024-09-05,WH-01,MP-1123,94,1
2024-09-05,WH-02,MP-1123,44,11
2024-09-05,WH-03,MP-1123,68,3
2024-09-05,WH-01,MP-1124,183,13
2024-09-05,WH-02,MP-1124,84,15
2024-09-05,WH-03,MP-1124,70,32
2024-09-05,WH-01,MP-1125,476,23
2024-09-05,WH-02,MP-1125,115,28
2024-09-05,WH-03,MP-1125,199,45
2024-09-05,WH-01,MP-1126,123,20
2024-09-05,WH-02,MP-1126,31,14
2024-09-05,WH-03,MP-1126,53,11
2024-09-05,WH-01,MP-1127,183,38
2024-09-05,WH-02,MP-1127,67,20
2024-09-05,WH-03,MP-1127,101,29
2024-09-05,WH-01,MP-1128,176,7
2024-09-05,WH-02,MP-1128,76,27
2024-09-05,WH-03,MP-1128,203,5
2024-09-05,WH-01,MP-1129,339,41
2024-09-05,WH-02,MP-1129,157,38
2024-09-05,WH-03,MP-1129,198,53
2024-09-05,WH-01,MP-1130,270,4
2024-09-05,WH-02,MP-1130,61,28
2024-09-05,WH-03,MP-1130,143,8
2024-09-05,WH-01,MP-1131,147,23
2024-09-05,WH-02,MP-1131,76,0
2024-09-05,WH-03,MP-1131,112,8
2024-09-09,WH-01,MP-1001,432,60
2024-09-09,WH-02,MP-1001,281,39
2024-09-09,WH-03,MP-1001,674,373
2024-09-09,WH-01,MP-1002,962,20
2024-09-09,WH-02,MP-1002,290,78
2024-09-09,WH-03,MP-1002,843,167
2024-09-09,WH-01,MP-1003,308,85
2024-09-09,WH-02,MP-1003,73,31
2024-09-09,WH-03,MP-1003,540,16
2024-09-09,WH-01,MP-1004,492,66
2024-09-09,WH-02,MP-1004,79,42
2024-09-09,WH-03,MP-1004,352,55
2024-09-09,WH-01,MP-1005,514,42
2024-09-09,WH-02,MP-1005,175,45
2024-09-09,WH-03,MP-1005,251,98
2024-09-09,WH-01,MP-1006,710,321
2024-09-09,WH-02,MP-1006,207,63
2024-09-09,WH-03,MP-1006,442,32
2024-09-09,WH-01,MP-1007,266,113
2024-09-09,WH-02,MP-1007,93,9
2024-09-09,WH-03,MP-1007,186,35
2024-09-09,WH-01,MP-1008,996,381
2024-09-09,WH-02,MP-1008,489,84
2024-09-09,WH-03,MP-1008,1208,294
2024-09-09,WH-01,MP-1009,420,48
2024-09-09,WH-02,MP-1009,186,34
2024-09-09,WH-03,MP-1009,420,93
2024-09-09,WH-01,MP-1010,244,69
2024-09-09,WH-02,MP-1010,168,47
2024-09-09,WH-03,MP-1010,263,96
2024-09-09,WH-01,MP-1011,588,167
2024-09-09,WH-02,MP-1011,239,78
2024-09-09,WH-03,MP-1011,490,34
2024-09-09,WH-01,MP-1012,1132,190
2024-09-09,WH-02,MP-1012,556,147
2024-09-09,WH-03,MP-1012,901,207
2024-09-09,WH-01,MP-1013,409,47
2024-09-09,WH-02,MP-1013,121,62
2024-09-09,WH-03,MP-1013,184,59
2024-09-09,WH-01,MP-1014,989,281
2024-09-09,WH-02,MP-1014,256,104
2024-09-09,WH-03,MP-1014,670,121
2024-09-09,WH-01,MP-1015,428,177
2024-09-09,WH-02,MP-1015,211,1
2024-09-09,WH-03,MP-1015,468,7
2024-09-09,WH-01,MP-1016,1290,136
2024-09-09,WH-02,MP-1016,465,110
2024-09-09,WH-03,MP-1016,485,139
2024-09-09,WH-01,MP-1017,1012,184
2024-09-09,WH-02,MP-1017,271,14
2024-09-09,WH-03,MP-1017,411,154
2024-09-09,WH-01,MP-1018,976,423
2024-09-09,WH-02,MP-1018,521,138
2024-09-09,WH-03,MP-1018,498,261
2024-09-09,WH-01,MP-1019,456,118
2024-09-09,WH-02,MP-1019,139,51
2024-09-09,WH-03,MP-1019,335,8
2024-09-09,WH-01,MP-1020,1570,90
2024-09-09,WH-02,MP-1020,392,27
2024-09-09,WH-03,MP-1020,685,100
2024-09-09,WH-01,MP-1021,296,101
2024-09-09,WH-02,MP-1021,100,8
2024-09-09,WH-03,MP-1021,139,13
2024-09-09,WH-01,MP-1022,315,115
2024-09-09,WH-02,MP-1022,166,42
2024-09-09,WH-03,MP-1022,251,94
2024-09-09,WH-01,MP-1023,93,174
2024-09-09,WH-02,MP-1023,228,51
2024-09-09,WH-03,MP-1023,56,24
2024-09-09,WH-01,MP-1024,41,22
2024-09-09,WH-02,MP-1024,228,4
2024-09-09,WH-03,MP-1024,25,46
2024-09-09,WH-01,MP-1025,85,73
2024-09-09,WH-02,MP-1025,228,63
2024-09-09,WH-03,MP-1025,48,50
2024-09-09,WH-01,MP-1026,44,2
2024-09-09,WH-02,MP-1026,228,26
2024-09-09,WH-03,MP-1026,27,32
2024-09-09,WH-01,MP-1027,348,24
2024-09-09,WH-02,MP-1027,155,5
2024-09-09,WH-03,MP-1027,172,38
2024-09-09,WH-01,MP-1028,223,67
2024-09-09,WH-02,MP-1028,134,12
2024-09-09,WH-03,MP-1028,94,34
2024-09-09,WH-01,MP-1029,713,182
2024-09-09,WH-02,MP-1029,134,29
2024-09-09,WH-03,MP-1029,199,66
2024-09-09,WH-01,MP-1030,530,57
2024-09-09,WH-02,MP-1030,150,54
2024-09-09,WH-03,MP-1030,156,38
2024-09-09,WH-01,MP-1031,356,55
2024-09-09,WH-02,MP-1031,123,22
2024-09-09,WH-03,MP-1031,112,50
2024-09-09,WH-01,MP-1032,642,112
2024-09-09,WH-02,MP-1032,162,61
2024-09-09,WH-03,MP-1032,210,41
2024-09-09,WH-01,MP-1033,390,4
2024-09-09,WH-02,MP-1033,150,1
2024-09-09,WH-03,MP-1033,105,62
2024-09-09,WH-01,MP-1034,1013,115
2024-09-09,WH-02,MP-1034,294,32
2024-09-09,WH-03,MP-1034,362,24
2024-09-09,WH-01,MP-1035,1069,101
2024-09-09,WH-02,MP-1035,314,6
2024-09-09,WH-03,MP-1035,362,90
2024-09-09,WH-01,MP-1036,871,222
2024-09-09,WH-02,MP-1036,249,118
2024-09-09,WH-03,MP-1036,683,129
2024-09-09,WH-01,MP-1037,1189,505
2024-09-09,WH-02,MP-1037,465,123
2024-09-09,WH-03,MP-1037,782,200
2024-09-09,WH-01,MP-1038,887,251
2024-09-09,WH-02,MP-1038,379,28
2024-09-09,WH-03,MP-1038,923,59
2024-09-09,WH-01,MP-1039,431,48
2024-09-09,WH-02,MP-1039,108,53
2024-09-09,WH-03,MP-1039,190,100
2024-09-09,WH-01,MP-1040,704,302
2024-09-09,WH-02,MP-1040,184,26
2024-09-09,WH-03,MP-1040,605,131
2024-09-09,WH-01,MP-1041,249,69
2024-09-09,WH-02,MP-1041,113,9
2024-09-09,WH-03,MP-1041,122,15
2024-09-09,WH-01,MP-1042,445,101
2024-09-09,WH-02,MP-1042,254,46
2024-09-09,WH-03,MP-1042,230,25
2024-09-09,WH-01,MP-1043,610,92
2024-09-09,WH-02,MP-1043,494,4
2024-09-09,WH-03,MP-1043,433,63
2024-09-09,WH-01,MP-1044,596,139
2024-09-09,WH-02,MP-1044,161,51
2024-09-09,WH-03,MP-1044,234,66
2024-09-09,WH-01,MP-1045,387,173
2024-09-09,WH-02,MP-1045,198,57
2024-09-09,WH-03,MP-1045,138,26
2024-09-09,WH-01,MP-1046,711,122
2024-09-09,WH-02,MP-1046,304,28
2024-09-09,WH-03,MP-1046,193,73
2024-09-09,WH-01,MP-1047,1251,104
2024-09-09,WH-02,MP-1047,533,215
2024-09-09,WH-03,MP-1047,681,162
2024-09-09,WH-01,MP-1048,673,213
2024-09-09,WH-02,MP-1048,314,19
2024-09-09,WH-03,MP-1048,270,9
2024-09-09,WH-01,MP-1049,339,11
2024-09-09,WH-02,MP-1049,126,32
2024-09-09,WH-03,MP-1049,142,11
2024-09-09,WH-01,MP-1050,328,177
2024-09-09,WH-02,MP-1050,176,54
2024-09-09,WH-03,MP-1050,201,8
2024-09-09,WH-01,MP-1051,1416,167
2024-09-09,WH-02,MP-1051,472,35
2024-09-09,WH-03,MP-1051,483,197
2024-09-09,WH-01,MP-1052,370,91
2024-09-09,WH-02,MP-1052,188,84
2024-09-09,WH-03,MP-1052,346,26
2024-09-09,WH-01,MP-1053,223,34
2024-09-09,WH-02,MP-1053,118,49
2024-09-09,WH-03,MP-1053,151,37
2024-09-09,WH-01,MP-1054,348,102
2024-09-09,WH-02,MP-1054,124,32
2024-09-09,WH-03,MP-1054,164,14
2024-09-09,WH-01,MP-1055,643,2
2024-09-09,WH-02,MP-1055,134,39
2024-09-09,WH-03,MP-1055,285,13
2024-09-09,WH-01,MP-1056,751,198
2024-09-09,WH-02,MP-1056,308,45
2024-09-09,WH-03,MP-1056,326,132
2024-09-09,WH-01,MP-1057,618,35
2024-09-09,WH-02,MP-1057,168,27
2024-09-09,WH-03,MP-1057,356,46
2024-09-09,WH-01,MP-1058,230,79
2024-09-09,WH-02,MP-1058,93,10
2024-09-09,WH-03,MP-1058,148,52
2024-09-09,WH-01,MP-1059,297,2
2024-09-09,WH-02,MP-1059,104,26
2024-09-09,WH-03,MP-1059,118,68
2024-09-09,WH-01,MP-1060,72,32
2024-09-09,WH-02,MP-1060,32,12
2024-09-09,WH-03,MP-1060,58,13
2024-09-09,WH-01,MP-1061,118,70
2024-09-09,WH-02,MP-1061,67,18
2024-09-09,WH-03,MP-1061,155,33
2024-09-09,WH-01,MP-1062,209,15
2024-09-09,WH-02,MP-1062,45,15
2024-09-09,WH-03,MP-1062,141,20
2024-09-09,WH-01,MP-1063,387,78
2024-09-09,WH-02,MP-1063,99,18
2024-09-09,WH-03,MP-1063,182,31
2024-09-09,WH-01,MP-1064,311,2
2024-09-09,WH-02,MP-1064,90,27
2024-09-09,WH-03,MP-1064,229,9
2024-09-09,WH-01,MP-1065,340,66
2024-09-09,WH-02,MP-1065,77,5
2024-09-09,WH-03,MP-1065,255,4
2024-09-09,WH-01,MP-1066,237,59
2024-09-09,WH-02,MP-1066,112,10
2024-09-09,WH-03,MP-1066,182,5
2024-09-09,WH-01,MP-1067,281,30
2024-09-09,WH-02,MP-1067,88,22
2024-09-09,WH-03,MP-1067,167,37
2024-09-09,WH-01,MP-1068,151,40
2024-09-09,WH-02,MP-1068,27,15
2024-09-09,WH-03,MP-1068,63,2
2024-09-09,WH-01,MP-1069,95,5
2024-09-09,WH-02,MP-1069,51,11
2024-09-09,WH-03,MP-1069,109,34
2024-09-09,WH-01,MP-1070,189,31
2024-09-09,WH-02,MP-1070,57,16
2024-09-09,WH-03,MP-1070,91,36
2024-09-09,WH-01,MP-1071,68,18
2024-09-09,WH-02,MP-1071,61,4
2024-09-09,WH-03,MP-1071,96,25
2024-09-09,WH-01,MP-1072,151,12
2024-09-09,WH-02,MP-1072,95,14
2024-09-09,WH-03,MP-1072,99,47
2024-09-09,WH-01,MP-1073,264,38
2024-09-09,WH-02,MP-1073,69,25
2024-09-09,WH-03,MP-1073,177,12
2024-09-09,WH-01,MP-1074,187,3
2024-09-09,WH-02,MP-1074,47,12
2024-09-09,WH-03,MP-1074,166,20
2024-09-09,WH-01,MP-1075,371,64
2024-09-09,WH-02,MP-1075,138,14
2024-09-09,WH-03,MP-1075,240,28
2024-09-09,WH-01,MP-1076,621,106
2024-09-09,WH-02,MP-1076,133,56
2024-09-09,WH-03,MP-1076,268,61
2024-09-09,WH-01,MP-1077,631,148
2024-09-09,WH-02,MP-1077,148,60
2024-09-09,WH-03,MP-1077,427,4
2024-09-09,WH-01,MP-1078,264,90
2024-09-09,WH-02,MP-1078,125,2
2024-09-09,WH-03,MP-1078,201,43
2024-09-09,WH-01,MP-1079,295,168
2024-09-09,WH-02,MP-1079,140,33
2024-09-09,WH-03,MP-1079,282,88
2024-09-09,WH-01,MP-1080,538,113
2024-09-09,WH-02,MP-1080,184,39
2024-09-09,WH-03,MP-1080,447,28
2024-09-09,WH-01,MP-1081,486,22
2024-09-09,WH-02,MP-1081,187,29
2024-09-09,WH-03,MP-1081,328,16
2024-09-09,WH-01,MP-1082,194,16
2024-09-09,WH-02,MP-1082,68,16
2024-09-09,WH-03,MP-1082,76,7
2024-09-09,WH-01,MP-1083,109,32
2024-09-09,WH-02,MP-1083,55,18
2024-09-09,WH-03,MP-1083,92,18
2024-09-09,WH-01,MP-1084,27,14
2024-09-09,WH-02,MP-1084,228,4
2024-09-09,WH-03,MP-1084,16,19
2024-09-09,WH-01,MP-1085,44,55
2024-09-09,WH-02,MP-1085,228,22
2024-09-09,WH-03,MP-1085,28,31
2024-09-09,WH-01,MP-1086,13,9
2024-09-09,WH-02,MP-1086,228,5
2024-09-09,WH-03,MP-1086,7,5
2024-09-09,WH-01,MP-1087,11,7
2024-09-09,WH-02,MP-1087,228,10
2024-09-09,WH-03,MP-1087,7,10
2024-09-09,WH-01,MP-1088,129,24
2024-09-09,WH-02,MP-1088,60,7
2024-09-09,WH-03,MP-1088,54,11
2024-09-09,WH-01,MP-1089,166,27
2024-09-09,WH-02,MP-1089,46,12
2024-09-09,WH-03,MP-1089,46,27
2024-09-09,WH-01,MP-1090,251,76
2024-09-09,WH-02,MP-1090,54,4
2024-09-09,WH-03,MP-1090,92,16
2024-09-09,WH-01,MP-1091,130,26
2024-09-09,WH-02,MP-1091,39,2
2024-09-09,WH-03,MP-1091,40,3
2024-09-09,WH-01,MP-1092,100,5
2024-09-09,WH-02,MP-1092,38,5
2024-09-09,WH-03,MP-1092,53,20
2024-09-09,WH-01,MP-1093,67,24
2024-09-09,WH-02,MP-1093,33,4
2024-09-09,WH-03,MP-1093,35,4
2024-09-09,WH-01,MP-1094,218,59
2024-09-09,WH-02,MP-1094,60,18
2024-09-09,WH-03,MP-1094,77,18
2024-09-09,WH-01,MP-1095,104,19
2024-09-09,WH-02,MP-1095,36,1
2024-09-09,WH-03,MP-1095,39,13
2024-09-09,WH-01,MP-1096,171,2
2024-09-09,WH-02,MP-1096,64,5
2024-09-09,WH-03,MP-1096,105,1
2024-09-09,WH-01,MP-1097,185,77
2024-09-09,WH-02,MP-1097,115,13
2024-09-09,WH-03,MP-1097,86,28
2024-09-09,WH-01,MP-1098,428,65
2024-09-09,WH-02,MP-1098,240,22
2024-09-09,WH-03,MP-1098,248,40
2024-09-09,WH-01,MP-1099,294,100
2024-09-09,WH-02,MP-1099,173,38
2024-09-09,WH-03,MP-1099,278,33
2024-09-09,WH-01,MP-1100,263,15
2024-09-09,WH-02,MP-1100,122,24
2024-09-09,WH-03,MP-1100,163,31
2024-09-09,WH-01,MP-1101,294,23
2024-09-09,WH-02,MP-1101,213,44
2024-09-09,WH-03,MP-1101,390,111
2024-09-09,WH-01,MP-1102,231,22
2024-09-09,WH-02,MP-1102,161,21
2024-09-09,WH-03,MP-1102,190,27
2024-09-09,WH-01,MP-1103,550,176
2024-09-09,WH-02,MP-1103,148,35
2024-09-09,WH-03,MP-1103,324,36
2024-09-09,WH-01,MP-1104,97,20
2024-09-09,WH-02,MP-1104,23,9
2024-09-09,WH-03,MP-1104,94,20
2024-09-09,WH-01,MP-1105,217,76
2024-09-09,WH-02,MP-1105,93,3
2024-09-09,WH-03,MP-1105,191,31
2024-09-09,WH-01,MP-1106,181,41
2024-09-09,WH-02,MP-1106,107,13
2024-09-09,WH-03,MP-1106,62,29
2024-09-09,WH-01,MP-1107,228,27
2024-09-09,WH-02,MP-1107,63,8
2024-09-09,WH-03,MP-1107,85,5
2024-09-09,WH-01,MP-1108,395,112
2024-09-09,WH-02,MP-1108,199,44
2024-09-09,WH-03,MP-1108,144,50
2024-09-09,WH-01,MP-1109,535,22
2024-09-09,WH-02,MP-1109,171,8
2024-09-09,WH-03,MP-1109,211,33
2024-09-09,WH-01,MP-1110,271,124
2024-09-09,WH-02,MP-1110,87,43
2024-09-09,WH-03,MP-1110,152,23
2024-09-09,WH-01,MP-1111,289,100
2024-09-09,WH-02,MP-1111,71,34
2024-09-09,WH-03,MP-1111,104,31
2024-09-09,WH-01,MP-1112,268,19
2024-09-09,WH-02,MP-1112,73,8
2024-09-09,WH-03,MP-1112,130,8
2024-09-09,WH-01,MP-1113,174,12
2024-09-09,WH-02,MP-1113,56,8
2024-09-09,WH-03,MP-1113,74,22
2024-09-09,WH-01,MP-1114,483,155
2024-09-09,WH-02,MP-1114,292,96
2024-09-09,WH-03,MP-1114,224,42
2024-09-09,WH-01,MP-1115,326,141
2024-09-09,WH-02,MP-1115,136,52
2024-09-09,WH-03,MP-1115,238,67
2024-09-09,WH-01,MP-1116,954,174
2024-09-09,WH-02,MP-1116,357,23
2024-09-09,WH-03,MP-1116,372,66
2024-09-09,WH-01,MP-1117,513,149
2024-09-09,WH-02,MP-1117,181,56
2024-09-09,WH-03,MP-1117,344,83
2024-09-09,WH-01,MP-1118,174,21
2024-09-09,WH-02,MP-1118,85,7
2024-09-09,WH-03,MP-1118,66,23
2024-09-09,WH-01,MP-1119,201,44
2024-09-09,WH-02,MP-1119,63,11
2024-09-09,WH-03,MP-1119,64,30
2024-09-09,WH-01,MP-1120,145,41
2024-09-09,WH-02,MP-1120,32,8
2024-09-09,WH-03,MP-1120,41,11
2024-09-09,WH-01,MP-1121,234,33
2024-09-09,WH-02,MP-1121,64,21
2024-09-09,WH-03,MP-1121,85,7
2024-09-09,WH-01,MP-1122,193,62
2024-09-09,WH-02,MP-1122,99,8
2024-09-09,WH-03,MP-1122,69,2
2024-09-09,WH-01,MP-1123,95,46
2024-09-09,WH-02,MP-1123,53,8
2024-09-09,WH-03,MP-1123,42,3
2024-09-09,WH-01,MP-1124,127,26
2024-09-09,WH-02,MP-1124,45,11
2024-09-09,WH-03,MP-1124,113,35
2024-09-09,WH-01,MP-1125,388,71
2024-09-09,WH-02,MP-1125,158,52
2024-09-09,WH-03,MP-1125,154,28
2024-09-09,WH-01,MP-1126,144,24
2024-09-09,WH-02,MP-1126,58,10
2024-09-09,WH-03,MP-1126,32,8
2024-09-09,WH-01,MP-1127,147,10
2024-09-09,WH-02,MP-1127,60,21
2024-09-09,WH-03,MP-1127,98,21
2024-09-09,WH-01,MP-1128,288,44
2024-09-09,WH-02,MP-1128,107,31
2024-09-09,WH-03,MP-1128,170,13
2024-09-09,WH-01,MP-1129,312,147
2024-09-09,WH-02,MP-1129,106,17
2024-09-09,WH-03,MP-1129,188,40
2024-09-09,WH-01,MP-1130,294,82
2024-09-09,WH-02,MP-1130,92,17
2024-09-09,WH-03,MP-1130,99,25
2024-09-09,WH-01,MP-1131,195,65
2024-09-09,WH-02,MP-1131,101,30
2024-09-09,WH-03,MP-1131,103,16
2024-09-12,WH-01,MP-1001,742,10
2024-09-12,WH-02,MP-1001,282,23
2024-09-12,WH-03,MP-1001,781,131
2024-09-12,WH-01,MP-1002,1061,303
2024-09-12,WH-02,MP-1002,157,66
2024-09-12,WH-03,MP-1002,1419,87
2024-09-12,WH-01,MP-1003,244,53
2024-09-12,WH-02,MP-1003,101,29
2024-09-12,WH-03,MP-1003,258,151
2024-09-12,WH-01,MP-1004,276,105
2024-09-12,WH-02,MP-1004,133,18
2024-09-12,WH-03,MP-1004,508,111
2024-09-12,WH-01,MP-1005,538,82
2024-09-12,WH-02,MP-1005,137,22
2024-09-12,WH-03,MP-1005,237,71
2024-09-12,WH-01,MP-1006,1007,254
2024-09-12,WH-02,MP-1006,357,44
2024-09-12,WH-03,MP-1006,705,222
2024-09-12,WH-01,MP-1007,382,67
2024-09-12,WH-02,MP-1007,90,32
2024-09-12,WH-03,MP-1007,275,52
2024-09-12,WH-01,MP-1008,1877,127
2024-09-12,WH-02,MP-1008,570,7
2024-09-12,WH-03,MP-1008,652,119
2024-09-12,WH-01,MP-1009,622,109
2024-09-12,WH-02,MP-1009,143,25
2024-09-12,WH-03,MP-1009,350,80
2024-09-12,WH-01,MP-1010,484,150
2024-09-12,WH-02,MP-1010,170,33
2024-09-12,WH-03,MP-1010,262,105
2024-09-12,WH-01,MP-1011,608,216
2024-09-12,WH-02,MP-1011,174,57
2024-09-12,WH-03,MP-1011,320,23
2024-09-12,WH-01,MP-1012,1441,525
2024-09-12,WH-02,MP-1012,618,122
2024-09-12,WH-03,MP-1012,777,264
2024-09-12,WH-01,MP-1013,437,11
2024-09-12,WH-02,MP-1013,184,38
2024-09-12,WH-03,MP-1013,302,50
2024-09-12,WH-01,MP-1014,572,11
2024-09-12,WH-02,MP-1014,210,72
2024-09-12,WH-03,MP-1014,617,65
2024-09-12,WH-01,MP-1015,750,71
2024-09-12,WH-02,MP-1015,253,71
2024-09-12,WH-03,MP-1015,542,25
2024-09-12,WH-01,MP-1016,650,371
2024-09-12,WH-02,MP-1016,340,101
2024-09-12,WH-03,MP-1016,596,190
2024-09-12,WH-01,MP-1017,1025,98
2024-09-12,WH-02,MP-1017,352,74
2024-09-12,WH-03,MP-1017,492,157
2024-09-12,WH-01,MP-1018,1123,185
2024-09-12,WH-02,MP-1018,376,146
2024-09-12,WH-03,MP-1018,683,130
2024-09-12,WH-01,MP-1019,315,81
2024-09-12,WH-02,MP-1019,179,50
2024-09-12,WH-03,MP-1019,265,19
2024-09-12,WH-01,MP-1020,1441,167
2024-09-12,WH-02,MP-1020,598,106
2024-09-12,WH-03,MP-1020,705,269
2024-09-12,WH-01,MP-1021,307,18
2024-09-12,WH-02,MP-1021,80,29
2024-09-12,WH-03,MP-1021,128,21
2024-09-12,WH-01,MP-1022,527,57
2024-09-12,WH-02,MP-1022,192,38
2024-09-12,WH-03,MP-1022,310,73
2024-09-12,WH-01,MP-1023,93,19
2024-09-12,WH-02,MP-1023,228,10
2024-09-12,WH-03,MP-1023,56,50
2024-09-12,WH-01,MP-1024,41,78
2024-09-12,WH-02,MP-1024,228,16
2024-09-12,WH-03,MP-1024,25,17
2024-09-12,WH-01,MP-1025,85,2
2024-09-12,WH-02,MP-1025,228,49
2024-09-12,WH-03,MP-1025,48,61
2024-09-12,WH-01,MP-1026,44,8
2024-09-12,WH-02,MP-1026,228,9
2024-09-12,WH-03,MP-1026,27,36
2024-09-12,WH-01,MP-1027,408,123
2024-09-12,WH-02,MP-1027,135,20
2024-09-12,WH-03,MP-1027,184,34
2024-09-12,WH-01,MP-1028,230,91
2024-09-12,WH-02,MP-1028,70,11
2024-09-12,WH-03,MP-1028,152,19
2024-09-12,WH-01,MP-1029,463,19
2024-09-12,WH-02,MP-1029,258,52
2024-09-12,WH-03,MP-1029,352,29
