order_id,freight_cost,handling_cost,rebate_amount
SO-700846,183.78,12.45,164.84
SO-700847,40.73,8.75,0
SO-700848,142.65,10.6,104.3
SO-700849,40.73,8.75,0
SO-700850,103.08,10.6,65.51
SO-700851,349.41,16.15,532.18
SO-700852,61.93,14.3,0
SO-700853,82.15,14.3,0
SO-700854,180.83,18,140.56
SO-700855,44.58,10.6,0
SO-700856,349.64,14.3,293.11
SO-700857,65.56,12.45,0
SO-700858,54.69,6.9,0
SO-700859,139.85,14.3,0
SO-700860,174.33,18,192.94
SO-700861,49.32,10.6,77.52
SO-700862,48.25,8.75,0
SO-700863,46.72,10.6,0
SO-700864,30.11,6.9,0
SO-700865,48.65,8.75,0
SO-700866,131.55,16.15,97.99
SO-700867,64.07,10.6,0
SO-700868,193.9,18,96.85
SO-700869,112.41,14.3,0
SO-700870,95.64,8.75,0
SO-700871,84.85,16.15,47.55
SO-700872,226,14.3,180.61
SO-700873,160.61,12.45,0
SO-700874,160.8,18,0
SO-700875,75.62,12.45,59.4
SO-700876,112.3,12.45,0
SO-700877,33.69,6.9,0
SO-700878,70.99,10.6,0
SO-700879,176.93,12.45,257.26
SO-700880,197.57,12.45,0
SO-700881,255.01,16.15,162.45
SO-700882,125.2,12.45,0
SO-700883,171.55,10.6,0
SO-700884,159.32,12.45,66.04
SO-700885,257.2,10.6,147.41
SO-700886,57.23,8.75,0
SO-700887,65.46,8.75,0
SO-700888,95.08,10.6,0
SO-700889,44.7,8.75,0
SO-700890,174.1,18,74.6
SO-700891,101.67,14.3,119.81
SO-700892,80.44,8.75,0
SO-700893,110.83,14.3,0
SO-700894,52.09,10.6,36.49
SO-700895,100.75,10.6,0
SO-700896,44.61,16.15,0
SO-700897,53.23,10.6,0
SO-700898,64.21,10.6,0
SO-700899,208.56,14.3,0
SO-700900,166.92,18,112.61
SO-700901,55.43,8.75,0
SO-700902,84.47,8.75,0
SO-700903,202.57,12.45,171.39
SO-700904,236.24,12.45,94.67
SO-700905,198.77,14.3,225.5
SO-700906,198.01,10.6,262.15
SO-700907,162.75,14.3,0
SO-700908,107.39,14.3,0
SO-700909,130.05,12.45,128.35
SO-700910,72.92,14.3,0
SO-700911,45.71,14.3,0
SO-700912,132.32,16.15,92.43
SO-700913,86.78,12.45,146.07
SO-700914,141.4,14.3,0
SO-700915,123,12.45,224.78
SO-700916,138.33,14.3,161.06
SO-700917,144.94,10.6,143.33
SO-700918,71.75,12.45,0
SO-700919,184.78,14.3,169.97
SO-700920,82.4,10.6,172.79
SO-700921,143,14.3,180.59
SO-700922,86.98,10.6,55.75
SO-700923,36.16,8.75,0
SO-700924,304.22,12.45,361.67
SO-700925,68.61,8.75,69.44
SO-700926,99.02,10.6,91.1
SO-700927,120.82,12.45,0
SO-700928,217.16,18,272.11
SO-700929,74.87,10.6,0
SO-700930,68.29,8.75,0
SO-700931,86.28,8.75,0
SO-700932,161.61,14.3,114.28
SO-700933,219.31,10.6,148.4
SO-700934,142.18,12.45,0
SO-700935,72.71,12.45,0
SO-700936,151.43,10.6,118.91
SO-700937,216.01,16.15,107.85
SO-700938,154.61,14.3,0
SO-700939,217.77,10.6,0
SO-700940,117.83,12.45,0
SO-700941,156.98,16.15,0
SO-700942,85.45,6.9,0
SO-700943,109.59,14.3,0
SO-700944,93.17,12.45,108.24
SO-700945,35.92,8.75,0
SO-700946,66.94,12.45,0
SO-700947,36.98,10.6,0
SO-700948,31.38,10.6,0
SO-700949,103.89,12.45,0
SO-700950,108.44,16.15,0
SO-700951,115.95,8.75,0
SO-700952,121.54,14.3,151.85
SO-700953,80.5,12.45,0
SO-700954,184.7,14.3,160.81
SO-700955,44.05,12.45,0
SO-700956,78.33,10.6,0
SO-700957,138.37,16.15,0
SO-700958,70.41,10.6,120.58
SO-700959,64.64,12.45,0
SO-700960,115.58,14.3,94.67
SO-700961,34.12,8.75,0
SO-700962,357.2,12.45,312.4
SO-700963,470.83,14.3,520.54
SO-700964,150.32,10.6,0
SO-700965,33.83,8.75,0
SO-700966,199.84,12.45,0
SO-700967,40.67,10.6,0
SO-700968,136.93,16.15,66.7
SO-700969,30.09,6.9,0
SO-700970,63.83,8.75,0
SO-700971,41.61,8.75,0
SO-700972,130.55,10.6,0
SO-700973,88.83,14.3,0
SO-700974,22.85,6.9,0
SO-700975,55.83,12.45,0
SO-700976,52.15,8.75,0
SO-700977,127.67,18,105.86
SO-700978,69.04,8.75,0
SO-700979,40.61,6.9,0
SO-700980,71.86,8.75,0
SO-700981,94.07,14.3,0
SO-700982,20.3,6.9,0
SO-700983,109.62,14.3,0
SO-700984,227.28,14.3,225.62
SO-700985,148.02,14.3,0
SO-700986,118.74,12.45,107.95
SO-700987,90.4,8.75,0
SO-700988,104.03,10.6,0
SO-700989,60.99,10.6,0
SO-700990,28,6.9,0
SO-700991,159.01,12.45,0
SO-700992,182.48,14.3,60.11
SO-700993,45.78,12.45,93.14
SO-700994,283.43,16.15,154.87
SO-700995,109.26,14.3,0
SO-700996,169.2,10.6,106.83
SO-700997,65.31,14.3,85.65
SO-700998,186.24,14.3,225.24
SO-700999,70.68,12.45,0
SO-701000,162.67,14.3,0
SO-701001,402.29,16.15,303.25
SO-701002,46.34,12.45,0
SO-701003,73.62,16.15,194.63
SO-701004,522.6,16.15,755.51
SO-701005,78.12,10.6,43.07
SO-701006,166.46,18,104.04
SO-701007,80.21,10.6,76.13
SO-701008,76.52,8.75,0
SO-701009,28.75,8.75,0
SO-701010,110.01,14.3,129.53
SO-701011,133.44,12.45,146.27
SO-701012,53.26,8.75,0
SO-701013,191.47,14.3,164
SO-701014,48.32,12.45,0
SO-701015,72.62,8.75,0
SO-701016,148.83,14.3,0
SO-701017,110.37,16.15,0
SO-701018,58.48,12.45,0
SO-701019,90.83,12.45,71.35
SO-701020,234.12,16.15,159.95
SO-701021,66.76,14.3,0
SO-701022,58.92,14.3,0
SO-701023,32.31,10.6,0
SO-701024,116.38,12.45,82.67
SO-701025,91.68,10.6,0
SO-701026,200.14,10.6,127.56
SO-701027,126.84,10.6,103.33
SO-701028,362.54,18,229.21
SO-701029,82.75,12.45,137.6
SO-701030,134,12.45,0
SO-701031,85.57,12.45,0
SO-701032,85.61,10.6,0
SO-701033,92.2,18,61.24
SO-701034,64.57,10.6,27.59
SO-701035,65.41,8.75,0
SO-701036,48.06,8.75,0
SO-701037,129.45,12.45,0
SO-701038,161.9,16.15,0
SO-701039,196.9,12.45,0
SO-701040,132.41,12.45,67.34
SO-701041,99.7,10.6,0
SO-701042,264.31,16.15,0
SO-701043,89.78,14.3,0
SO-701044,33.32,6.9,0
SO-701045,143.53,16.15,0
SO-701046,95.25,12.45,49.98
SO-701047,172.56,14.3,117.13
SO-701048,158.06,16.15,120.38
SO-701049,264.26,12.45,179.64
SO-701050,49.11,8.75,0
SO-701051,134.06,10.6,121.66
SO-701052,131.82,14.3,0
SO-701053,441.15,14.3,395.68
SO-701054,96.25,10.6,103.87
SO-701055,80.61,14.3,0
SO-701056,188.52,16.15,0
SO-701057,172.44,12.45,133.6
SO-701058,119.4,12.45,0
SO-701059,121.03,10.6,0
SO-701060,120.76,14.3,189.22
SO-701061,123.66,14.3,0
SO-701062,155.21,18,105.67
SO-701063,31.04,8.75,0
SO-701064,105.57,14.3,0
SO-701065,283.78,12.45,94.36
SO-701066,59.65,14.3,0
SO-701067,385.82,18,174.14
SO-701068,26.46,8.75,0
SO-701069,32.92,10.6,0
SO-701070,262.76,18,179.62
SO-701071,115.38,14.3,0
SO-701072,89.53,10.6,0
SO-701073,99.71,8.75,0
SO-701074,304.06,12.45,321.8
SO-701075,41.38,8.75,0
SO-701076,120.63,14.3,115.3
SO-701077,185,14.3,0
SO-701078,43.66,12.45,0
SO-701079,100.56,10.6,71.9
SO-701080,99.16,10.6,0
SO-701081,387.27,12.45,292.07
SO-701082,75.48,14.3,77.66
SO-701083,32.93,8.75,0
SO-701084,40.86,10.6,0
SO-701085,63.39,12.45,0
SO-701086,131.71,12.45,59.94
SO-701087,33.43,8.75,0
SO-701088,133.55,12.45,136.89
SO-701089,124.8,10.6,126.84
SO-701090,99.75,10.6,43.03
SO-701091,113.74,12.45,0
SO-701092,174.18,10.6,0
SO-701093,203.92,14.3,0
SO-701094,56.86,10.6,0
SO-701095,101.04,8.75,0
SO-701096,170.07,16.15,0
SO-701097,233.31,12.45,80.93
SO-701098,104.21,12.45,118.79
SO-701099,258.63,16.15,93.23
SO-701100,257.27,16.15,228.71
SO-701101,95.55,12.45,0
SO-701102,116.52,16.15,0
SO-701103,71.52,12.45,0
SO-701104,106.48,12.45,0
SO-701105,147.21,12.45,143.89
SO-701106,100.51,10.6,0
SO-701107,94.76,12.45,0
SO-701108,158.34,10.6,89.01
SO-701109,93.79,12.45,149
SO-701110,83.21,10.6,0
SO-701111,71.33,10.6,0
SO-701112,54.71,12.45,0
SO-701113,248.5,12.45,98.64
SO-701114,27.9,8.75,0
SO-701115,162.53,12.45,236.47
SO-701116,83.5,10.6,0
SO-701117,165.92,12.45,109.06
SO-701118,97.54,14.3,0
SO-701119,103.47,12.45,0
SO-701120,42.57,10.6,0
SO-701121,162.33,10.6,0
SO-701122,134.97,14.3,0
SO-701123,121.94,18,0
SO-701124,358.93,14.3,235.43
SO-701125,288.02,16.15,389.9
SO-701126,146.99,14.3,0
SO-701127,72.17,16.15,168.03
SO-701128,211.64,14.3,0
SO-701129,73.62,10.6,0
SO-701130,98.15,14.3,0
SO-701131,73.26,10.6,0
SO-701132,91.75,10.6,62.61
SO-701133,255.12,12.45,156.6
SO-701134,69.6,10.6,0
SO-701135,179.39,14.3,157.64
SO-701136,115.09,10.6,0
SO-701137,54.13,10.6,0
SO-701138,63.83,10.6,0
SO-701139,30.89,6.9,0
SO-701140,29.12,8.75,0
SO-701141,60.06,12.45,48.01
SO-701142,40.27,8.75,0
SO-701143,126.95,16.15,246.34
SO-701144,119.24,12.45,0
SO-701145,74.18,10.6,49.4
SO-701146,152.95,18,0
SO-701147,245.41,16.15,198.18
SO-701148,141.2,14.3,0
SO-701149,38.52,10.6,0
SO-701150,135.14,14.3,0
SO-701151,77.96,16.15,0
SO-701152,60.87,10.6,0
SO-701153,205.37,10.6,134.54
SO-701154,54.35,10.6,0
SO-701155,295.99,18,223.49
SO-701156,105.15,18,163.16
SO-701157,61.45,8.75,0
SO-701158,94.81,14.3,0
SO-701159,73.52,8.75,0
SO-701160,371.58,18,158.32
SO-701161,90.17,16.15,69.75
SO-701162,134,8.75,0
SO-701163,70.77,14.3,89.21
SO-701164,141.07,10.6,0
SO-701165,58.27,10.6,0
SO-701166,120.98,10.6,0
SO-701167,193.57,18,198.33
SO-701168,21.05,8.75,0
SO-701169,386.22,12.45,0
SO-701170,112.41,12.45,138.64
SO-701171,66.29,10.6,70.08
SO-701172,211.25,18,169.97
SO-701173,126.57,10.6,157.7
SO-701174,235.51,12.45,185.7
SO-701175,304.38,16.15,214.52
SO-701176,82.74,12.45,0
SO-701177,238.51,14.3,343.65
SO-701178,75.34,12.45,0
SO-701179,290.3,16.15,227.12
SO-701180,153.54,18,167.28
SO-701181,39.83,8.75,0
SO-701182,160.61,10.6,94.9
SO-701183,94.04,14.3,0
SO-701184,106.46,12.45,0
SO-701185,85.6,12.45,116.28
SO-701186,128.16,14.3,0
SO-701187,51.12,8.75,0
SO-701188,107.18,8.75,0
SO-701189,44.35,10.6,0
SO-701190,103.82,12.45,127.24
SO-701191,227.94,12.45,122.27
SO-701192,150.71,12.45,0
SO-701193,250.2,12.45,185.96
SO-701194,59.01,14.3,0
SO-701195,230.17,14.3,0
SO-701196,84.63,8.75,0
SO-701197,197.16,10.6,0
SO-701198,57.7,6.9,0
SO-701199,79.86,10.6,0
SO-701200,180.83,18,198.61
SO-701201,75.64,8.75,0
SO-701202,47.31,12.45,57.28
SO-701203,107.06,12.45,0
SO-701204,106.08,12.45,0
SO-701205,195.28,12.45,251.44
SO-701206,292.28,14.3,65.21
SO-701207,88.69,12.45,0
SO-701208,57.69,8.75,0
SO-701209,177.22,10.6,174.8
SO-701210,46.66,10.6,0
SO-701211,100.94,12.45,0
SO-701212,184.07,10.6,0
SO-701213,67.56,12.45,51.68
SO-701214,97.8,12.45,0
SO-701215,95.71,10.6,0
SO-701216,75.38,12.45,0
SO-701217,56.1,12.45,0
SO-701218,313.97,18,100.57
SO-701219,185.56,14.3,92.99
SO-701220,36.31,12.45,0
SO-701221,80.16,10.6,0
SO-701222,78.36,12.45,0
SO-701223,66.23,10.6,62.82
SO-701224,120.4,14.3,79.76
SO-701225,289.28,14.3,158.37
SO-701226,46.96,6.9,0
SO-701227,97.29,12.45,0
SO-701228,174.25,14.3,124.12
SO-701229,36.1,6.9,0
SO-701230,49.1,14.3,0
SO-701231,59.16,8.75,0
SO-701232,93.83,10.6,0
SO-701233,57.18,12.45,0
SO-701234,117.43,18,54.4
SO-701235,41.53,12.45,27.92
SO-701236,172.5,14.3,0
SO-701237,198.51,14.3,0
SO-701238,92.32,14.3,0
SO-701239,201.79,14.3,200.82
SO-701240,102.48,12.45,85.75
SO-701241,106.69,8.75,0
SO-701242,82.55,6.9,0
SO-701243,93.55,12.45,238.55
SO-701244,51.51,10.6,0
SO-701245,95.12,10.6,0
SO-701246,52.97,8.75,0
SO-701247,53.46,10.6,0
SO-701248,152.06,12.45,170.42
SO-701249,157.68,14.3,0
SO-701250,139.19,10.6,0
SO-701251,112.39,14.3,126.16
SO-701252,144.7,12.45,0
SO-701253,230.14,12.45,253.93
SO-701254,98.33,8.75,0
SO-701255,151.5,12.45,0
SO-701256,458.33,16.15,392.94
SO-701257,85.51,8.75,0
SO-701258,76.59,12.45,213.27
SO-701259,97.14,12.45,115.55
SO-701260,129.45,14.3,87.48
SO-701261,143.29,14.3,0
SO-701262,61.4,8.75,0
SO-701263,83.47,14.3,0
SO-701264,32.25,8.75,0
SO-701265,170.39,10.6,155.43
SO-701266,214.63,14.3,177.4
SO-701267,148.48,10.6,89.9
SO-701268,96.84,12.45,0
SO-701269,217.06,12.45,157.7
SO-701270,87.02,10.6,99.97
SO-701271,196.84,18,287.93
SO-701272,183.85,18,250.41
SO-701273,165.2,14.3,0
SO-701274,98.53,10.6,0
SO-701275,114.45,18,130.69
SO-701276,54.74,10.6,31.44
SO-701277,92.65,14.3,0
SO-701278,177.34,16.15,97.1
SO-701279,71.46,8.75,0
SO-701280,59.58,10.6,0
SO-701281,97.25,14.3,0
SO-701282,87.5,14.3,0
SO-701283,49.03,8.75,0
SO-701284,138.11,12.45,0
SO-701285,135.74,8.75,0
SO-701286,135.47,10.6,0
SO-701287,36.28,10.6,0
SO-701288,214.03,14.3,192.12
SO-701289,106.33,14.3,0
SO-701290,152.06,10.6,0
SO-701291,103.07,14.3,0
SO-701292,150.4,18,0
SO-701293,51.64,10.6,0
SO-701294,72.77,10.6,0
SO-701295,59.92,10.6,0
SO-701296,248.3,14.3,175.83
SO-701297,58.75,12.45,0
SO-701298,92.71,10.6,0
SO-701299,281.81,16.15,232.21
SO-701300,152.64,18,120.33
SO-701301,136.89,12.45,131.52
SO-701302,84.48,10.6,0
SO-701303,54.83,8.75,0
SO-701304,132.02,10.6,133.94
SO-701305,152.01,12.45,0
SO-701306,114.05,18,0
SO-701307,105.64,12.45,0
SO-701308,32.36,8.75,0
SO-701309,50.48,10.6,0
SO-701310,282.74,14.3,0
SO-701311,76.49,14.3,0
SO-701312,162.54,12.45,0
SO-701313,40.43,10.6,0
SO-701314,169.89,16.15,206.53
SO-701315,227.82,12.45,201.61
SO-701316,127.02,10.6,0
SO-701317,60.65,14.3,0
SO-701318,177.8,10.6,0
SO-701319,107,12.45,0
SO-701320,73.26,8.75,0
SO-701321,195.97,10.6,118.3
SO-701322,109.55,10.6,0
SO-701323,79.29,14.3,0
SO-701324,245.29,10.6,217.63
SO-701325,96.61,14.3,0
SO-701326,84.75,10.6,0
SO-701327,169.08,14.3,0
SO-701328,118.54,10.6,158.85
SO-701329,28.96,8.75,0
SO-701330,88.97,12.45,0
SO-701331,101.41,10.6,0
SO-701332,133.42,16.15,0
SO-701333,75.46,8.75,0
SO-701334,45.51,10.6,0
SO-701335,125.61,10.6,64.03
SO-701336,278.79,10.6,128.61
SO-701337,120.47,14.3,154.53
SO-701338,51.99,12.45,0
SO-701339,61.86,12.45,0
SO-701340,105.17,12.45,0
SO-701341,64.25,8.75,0
SO-701342,41.22,10.6,19.28
SO-701343,71.17,12.45,0
SO-701344,36.86,6.9,0
SO-701345,64.4,10.6,0
SO-701346,71.19,10.6,60.37
SO-701347,418.72,16.15,109.19
SO-701348,109.1,10.6,0
SO-701349,255.16,14.3,76.24
SO-701350,138.24,10.6,113.24
SO-701351,116.18,10.6,135.38
SO-701352,151,18,160.43
SO-701353,102.98,10.6,0
SO-701354,148.17,14.3,0
SO-701355,186.59,10.6,164.73
SO-701356,154.37,10.6,47.8
SO-701357,120.63,10.6,95.86
SO-701358,143.89,18,139.5
SO-701359,107.02,14.3,89.87
SO-701360,38.56,8.75,0
SO-701361,71.35,12.45,0
SO-701362,74.89,12.45,83.04
SO-701363,111,12.45,136.81
SO-701364,95.47,10.6,0
SO-701365,44.45,10.6,0
SO-701366,217.09,16.15,0
SO-701367,78.46,14.3,0
SO-701368,55.92,10.6,56.62
SO-701369,20.82,8.75,0
SO-701370,36.31,12.45,0
SO-701371,97.99,14.3,67.78
SO-701372,115.19,14.3,0
SO-701373,97.69,12.45,0
SO-701374,94.95,12.45,128.75
SO-701375,327.65,18,103.7
SO-701376,191.68,14.3,220.58
SO-701377,132.36,14.3,0
SO-701378,30.14,6.9,0
SO-701379,264.24,16.15,88.83
SO-701380,65.36,10.6,0
SO-701381,41.96,8.75,0
SO-701382,70.14,14.3,0
SO-701383,60.94,8.75,0
SO-701384,210.66,18,0
SO-701385,115.15,14.3,58.92
SO-701386,69.24,8.75,0
SO-701387,60.35,8.75,0
SO-701388,47.54,10.6,0
SO-701389,45.51,14.3,0
SO-701390,74.62,10.6,0
SO-701391,74.44,10.6,0
SO-701392,116.95,10.6,0
SO-701393,117.6,10.6,0
SO-701394,91.2,12.45,63
SO-701395,47.07,8.75,0
SO-701396,92.77,10.6,69.36
SO-701397,112.26,12.45,0
SO-701398,199.19,12.45,146.07
SO-701399,91.64,10.6,0
SO-701400,180.22,18,0
SO-701401,108.54,14.3,0
SO-701402,104.18,14.3,55.61
SO-701403,66.36,12.45,0
SO-701404,153.88,14.3,0
SO-701405,184.28,14.3,138.87
SO-701406,132.8,10.6,0
SO-701407,67.17,12.45,0
SO-701408,108.39,18,111.6
SO-701409,23.68,8.75,0
SO-701410,135.85,12.45,119.99
SO-701411,87.05,8.75,0
SO-701412,303.2,14.3,249.46
SO-701413,42.2,8.75,0
SO-701414,45.99,8.75,0
SO-701415,128.68,12.45,0
SO-701416,162.58,14.3,112.65
SO-701417,157.12,10.6,0
SO-701418,82.87,14.3,0
SO-701419,109.79,12.45,0
SO-701420,162.86,12.45,94.19
SO-701421,161.79,14.3,0
SO-701422,67.83,10.6,0
SO-701423,248.53,16.15,309.65
SO-701424,73.7,14.3,0
SO-701425,327.19,16.15,151.75
SO-701426,71.38,10.6,69.61
SO-701427,74.04,8.75,0
SO-701428,64.16,10.6,0
SO-701429,84.43,16.15,0
SO-701430,142.31,14.3,0
SO-701431,26.66,8.75,0
SO-701432,217.61,12.45,245.64
SO-701433,131.99,18,77.62
SO-701434,139.73,14.3,0
SO-701435,87.24,10.6,0
SO-701436,224.28,12.45,141.01
SO-701437,97.11,10.6,99.03
SO-701438,76.16,10.6,0
SO-701439,195.67,14.3,0
SO-701440,84.33,10.6,0
SO-701441,97.99,10.6,52.85
SO-701442,166.93,14.3,0
SO-701443,189.88,16.15,188.95
SO-701444,161.47,14.3,97.84
SO-701445,92.23,10.6,0
SO-701446,49.17,12.45,0
SO-701447,203.75,12.45,0
SO-701448,85.15,8.75,0
SO-701449,46.47,12.45,0
SO-701450,61.66,8.75,0
SO-701451,148.41,10.6,42.15
SO-701452,138.36,14.3,77.53
SO-701453,274.68,14.3,211.35
SO-701454,310.46,18,0
SO-701455,133.95,14.3,130.87
SO-701456,154.52,14.3,0
SO-701457,107.54,10.6,0
SO-701458,185.23,14.3,51.31
SO-701459,144.5,12.45,181.58
SO-701460,68.48,12.45,0
SO-701461,142.95,10.6,87.56
SO-701462,90.1,16.15,0
SO-701463,109.76,12.45,82.94
SO-701464,114.66,10.6,0
SO-701465,473.53,16.15,234.51
SO-701466,37.58,6.9,0
SO-701467,26.59,6.9,0
SO-701468,132.35,14.3,48.84
SO-701469,155.45,14.3,0
SO-701470,124.79,16.15,139.68
SO-701471,40.16,6.9,0
SO-701472,141.96,12.45,0
SO-701473,99.03,12.45,0
SO-701474,87.81,14.3,0
SO-701475,57.57,12.45,0
SO-701476,81.37,18,77.69
SO-701477,76.18,10.6,0
SO-701478,97.81,10.6,82.01
SO-701479,72.81,10.6,65.71
SO-701480,152.46,10.6,134.25
SO-701481,175.16,14.3,163.2
SO-701482,74.86,8.75,0
SO-701483,129.74,10.6,0
SO-701484,100.21,14.3,59.8
SO-701485,83.82,10.6,0
SO-701486,118.22,10.6,0
SO-701487,105.83,10.6,0
SO-701488,332.04,14.3,359.47
SO-701489,120.89,12.45,0
SO-701490,94.65,12.45,0
SO-701491,113.23,10.6,0
SO-701492,117.35,14.3,147.72
SO-701493,79.53,12.45,0
SO-701494,113.8,12.45,0
SO-701495,83.55,14.3,0
SO-701496,123.64,16.15,86.68
SO-701497,225.54,14.3,79.01
SO-701498,207.09,14.3,0
SO-701499,139.06,18,0
SO-701500,81.16,10.6,0
SO-701501,60.79,8.75,0
SO-701502,54.37,8.75,0
SO-701503,176.05,14.3,0
SO-701504,60.35,12.45,0
SO-701505,163.21,14.3,0
SO-701506,84.78,10.6,0
SO-701507,131.87,10.6,154.54
SO-701508,71.75,10.6,73.26
SO-701509,138.07,10.6,92.97
SO-701510,96.54,10.6,83.28
SO-701511,153.13,10.6,149.34
SO-701512,59.53,10.6,0
SO-701513,55.8,10.6,0
SO-701514,87.23,12.45,0
SO-701515,48.19,8.75,0
SO-701516,120.12,12.45,110.62
SO-701517,182.61,10.6,149.72
SO-701518,69.8,18,0
SO-701519,110.7,10.6,0
SO-701520,87.48,14.3,0
SO-701521,234.33,14.3,138.2
SO-701522,65.23,10.6,0
SO-701523,126.86,14.3,0
SO-701524,51.26,8.75,0
SO-701525,86.03,10.6,0
SO-701526,131.36,12.45,0
SO-701527,97.29,14.3,0
SO-701528,328.02,14.3,139.39
SO-701529,71.03,12.45,83.73
SO-701530,137.92,12.45,0
SO-701531,32.48,8.75,0
SO-701532,61.19,8.75,0
SO-701533,121.44,14.3,0
SO-701534,112.18,10.6,0
SO-701535,219.47,16.15,220.45
SO-701536,23.51,6.9,0
SO-701537,177.57,18,0
SO-701538,78.93,10.6,64.43
SO-701539,156.37,12.45,142.74
SO-701540,151.02,14.3,0
SO-701541,102.98,14.3,0
SO-701542,248.42,16.15,377.2
SO-701543,104.14,10.6,0
SO-701544,32.7,8.75,0
SO-701545,131.29,10.6,124.96
SO-701546,101.51,12.45,60.49
SO-701547,63.63,10.6,0
SO-701548,38.16,6.9,0
SO-701549,162.59,10.6,45.82
SO-701550,141.35,12.45,146.13
SO-701551,68.46,10.6,0
SO-701552,53.91,8.75,0
SO-701553,97.42,12.45,0
SO-701554,147.88,14.3,192.8
SO-701555,72.26,10.6,0
SO-701556,260.09,12.45,148.11
SO-701557,111.69,12.45,0
SO-701558,84.05,8.75,0
SO-701559,27.13,8.75,0
SO-701560,180.53,10.6,37.41
SO-701561,75.74,12.45,88.46
SO-701562,124.38,12.45,0
SO-701563,78.14,14.3,0
SO-701564,596.07,16.15,375.19
SO-701565,113.54,10.6,0
SO-701566,143.33,10.6,103.75
SO-701567,152.17,12.45,156.63
SO-701568,148.68,14.3,0
SO-701569,59.13,14.3,0
SO-701570,193.24,18,0
SO-701571,44.75,10.6,0
SO-701572,55.05,8.75,0
SO-701573,172.05,10.6,0
SO-701574,119.67,14.3,102.58
SO-701575,26.37,8.75,0
SO-701576,181.76,16.15,84.97
SO-701577,212.06,12.45,160.16
SO-701578,37.18,8.75,0
SO-701579,141.4,8.75,0
SO-701580,120.18,12.45,119.08
SO-701581,244.72,16.15,174.61
SO-701582,160.82,14.3,110.12
SO-701583,83.43,14.3,0
SO-701584,284.24,12.45,169.93
SO-701585,28.18,8.75,0
SO-701586,50.85,10.6,0
SO-701587,354.85,12.45,324.33
SO-701588,72.05,12.45,0
SO-701589,109.04,14.3,0
SO-701590,52.13,8.75,0
SO-701591,122.19,18,289.48
SO-701592,108.07,10.6,79.08
SO-701593,273.4,14.3,272.59
SO-701594,90.39,12.45,0
SO-701595,78.4,12.45,0
SO-701596,240.61,16.15,0
SO-701597,194.74,12.45,152.24
SO-701598,54.68,10.6,96.27
SO-701599,98.31,10.6,96.64
SO-701600,105.93,12.45,0
SO-701601,50.65,8.75,0
SO-701602,69.2,12.45,0
SO-701603,184.43,18,0
SO-701604,77.82,12.45,0
SO-701605,600.56,16.15,322.06
SO-701606,98.85,14.3,183.13
SO-701607,178.27,10.6,0
SO-701608,72.27,6.9,0
SO-701609,140.25,10.6,171.7
SO-701610,129.96,16.15,0
SO-701611,46.11,10.6,0
SO-701612,51.16,8.75,0
SO-701613,279.8,12.45,175.56
SO-701614,38.7,14.3,0
SO-701615,327.56,16.15,172.84
SO-701616,37.31,10.6,0
SO-701617,140.08,14.3,0
SO-701618,67.86,8.75,0
SO-701619,52.63,8.75,0
SO-701620,201.79,10.6,175.76
SO-701621,214.68,14.3,165.3
SO-701622,47.53,8.75,0
SO-701623,76.18,10.6,89.06
SO-701624,149,16.15,152.16
SO-701625,60.04,8.75,0
SO-701626,110.02,10.6,0
SO-701627,59.44,12.45,128.35
SO-701628,124.89,14.3,0
SO-701629,174.9,16.15,144.32
SO-701630,90.8,10.6,0
SO-701631,109.93,12.45,114.2
SO-701632,75.31,8.75,0
SO-701633,119.48,14.3,127.24
SO-701634,92.43,14.3,0
SO-701635,37.85,10.6,0
SO-701636,226.29,10.6,171.68
SO-701637,93.31,12.45,82.47
SO-701638,64.69,10.6,73.21
SO-701639,171.69,10.6,0
SO-701640,299.31,14.3,386.42
SO-701641,30.61,6.9,0
SO-701642,43.34,8.75,0
SO-701643,138.63,14.3,0
SO-701644,146.16,16.15,0
SO-701645,159.31,14.3,0
SO-701646,79.16,8.75,0
SO-701647,97.23,10.6,44.19
SO-701648,49.22,10.6,14.57
SO-701649,80.81,10.6,0
SO-701650,82.79,10.6,0
SO-701651,121.46,12.45,188.96
SO-701652,163.72,14.3,0
SO-701653,97.95,12.45,39.76
SO-701654,121.61,14.3,0
SO-701655,89.47,10.6,58.89
SO-701656,168.32,10.6,185.73
SO-701657,51.08,12.45,0
SO-701658,181.55,14.3,66.29
SO-701659,243.55,16.15,221.98
SO-701660,54.19,8.75,0
SO-701661,94.75,10.6,0
SO-701662,249.74,16.15,254.71
SO-701663,60.31,12.45,0
SO-701664,93.03,10.6,0
SO-701665,54.79,10.6,0
SO-701666,60.67,14.3,0
SO-701667,114.25,14.3,125.92
SO-701668,136.12,14.3,0
SO-701669,127.82,12.45,0
SO-701670,127.65,12.45,46.77
SO-701671,100.82,12.45,0
SO-701672,137.77,12.45,0
SO-701673,65,12.45,0
SO-701674,193.63,14.3,143.7
SO-701675,110.24,12.45,0
SO-701676,63.24,14.3,0
SO-701677,45.9,10.6,41.46
SO-701678,53.22,12.45,0
SO-701679,79.2,14.3,0
SO-701680,45.08,12.45,0
SO-701681,123.51,10.6,107.84
SO-701682,71.26,10.6,51.2
SO-701683,138.02,14.3,0
SO-701684,136.31,12.45,0
SO-701685,29.51,8.75,0
