session_id,clinic_code,practitioner_id,session_date,start_time,end_time,slot_minutes,slots_offered,sessional_cost_zar
SE-400330,LUM-PTA,PR-3010,16/09/2024,08:00,17:00,30,18,5602
SE-400331,LUM-PTA,PR-3011,2024-09-16,08:00,17:00,20,27,4519
SE-400332,LUM-PTA,PR-3012,2024-09-16,08:00,17:00,20,27,4073
SE-400333,LUM-UMH,PR-3014,2024-09-16,08:00,17:00,20,27,3616
SE-400334,LUM-UMH,PR-3016,2024-09-16,08:00,17:00,30,18,3166
SE-400335,LUM-UMH,PR-3017,2024-09-16,08:00,17:00,25,21,7465
SE-400336,LUM-CLR,PR-3019,16/09/2024,08:00,17:00,20,27,4416
SE-400337,LUM-CLR,PR-3020,2024-09-16,08:00,17:00,30,18,3302
SE-400338,LUM-CLR,PR-3021,2024-09-16,08:00,17:00,20,27,4210
SE-400339,LUM-CLR,PR-3023,2024-09-16,08:00,17:00,20,27,3940
SE-400340,LUM-CLR,PR-3024,2024-09-16,08:00,17:00,20,27,4215
SE-400341,LUM-GQE,PR-3025,16/09/2024,08:00,17:00,20,27,3480
SE-400342,LUM-GQE,PR-3026,2024-09-16,08:00,17:00,20,27,4421
SE-400343,LUM-GQE,PR-3027,2024-09-16,08:00,17:00,30,18,5152
SE-400344,LUM-GQE,PR-3028,2024-09-16,08:00,17:00,20,27,4210
SE-400345,LUM-BFN,PR-3029,2024-09-16,08:00,17:00,30,18,4817
SE-400346,LUM-BFN,PR-3030,2024-09-16,08:00,17:00,30,18,2885
SE-400347,LUM-BFN,PR-3031,16/09/2024,08:00,17:00,30,18,3256
SE-400348,LUM-BFN,PR-3032,2024-09-16,08:00,17:00,30,18,2779
SE-400349,LUM-SAN,PR-3002,2024-09-17,08:00,17:00,30,18,5987
SE-400350,LUM-SAN,PR-3003,2024-09-17,08:00,17:00,20,27,3679
SE-400351,LUM-SAN,PR-3004,2024-09-17,08:00,17:00,20,27,4117
SE-400352,LUM-SAN,PR-3005,17/09/2024,08:00,17:00,20,27,4234
SE-400353,LUM-SAN,PR-3006,17/09/2024,08:00,17:00,30,18,3134
SE-400354,LUM-SAN,PR-3007,2024-09-17,08:00,17:00,45,12,6711
SE-400355,LUM-PTA,PR-3008,2024-09-17,08:00,17:00,20,27,3803
SE-400356,LUM-PTA,PR-3009,2024-09-17,08:00,17:00,25,21,8221
SE-400357,LUM-PTA,PR-3011,2024-09-17,08:00,17:00,20,27,4519
SE-400358,LUM-PTA,PR-3012,2024-09-17,08:00,17:00,20,27,4073
SE-400359,LUM-PTA,PR-3013,17/09/2024,08:00,17:00,30,18,5678
SE-400360,LUM-UMH,PR-3014,2024-09-17,08:00,17:00,20,27,3616
SE-400361,LUM-UMH,PR-3015,17/09/2024,08:00,17:00,30,18,4817
SE-400362,LUM-UMH,PR-3016,2024-09-17,08:00,17:00,30,18,3166
SE-400363,LUM-UMH,PR-3017,2024-09-17,08:00,17:00,25,21,7465
SE-400364,LUM-UMH,PR-3018,2024-09-17,08:00,17:00,20,27,3765
SE-400365,LUM-CLR,PR-3019,2024-09-17,08:00,17:00,20,27,4416
SE-400366,LUM-CLR,PR-3021,17/09/2024,08:00,17:00,20,27,4210
SE-400367,LUM-CLR,PR-3022,2024-09-17,08:00,17:00,20,27,4199
SE-400368,LUM-CLR,PR-3024,2024-09-17,08:00,17:00,20,27,4215
SE-400369,LUM-GQE,PR-3025,2024-09-17,08:00,17:00,20,27,3480
SE-400370,LUM-GQE,PR-3026,2024-09-17,08:00,17:00,20,27,4421
SE-400371,LUM-GQE,PR-3027,2024-09-17,08:00,17:00,30,18,5152
SE-400372,LUM-GQE,PR-3028,17/09/2024,08:00,17:00,20,27,4210
SE-400373,LUM-BFN,PR-3029,2024-09-17,08:00,17:00,30,18,4817
SE-400374,LUM-BFN,PR-3030,2024-09-17,08:00,17:00,30,18,2885
SE-400375,LUM-BFN,PR-3032,17/09/2024,08:00,17:00,30,18,2779
SE-400376,LUM-SAN,PR-3001,2024-09-18,08:00,17:00,20,27,4207
SE-400377,LUM-SAN,PR-3002,2024-09-18,08:00,17:00,30,18,5987
SE-400378,LUM-SAN,PR-3003,2024-09-18,08:00,17:00,20,27,3679
SE-400379,LUM-SAN,PR-3004,2024-09-18,08:00,17:00,20,27,4117
SE-400380,LUM-SAN,PR-3005,2024-09-18,08:00,17:00,20,27,4234
SE-400381,LUM-SAN,PR-3006,18/09/2024,08:00,17:00,30,18,3134
SE-400382,LUM-SAN,PR-3007,2024-09-18,08:00,17:00,45,12,6711
SE-400383,LUM-PTA,PR-3008,18/09/2024,08:00,17:00,20,27,3803
SE-400384,LUM-PTA,PR-3009,2024-09-18,08:00,17:00,25,21,8221
SE-400385,LUM-PTA,PR-3010,18/09/2024,08:00,17:00,30,18,5602
SE-400386,LUM-PTA,PR-3011,2024-09-18,08:00,17:00,20,27,4519
SE-400387,LUM-PTA,PR-3012,2024-09-18,08:00,17:00,20,27,4073
SE-400388,LUM-PTA,PR-3013,2024-09-18,08:00,17:00,30,18,5678
SE-400389,LUM-UMH,PR-3014,2024-09-18,08:00,17:00,20,27,3616
SE-400390,LUM-UMH,PR-3015,18/09/2024,08:00,17:00,30,18,4817
SE-400391,LUM-UMH,PR-3016,2024-09-18,08:00,17:00,30,18,3166
SE-400392,LUM-UMH,PR-3017,2024-09-18,08:00,17:00,25,21,7465
SE-400393,LUM-UMH,PR-3018,2024-09-18,08:00,17:00,20,27,3765
SE-400394,LUM-CLR,PR-3019,2024-09-18,08:00,17:00,20,27,4416
SE-400395,LUM-CLR,PR-3020,2024-09-18,08:00,17:00,30,18,3302
SE-400396,LUM-CLR,PR-3021,2024-09-18,08:00,17:00,20,27,4210
SE-400397,LUM-CLR,PR-3022,2024-09-18,08:00,17:00,20,27,4199
SE-400398,LUM-CLR,PR-3023,2024-09-18,08:00,17:00,20,27,3940
SE-400399,LUM-CLR,PR-3024,2024-09-18,08:00,17:00,20,27,4215
SE-400400,LUM-GQE,PR-3026,2024-09-18,08:00,17:00,20,27,4421
SE-400401,LUM-GQE,PR-3027,2024-09-18,08:00,17:00,30,18,5152
SE-400402,LUM-GQE,PR-3028,18/09/2024,08:00,17:00,20,27,4210
SE-400403,LUM-BFN,PR-3029,2024-09-18,08:00,17:00,30,18,4817
SE-400404,LUM-BFN,PR-3030,2024-09-18,08:00,17:00,30,18,2885
SE-400405,LUM-BFN,PR-3031,18/09/2024,08:00,17:00,30,18,3256
SE-400406,LUM-SAN,PR-3001,2024-09-19,08:00,17:00,20,27,4207
SE-400407,LUM-SAN,PR-3002,19/09/2024,08:00,17:00,30,18,5987
SE-400408,LUM-SAN,PR-3004,2024-09-19,08:00,17:00,20,27,4117
SE-400409,LUM-SAN,PR-3005,2024-09-19,08:00,17:00,20,27,4234
SE-400410,LUM-SAN,PR-3006,19/09/2024,08:00,17:00,30,18,3134
SE-400411,LUM-SAN,PR-3007,19/09/2024,08:00,17:00,45,12,6711
SE-400412,LUM-PTA,PR-3008,2024-09-19,08:00,17:00,20,27,3803
SE-400413,LUM-PTA,PR-3009,2024-09-19,08:00,17:00,25,21,8221
SE-400414,LUM-PTA,PR-3010,2024-09-19,08:00,17:00,30,18,5602
SE-400415,LUM-PTA,PR-3011,2024-09-19,08:00,17:00,20,27,4519
SE-400416,LUM-PTA,PR-3012,2024-09-19,08:00,17:00,20,27,4073
SE-400417,LUM-PTA,PR-3013,19/09/2024,08:00,17:00,30,18,5678
SE-400418,LUM-UMH,PR-3014,2024-09-19,08:00,17:00,20,27,3616
SE-400419,LUM-UMH,PR-3015,2024-09-19,08:00,17:00,30,18,4817
SE-400420,LUM-UMH,PR-3016,2024-09-19,08:00,17:00,30,18,3166
SE-400421,LUM-UMH,PR-3017,2024-09-19,08:00,17:00,25,21,7465
SE-400422,LUM-UMH,PR-3018,2024-09-19,08:00,17:00,20,27,3765
SE-400423,LUM-CLR,PR-3019,2024-09-19,08:00,17:00,20,27,4416
SE-400424,LUM-CLR,PR-3020,19/09/2024,08:00,17:00,30,18,3302
SE-400425,LUM-CLR,PR-3021,2024-09-19,08:00,17:00,20,27,4210
SE-400426,LUM-CLR,PR-3022,2024-09-19,08:00,17:00,20,27,4199
SE-400427,LUM-CLR,PR-3023,2024-09-19,08:00,17:00,20,27,3940
SE-400428,LUM-CLR,PR-3024,2024-09-19,08:00,17:00,20,27,4215
SE-400429,LUM-GQE,PR-3025,19/09/2024,08:00,17:00,20,27,3480
SE-400430,LUM-GQE,PR-3026,2024-09-19,08:00,17:00,20,27,4421
SE-400431,LUM-GQE,PR-3027,2024-09-19,08:00,17:00,30,18,5152
SE-400432,LUM-GQE,PR-3028,2024-09-19,08:00,17:00,20,27,4210
SE-400433,LUM-BFN,PR-3029,19/09/2024,08:00,17:00,30,18,4817
SE-400434,LUM-BFN,PR-3030,2024-09-19,08:00,17:00,30,18,2885
SE-400435,LUM-BFN,PR-3031,2024-09-19,08:00,17:00,30,18,3256
SE-400436,LUM-BFN,PR-3032,2024-09-19,08:00,17:00,30,18,2779
SE-400437,LUM-SAN,PR-3001,2024-09-20,08:00,17:00,20,27,4207
SE-400438,LUM-SAN,PR-3002,20/09/2024,08:00,17:00,30,18,5987
SE-400439,LUM-SAN,PR-3003,2024-09-20,08:00,17:00,20,27,3679
SE-400440,LUM-SAN,PR-3004,2024-09-20,08:00,17:00,20,27,4117
SE-400441,LUM-SAN,PR-3006,2024-09-20,08:00,17:00,30,18,3134
SE-400442,LUM-SAN,PR-3007,20/09/2024,08:00,17:00,45,12,6711
SE-400443,LUM-PTA,PR-3008,2024-09-20,08:00,17:00,20,27,3803
SE-400444,LUM-PTA,PR-3009,2024-09-20,08:00,17:00,25,21,8221
SE-400445,LUM-PTA,PR-3010,20/09/2024,08:00,17:00,30,18,5602
SE-400446,LUM-PTA,PR-3011,20/09/2024,08:00,17:00,20,27,4519
SE-400447,LUM-PTA,PR-3012,2024-09-20,08:00,17:00,20,27,4073
SE-400448,LUM-PTA,PR-3013,2024-09-20,08:00,17:00,30,18,5678
SE-400449,LUM-UMH,PR-3014,2024-09-20,08:00,17:00,20,27,3616
SE-400450,LUM-UMH,PR-3016,2024-09-20,08:00,17:00,30,18,3166
SE-400451,LUM-UMH,PR-3017,2024-09-20,08:00,17:00,25,21,7465
SE-400452,LUM-UMH,PR-3018,20/09/2024,08:00,17:00,20,27,3765
SE-400453,LUM-CLR,PR-3019,2024-09-20,08:00,17:00,20,27,4416
SE-400454,LUM-CLR,PR-3020,2024-09-20,08:00,17:00,30,18,3302
SE-400455,LUM-CLR,PR-3021,2024-09-20,08:00,17:00,20,27,4210
SE-400456,LUM-CLR,PR-3022,2024-09-20,08:00,17:00,20,27,4199
SE-400457,LUM-CLR,PR-3023,2024-09-20,08:00,17:00,20,27,3940
SE-400458,LUM-CLR,PR-3024,20/09/2024,08:00,17:00,20,27,4215
SE-400459,LUM-GQE,PR-3025,2024-09-20,08:00,17:00,20,27,3480
SE-400460,LUM-GQE,PR-3026,2024-09-20,08:00,17:00,20,27,4421
SE-400461,LUM-GQE,PR-3027,2024-09-20,08:00,17:00,30,18,5152
SE-400462,LUM-BFN,PR-3029,2024-09-20,08:00,17:00,30,18,4817
SE-400463,LUM-BFN,PR-3030,2024-09-20,08:00,17:00,30,18,2885
SE-400464,LUM-BFN,PR-3031,20/09/2024,08:00,17:00,30,18,3256
SE-400465,LUM-BFN,PR-3032,2024-09-20,08:00,17:00,30,18,2779
SE-400466,LUM-SAN,PR-3001,2024-09-21,08:00,13:00,20,15,2337.22
SE-400467,LUM-SAN,PR-3002,2024-09-21,08:00,13:00,30,10,3326.11
SE-400468,LUM-SAN,PR-3007,21/09/2024,08:00,13:00,45,6,3728.33
SE-400469,LUM-PTA,PR-3011,2024-09-21,08:00,13:00,20,15,2510.56
SE-400470,LUM-UMH,PR-3014,2024-09-21,08:00,13:00,20,15,2008.89
SE-400471,LUM-UMH,PR-3016,2024-09-21,08:00,13:00,30,10,1758.89
SE-400472,LUM-UMH,PR-3018,2024-09-21,08:00,13:00,20,15,2091.67
SE-400473,LUM-CLR,PR-3019,21/09/2024,08:00,13:00,20,15,2453.33
SE-400474,LUM-CLR,PR-3021,21/09/2024,08:00,13:00,20,15,2338.89
SE-400475,LUM-CLR,PR-3022,2024-09-21,08:00,13:00,20,15,2332.78
SE-400476,LUM-CLR,PR-3024,21/09/2024,08:00,13:00,20,15,2341.67
SE-400477,LUM-GQE,PR-3026,2024-09-21,08:00,13:00,20,15,2456.11
SE-400478,LUM-GQE,PR-3027,2024-09-21,08:00,13:00,30,10,2862.22
SE-400479,LUM-SAN,PR-3001,2024-09-23,08:00,17:00,20,27,4207
SE-400480,LUM-SAN,PR-3003,2024-09-23,08:00,17:00,20,27,3679
SE-400481,LUM-SAN,PR-3004,2024-09-23,08:00,17:00,20,27,4117
SE-400482,LUM-SAN,PR-3005,2024-09-23,08:00,17:00,20,27,4234
SE-400483,LUM-SAN,PR-3006,23/09/2024,08:00,17:00,30,18,3134
SE-400484,LUM-SAN,PR-3007,23/09/2024,08:00,17:00,45,12,6711
SE-400485,LUM-PTA,PR-3008,2024-09-23,08:00,17:00,20,27,3803
SE-400486,LUM-PTA,PR-3009,23/09/2024,08:00,17:00,25,21,8221
SE-400487,LUM-PTA,PR-3010,2024-09-23,08:00,17:00,30,18,5602
SE-400488,LUM-PTA,PR-3011,2024-09-23,08:00,17:00,20,27,4519
SE-400489,LUM-PTA,PR-3012,2024-09-23,08:00,17:00,20,27,4073
SE-400490,LUM-PTA,PR-3013,23/09/2024,08:00,17:00,30,18,5678
SE-400491,LUM-UMH,PR-3014,23/09/2024,08:00,17:00,20,27,3616
SE-400492,LUM-UMH,PR-3015,2024-09-23,08:00,17:00,30,18,4817
SE-400493,LUM-UMH,PR-3016,2024-09-23,08:00,17:00,30,18,3166
SE-400494,LUM-UMH,PR-3017,23/09/2024,08:00,17:00,25,21,7465
SE-400495,LUM-UMH,PR-3018,2024-09-23,08:00,17:00,20,27,3765
SE-400496,LUM-CLR,PR-3019,23/09/2024,08:00,17:00,20,27,4416
SE-400497,LUM-CLR,PR-3020,2024-09-23,08:00,17:00,30,18,3302
SE-400498,LUM-CLR,PR-3021,2024-09-23,08:00,17:00,20,27,4210
SE-400499,LUM-GQE,PR-3025,2024-09-23,08:00,17:00,20,27,3480
SE-400500,LUM-GQE,PR-3026,2024-09-23,08:00,17:00,20,27,4421
SE-400501,LUM-GQE,PR-3027,2024-09-23,08:00,17:00,30,18,5152
SE-400502,LUM-GQE,PR-3028,23/09/2024,08:00,17:00,20,27,4210
SE-400503,LUM-BFN,PR-3029,2024-09-23,08:00,17:00,30,18,4817
SE-400504,LUM-BFN,PR-3030,2024-09-23,08:00,17:00,30,18,2885
SE-400505,LUM-BFN,PR-3031,2024-09-23,08:00,17:00,30,18,3256
SE-400506,LUM-BFN,PR-3032,2024-09-23,08:00,17:00,30,18,2779
SE-400507,LUM-SAN,PR-3001,2024-09-24,08:00,17:00,20,27,4207
SE-400508,LUM-SAN,PR-3002,2024-09-24,08:00,17:00,30,18,5987
SE-400509,LUM-SAN,PR-3003,2024-09-24,08:00,17:00,20,27,3679
SE-400510,LUM-SAN,PR-3004,2024-09-24,08:00,17:00,20,27,4117
SE-400511,LUM-SAN,PR-3005,2024-09-24,08:00,17:00,20,27,4234
SE-400512,LUM-SAN,PR-3006,2024-09-24,08:00,17:00,30,18,3134
SE-400513,LUM-SAN,PR-3007,2024-09-24,08:00,17:00,45,12,6711
SE-400514,LUM-PTA,PR-3009,24/09/2024,08:00,17:00,25,21,8221
SE-400515,LUM-PTA,PR-3010,2024-09-24,08:00,17:00,30,18,5602
SE-400516,LUM-PTA,PR-3011,24/09/2024,08:00,17:00,20,27,4519
SE-400517,LUM-PTA,PR-3012,2024-09-24,08:00,17:00,20,27,4073
SE-400518,LUM-PTA,PR-3013,24/09/2024,08:00,17:00,30,18,5678
SE-400519,LUM-UMH,PR-3014,2024-09-24,08:00,17:00,20,27,3616
SE-400520,LUM-UMH,PR-3015,2024-09-24,08:00,17:00,30,18,4817
SE-400521,LUM-UMH,PR-3017,2024-09-24,08:00,17:00,25,21,7465
SE-400522,LUM-UMH,PR-3018,24/09/2024,08:00,17:00,20,27,3765
SE-400523,LUM-CLR,PR-3019,24/09/2024,08:00,17:00,20,27,4416
SE-400524,LUM-CLR,PR-3020,24/09/2024,08:00,17:00,30,18,3302
SE-400525,LUM-CLR,PR-3021,2024-09-24,08:00,17:00,20,27,4210
SE-400526,LUM-GQE,PR-3025,24/09/2024,08:00,17:00,20,27,3480
SE-400527,LUM-GQE,PR-3026,2024-09-24,08:00,17:00,20,27,4421
SE-400528,LUM-GQE,PR-3027,2024-09-24,08:00,17:00,30,18,5152
SE-400529,LUM-GQE,PR-3028,2024-09-24,08:00,17:00,20,27,4210
SE-400530,LUM-BFN,PR-3029,2024-09-24,08:00,17:00,30,18,4817
SE-400531,LUM-BFN,PR-3030,2024-09-24,08:00,17:00,30,18,2885
SE-400532,LUM-BFN,PR-3031,24/09/2024,08:00,17:00,30,18,3256
SE-400533,LUM-BFN,PR-3032,2024-09-24,08:00,17:00,30,18,2779
SE-400534,LUM-SAN,PR-3001,2024-09-25,08:00,17:00,20,27,4207
SE-400535,LUM-SAN,PR-3002,25/09/2024,08:00,17:00,30,18,5987
SE-400536,LUM-SAN,PR-3005,2024-09-25,08:00,17:00,20,27,4234
SE-400537,LUM-SAN,PR-3006,2024-09-25,08:00,17:00,30,18,3134
SE-400538,LUM-SAN,PR-3007,2024-09-25,08:00,17:00,45,12,6711
SE-400539,LUM-PTA,PR-3008,2024-09-25,08:00,17:00,20,27,3803
SE-400540,LUM-PTA,PR-3009,2024-09-25,08:00,17:00,25,21,8221
SE-400541,LUM-PTA,PR-3010,2024-09-25,08:00,17:00,30,18,5602
SE-400542,LUM-PTA,PR-3011,2024-09-25,08:00,17:00,20,27,4519
SE-400543,LUM-PTA,PR-3012,2024-09-25,08:00,17:00,20,27,4073
SE-400544,LUM-PTA,PR-3013,2024-09-25,08:00,17:00,30,18,5678
SE-400545,LUM-UMH,PR-3014,2024-09-25,08:00,17:00,20,27,3616
SE-400546,LUM-UMH,PR-3015,2024-09-25,08:00,17:00,30,18,4817
SE-400547,LUM-UMH,PR-3016,2024-09-25,08:00,17:00,30,18,3166
SE-400548,LUM-UMH,PR-3017,2024-09-25,08:00,17:00,25,21,7465
SE-400549,LUM-UMH,PR-3018,2024-09-25,08:00,17:00,20,27,3765
SE-400550,LUM-CLR,PR-3019,2024-09-25,08:00,17:00,20,27,4416
SE-400551,LUM-CLR,PR-3020,2024-09-25,08:00,17:00,30,18,3302
SE-400552,LUM-CLR,PR-3021,25/09/2024,08:00,17:00,20,27,4210
SE-400553,LUM-CLR,PR-3022,2024-09-25,08:00,17:00,20,27,4199
SE-400554,LUM-CLR,PR-3023,2024-09-25,08:00,17:00,20,27,3940
SE-400555,LUM-CLR,PR-3024,2024-09-25,08:00,17:00,20,27,4215
SE-400556,LUM-GQE,PR-3025,2024-09-25,08:00,17:00,20,27,3480
SE-400557,LUM-GQE,PR-3026,2024-09-25,08:00,17:00,20,27,4421
SE-400558,LUM-GQE,PR-3028,2024-09-25,08:00,17:00,20,27,4210
SE-400559,LUM-BFN,PR-3029,2024-09-25,08:00,17:00,30,18,4817
SE-400560,LUM-BFN,PR-3031,2024-09-25,08:00,17:00,30,18,3256
SE-400561,LUM-BFN,PR-3032,2024-09-25,08:00,17:00,30,18,2779
SE-400562,LUM-SAN,PR-3001,2024-09-26,08:00,17:00,20,27,4207
SE-400563,LUM-SAN,PR-3002,2024-09-26,08:00,17:00,30,18,5987
SE-400564,LUM-SAN,PR-3003,26/09/2024,08:00,17:00,20,27,3679
SE-400565,LUM-SAN,PR-3004,2024-09-26,08:00,17:00,20,27,4117
SE-400566,LUM-SAN,PR-3005,2024-09-26,08:00,17:00,20,27,4234
SE-400567,LUM-SAN,PR-3006,2024-09-26,08:00,17:00,30,18,3134
SE-400568,LUM-SAN,PR-3007,2024-09-26,08:00,17:00,45,12,6711
SE-400569,LUM-PTA,PR-3009,26/09/2024,08:00,17:00,25,21,8221
SE-400570,LUM-PTA,PR-3011,2024-09-26,08:00,17:00,20,27,4519
SE-400571,LUM-PTA,PR-3012,26/09/2024,08:00,17:00,20,27,4073
SE-400572,LUM-PTA,PR-3013,2024-09-26,08:00,17:00,30,18,5678
SE-400573,LUM-UMH,PR-3014,2024-09-26,08:00,17:00,20,27,3616
SE-400574,LUM-UMH,PR-3015,2024-09-26,08:00,17:00,30,18,4817
SE-400575,LUM-UMH,PR-3017,2024-09-26,08:00,17:00,25,21,7465
SE-400576,LUM-UMH,PR-3018,26/09/2024,08:00,17:00,20,27,3765
SE-400577,LUM-CLR,PR-3019,2024-09-26,08:00,17:00,20,27,4416
SE-400578,LUM-CLR,PR-3020,26/09/2024,08:00,17:00,30,18,3302
SE-400579,LUM-CLR,PR-3021,2024-09-26,08:00,17:00,20,27,4210
SE-400580,LUM-CLR,PR-3022,2024-09-26,08:00,17:00,20,27,4199
SE-400581,LUM-CLR,PR-3023,2024-09-26,08:00,17:00,20,27,3940
SE-400582,LUM-CLR,PR-3024,26/09/2024,08:00,17:00,20,27,4215
SE-400583,LUM-GQE,PR-3025,2024-09-26,08:00,17:00,20,27,3480
SE-400584,LUM-GQE,PR-3026,2024-09-26,08:00,17:00,20,27,4421
SE-400585,LUM-BFN,PR-3029,2024-09-26,08:00,17:00,30,18,4817
SE-400586,LUM-BFN,PR-3030,26/09/2024,08:00,17:00,30,18,2885
SE-400587,LUM-BFN,PR-3031,2024-09-26,08:00,17:00,30,18,3256
SE-400588,LUM-BFN,PR-3032,26/09/2024,08:00,17:00,30,18,2779
SE-400589,LUM-SAN,PR-3001,2024-09-27,08:00,17:00,20,27,4207
SE-400590,LUM-SAN,PR-3003,2024-09-27,08:00,17:00,20,27,3679
SE-400591,LUM-SAN,PR-3004,2024-09-27,08:00,17:00,20,27,4117
SE-400592,LUM-SAN,PR-3005,2024-09-27,08:00,17:00,20,27,4234
SE-400593,LUM-SAN,PR-3006,2024-09-27,08:00,17:00,30,18,3134
SE-400594,LUM-SAN,PR-3007,27/09/2024,08:00,17:00,45,12,6711
SE-400595,LUM-PTA,PR-3008,27/09/2024,08:00,17:00,20,27,3803
SE-400596,LUM-PTA,PR-3009,2024-09-27,08:00,17:00,25,21,8221
SE-400597,LUM-PTA,PR-3010,2024-09-27,08:00,17:00,30,18,5602
SE-400598,LUM-PTA,PR-3011,27/09/2024,08:00,17:00,20,27,4519
SE-400599,LUM-PTA,PR-3012,2024-09-27,08:00,17:00,20,27,4073
SE-400600,LUM-PTA,PR-3013,2024-09-27,08:00,17:00,30,18,5678
SE-400601,LUM-UMH,PR-3014,2024-09-27,08:00,17:00,20,27,3616
SE-400602,LUM-UMH,PR-3015,2024-09-27,08:00,17:00,30,18,4817
SE-400603,LUM-UMH,PR-3016,2024-09-27,08:00,17:00,30,18,3166
SE-400604,LUM-UMH,PR-3017,2024-09-27,08:00,17:00,25,21,7465
SE-400605,LUM-UMH,PR-3018,27/09/2024,08:00,17:00,20,27,3765
SE-400606,LUM-CLR,PR-3019,2024-09-27,08:00,17:00,20,27,4416
SE-400607,LUM-CLR,PR-3020,2024-09-27,08:00,17:00,30,18,3302
SE-400608,LUM-CLR,PR-3021,2024-09-27,08:00,17:00,20,27,4210
SE-400609,LUM-CLR,PR-3022,2024-09-27,08:00,17:00,20,27,4199
SE-400610,LUM-CLR,PR-3024,27/09/2024,08:00,17:00,20,27,4215
SE-400611,LUM-GQE,PR-3026,2024-09-27,08:00,17:00,20,27,4421
SE-400612,LUM-GQE,PR-3027,2024-09-27,08:00,17:00,30,18,5152
SE-400613,LUM-GQE,PR-3028,2024-09-27,08:00,17:00,20,27,4210
SE-400614,LUM-BFN,PR-3029,27/09/2024,08:00,17:00,30,18,4817
SE-400615,LUM-BFN,PR-3030,2024-09-27,08:00,17:00,30,18,2885
SE-400616,LUM-BFN,PR-3031,27/09/2024,08:00,17:00,30,18,3256
SE-400617,LUM-BFN,PR-3032,2024-09-27,08:00,17:00,30,18,2779
SE-400618,LUM-SAN,PR-3006,2024-09-28,08:00,13:00,30,10,1741.11
SE-400619,LUM-PTA,PR-3011,2024-09-28,08:00,13:00,20,15,2510.56
SE-400620,LUM-PTA,PR-3012,2024-09-28,08:00,13:00,20,15,2262.78
SE-400621,LUM-UMH,PR-3016,2024-09-28,08:00,13:00,30,10,1758.89
SE-400622,LUM-CLR,PR-3021,2024-09-28,08:00,13:00,20,15,2338.89
SE-400623,LUM-CLR,PR-3022,28/09/2024,08:00,13:00,20,15,2332.78
SE-400624,LUM-GQE,PR-3025,2024-09-28,08:00,13:00,20,15,1933.33
SE-400625,LUM-GQE,PR-3026,2024-09-28,08:00,13:00,20,15,2456.11
SE-400626,LUM-BFN,PR-3031,2024-09-28,08:00,13:00,30,10,1808.89
SE-400627,LUM-BFN,PR-3032,28/09/2024,08:00,13:00,30,10,1543.89
SE-400628,LUM-SAN,PR-3002,2024-09-30,08:00,17:00,30,18,5987
SE-400629,LUM-SAN,PR-3003,2024-09-30,08:00,17:00,20,27,3679
SE-400630,LUM-SAN,PR-3004,2024-09-30,08:00,17:00,20,27,4117
SE-400631,LUM-SAN,PR-3005,2024-09-30,08:00,17:00,20,27,4234
SE-400632,LUM-SAN,PR-3006,2024-09-30,08:00,17:00,30,18,3134
SE-400633,LUM-SAN,PR-3007,30/09/2024,08:00,17:00,45,12,6711
SE-400634,LUM-PTA,PR-3008,30/09/2024,08:00,17:00,20,27,3803
SE-400635,LUM-PTA,PR-3009,2024-09-30,08:00,17:00,25,21,8221
SE-400636,LUM-PTA,PR-3010,2024-09-30,08:00,17:00,30,18,5602
SE-400637,LUM-PTA,PR-3011,2024-09-30,08:00,17:00,20,27,4519
SE-400638,LUM-PTA,PR-3012,30/09/2024,08:00,17:00,20,27,4073
SE-400639,LUM-PTA,PR-3013,30/09/2024,08:00,17:00,30,18,5678
SE-400640,LUM-UMH,PR-3014,2024-09-30,08:00,17:00,20,27,3616
SE-400641,LUM-UMH,PR-3015,2024-09-30,08:00,17:00,30,18,4817
SE-400642,LUM-UMH,PR-3016,2024-09-30,08:00,17:00,30,18,3166
SE-400643,LUM-UMH,PR-3017,2024-09-30,08:00,17:00,25,21,7465
SE-400644,LUM-UMH,PR-3018,2024-09-30,08:00,17:00,20,27,3765
SE-400645,LUM-CLR,PR-3019,2024-09-30,08:00,17:00,20,27,4416
SE-400646,LUM-CLR,PR-3020,2024-09-30,08:00,17:00,30,18,3302
SE-400647,LUM-CLR,PR-3021,30/09/2024,08:00,17:00,20,27,4210
SE-400648,LUM-CLR,PR-3022,2024-09-30,08:00,17:00,20,27,4199
SE-400649,LUM-CLR,PR-3023,30/09/2024,08:00,17:00,20,27,3940
SE-400650,LUM-GQE,PR-3025,2024-09-30,08:00,17:00,20,27,3480
SE-400651,LUM-GQE,PR-3026,2024-09-30,08:00,17:00,20,27,4421
SE-400652,LUM-GQE,PR-3028,30/09/2024,08:00,17:00,20,27,4210
SE-400653,LUM-BFN,PR-3029,2024-09-30,08:00,17:00,30,18,4817
SE-400654,LUM-BFN,PR-3030,2024-09-30,08:00,17:00,30,18,2885
SE-400655,LUM-BFN,PR-3031,2024-09-30,08:00,17:00,30,18,3256
SE-400656,LUM-BFN,PR-3032,30/09/2024,08:00,17:00,30,18,2779
SE-400657,LUM-SAN,PR-3001,2024-10-01,08:00,17:00,20,27,4207
SE-400658,LUM-SAN,PR-3002,2024-10-01,08:00,17:00,30,18,5987
SE-400659,LUM-SAN,PR-3003,01/10/2024,08:00,17:00,20,27,3679
SE-400660,LUM-SAN,PR-3004,2024-10-01,08:00,17:00,20,27,4117
