snapshot_date,loan_id,days_past_due,outstanding_balance_zar,arrears_amount_zar,arrears_bucket
2024-10-31,LN-500546,0,14148.12,0,Current
2024-10-31,LN-500547,0,38785.93,0,Current
2024-10-31,LN-500548,0,50618.93,0,Current
2024-10-31,LN-500549,0,"22,208.57",0,Current
2024-10-31,LN-500550,0,39309.98,0,Current
2024-10-31,LN-500551,0,22307.36,0,Current
2024-10-31,LN-500552,0,31795.66,0,Current
2024-10-31,LN-500553,0,23357.58,0,Current
2024-10-31,LN-500554,0,30554.44,0,Current
2024-10-31,LN-500555,0,9972.98,0,Current
2024-10-31,LN-500556,0,"25,172.50",0,Current
2024-10-31,LN-500557,0,52594.63,0,Current
2024-10-31,LN-500558,0,50319,0,Current
2024-10-31,LN-500559,0,51916.44,0,Current
2024-10-31,LN-500560,0,45329.85,0,Current
2024-10-31,LN-500561,0,50160.22,0,Current
2024-10-31,LN-500562,0,51939.96,0,Current
2024-10-31,LN-500563,30,50930.45,3027.13,1-30
2024-10-31,LN-500564,0,5557.31,0,Current
2024-10-31,LN-500565,0,23599.66,0,Current
2024-10-31,LN-500566,0,52570.52,0,Current
2024-10-31,LN-500567,0,52570.52,0,Current
2024-10-31,LN-500568,0,29276.45,0,Current
2024-10-31,LN-500569,0,8506.34,0,Current
2024-10-31,LN-500570,0,46783.53,0,Current
2024-10-31,LN-500571,0,9589.58,0,Current
2024-10-31,LN-500572,0,30814.58,0,Current
2024-10-31,LN-500573,0,37363.13,0,Current
2024-10-31,LN-500574,30,18889.78,0,1-30
2024-10-31,LN-500575,0,28331.09,0,Current
2024-10-31,LN-500576,0,28263.57,0,Current
2024-10-31,LN-500577,0,30772.39,0,Current
2024-10-31,LN-500578,0,24215.8,0,Current
2024-10-31,LN-500579,0,35245.91,0,Current
2024-10-31,LN-500580,0,44948.15,0,Current
2024-10-31,LN-500581,0,9444.15,0,Current
2024-10-31,LN-500582,0,36689.79,0,Current
2024-10-31,LN-500583,0,24226.9,0,Current
2024-10-31,LN-500584,0,36642.28,0,Current
2024-10-31,LN-500585,0,18144.53,0,Current
2024-10-31,LN-500586,0,46608.33,0,Current
2024-10-31,LN-500587,0,50595.74,0,Current
2024-10-31,LN-500588,0,14162.66,0,Current
2024-10-31,LN-500589,0,28754.98,0,Current
2024-10-31,LN-500590,0,19414.29,0,Current
2024-10-31,LN-500591,0,50688.1,0,Current
2024-10-31,LN-500592,30,16630.72,1260.57,1-30
2024-10-31,LN-500593,0,7436.89,0,Current
2024-10-31,LN-500594,0,32107.69,0,Current
2024-10-31,LN-500595,0,50505.03,0,Current
2024-10-31,LN-500596,0,50642.05,0,Current
2024-10-31,LN-500597,0,30077.16,0,Current
2024-10-31,LN-500598,0,13474.68,0,Current
2024-10-31,LN-500599,0,"36,817.01",0,Current
2024-10-31,LN-500600,0,51986.71,0,Current
2024-10-31,LN-500601,0,33545.56,0,Current
2024-10-31,LN-500602,0,20163.76,0,Current
2024-10-31,LN-500603,0,"50,665.11",0,Current
2024-10-31,LN-500604,0,30939.56,0,Current
2024-10-31,LN-500605,0,16267.51,0,Current
2024-10-31,LN-500606,0,43938.33,0,Current
2024-10-31,LN-500607,0,25740.65,0,Current
2024-10-31,LN-500608,0,11633.39,0,Current
2024-10-31,LN-500609,0,24859.16,0,Current
2024-10-31,LN-500610,0,8592.64,0,Current
2024-10-31,LN-500611,0,48152.68,0,Current
2024-10-31,LN-500612,0,24859.16,0,Current
2024-10-31,LN-500613,0,18356.88,0,Current
2024-10-31,LN-500614,0,52642.5,0,Current
2024-10-31,LN-500615,30,50595.74,0,1-30
2024-10-31,LN-500616,0,52618.62,0,Current
2024-10-31,LN-500617,0,52594.63,0,Current
2024-10-31,LN-500618,0,15648.97,0,Current
2024-10-31,LN-500619,0,35780.92,0,Current
2024-10-31,LN-500620,0,28781.29,0,Current
2024-10-31,LN-500621,0,17223.17,0,Current
2024-10-31,LN-500622,0,21224.63,0,Current
2024-10-31,LN-500623,0,22046.87,0,Current
2024-10-31,LN-500624,0,20735.79,0,Current
2024-10-31,LN-500625,0,35832.33,0,Current
2024-10-31,LN-500626,0,51916.44,0,Current
2024-10-31,LN-500627,0,36689.79,0,Current
2024-10-31,LN-500628,0,"18,667.93",0,Current
2024-10-31,LN-500629,0,17511.59,0,Current
2024-10-31,LN-500630,0,51986.71,0,Current
2024-10-31,LN-500631,0,52618.62,0,Current
2024-10-31,LN-500632,0,18667.93,0,Current
2024-10-31,LN-500633,0,11617.61,0,Current
2024-10-31,LN-500634,0,48761.74,0,Current
2024-10-31,LN-500635,0,15151.31,0,Current
2024-10-31,LN-500636,0,"24,165.79",0,Current
2024-10-31,LN-500637,0,39834.02,0,Current
2024-10-31,LN-500638,0,16650.51,0,Current
2024-10-31,LN-500639,0,15021.87,0,Current
2024-10-31,LN-500640,0,51916.44,0,Current
2024-10-31,LN-500641,0,17610.63,0,Current
2024-10-31,LN-500642,0,31575.64,0,Current
2024-10-31,LN-500643,0,28276.48,0,Current
2024-10-31,LN-500644,0,19920.57,0,Current
2024-10-31,LN-500645,0,42999.88,0,Current
2024-10-31,LN-500646,0,21492.69,0,Current
2024-10-31,LN-500647,0,33829.44,0,Current
2024-10-31,LN-500648,0,32834.76,0,Current
2024-10-31,LN-500649,0,39870.89,0,Current
2024-10-31,LN-500650,0,7776.85,0,Current
2024-10-31,LN-500651,0,34194.12,0,Current
2024-10-31,LN-500652,0,37837,0,Current
2024-10-31,LN-500653,0,"44,879.70",0,Current
2024-10-31,LN-500654,0,29299.44,0,Current
2024-10-31,LN-500655,0,50618.93,0,Current
2024-10-31,LN-500656,0,22551.11,0,Current
2024-10-31,LN-500657,0,8584.81,0,Current
2024-10-31,LN-500658,0,33309.4,0,Current
2024-10-31,LN-500659,0,"46,656.16",0,Current
2024-10-31,LN-500660,0,22280.45,0,Current
2024-10-31,LN-500661,0,29777.33,0,Current
2024-10-31,LN-500662,0,29771.57,0,Current
2024-10-31,LN-500663,0,32834.76,0,Current
2024-10-31,LN-500664,0,27241.91,0,Current
2024-10-31,LN-500665,0,15742.67,0,Current
2024-10-31,LN-500666,0,27254.4,0,Current
2024-10-31,LN-500667,0,34839.07,0,Current
2024-10-31,LN-500668,0,19676.63,0,Current
2024-10-31,LN-500669,30,48420.78,3546.44,1-30
2024-10-31,LN-500670,0,"18,365.26",0,Current
2024-10-31,LN-500671,0,52642.5,0,Current
2024-10-31,LN-500672,0,17085.14,0,Current
2024-10-31,LN-500673,0,27781.15,0,Current
2024-10-31,LN-500674,0,52570.52,0,Current
2024-10-31,LN-500675,0,28483.43,0,Current
2024-10-31,LN-500676,0,19172.28,0,Current
2024-10-31,LN-500677,0,13486.8,0,Current
2024-10-31,LN-500678,0,33472.45,0,Current
2024-10-31,LN-500679,30,14843.04,2896.71,1-30
2024-10-31,LN-500680,0,25882.94,0,Current
2024-10-31,LN-500681,0,14128.75,0,Current
2024-10-31,LN-500682,0,27269.61,0,Current
2024-10-31,LN-500683,0,37174.72,0,Current
2024-10-31,LN-500684,0,22561.4,0,Current
2024-10-31,LN-500685,0,"13,126.06",0,Current
2024-10-31,LN-500686,0,47351.85,0,Current
2024-10-31,LN-500687,30,"29,374.00",1850.57,1-30
2024-10-31,LN-500688,0,51939.96,0,Current
2024-10-31,LN-500689,0,52165.44,0,Current
2024-10-31,LN-500690,30,52252.12,3943.45,1-30
2024-10-31,LN-500691,0,24341.41,0,Current
2024-10-31,LN-500692,0,46656.16,0,Current
2024-10-31,LN-500693,0,20183.05,0,Current
2024-10-31,LN-500694,30,"12,942.60",1403.04,1-30
2024-10-31,LN-500695,0,"47,703.80",0,Current
2024-10-31,LN-500696,0,30540.6,0,Current
2024-10-31,LN-500697,0,"46,608.33",0,Current
2024-10-31,LN-500698,0,39850.74,0,Current
2024-10-31,LN-500699,30,23808.4,1776.68,1-30
2024-10-31,LN-500700,0,10612.82,0,Current
2024-10-31,LN-500701,0,38855.99,0,Current
2024-10-31,LN-500702,0,48761.74,0,Current
2024-10-31,LN-500703,30,17085.14,0,1-30
2024-10-31,LN-500704,0,37346.08,0,Current
2024-10-31,LN-500705,0,47806.53,0,Current
2024-10-31,LN-500706,0,37802.97,0,Current
2024-10-31,LN-500707,0,24112.88,0,Current
2024-10-31,LN-500708,0,18135.23,0,Current
2024-10-31,LN-500709,30,40413.32,0,1-30
2024-10-31,LN-500710,30,39267.99,3994.96,1-30
2024-10-31,LN-500711,0,50618.93,0,Current
2024-10-31,LN-500712,0,25882.94,0,Current
2024-10-31,LN-500713,0,22815.94,0,Current
2024-10-31,LN-500714,0,"18,693.52",0,Current
2024-10-31,LN-500715,0,23610.43,0,Current
2024-10-31,LN-500716,0,"18,609.61",0,Current
2024-10-31,LN-500717,0,41930.16,0,Current
2024-10-31,LN-500718,0,34318.58,0,Current
2024-10-31,LN-500719,0,45540.39,0,Current
2024-10-31,LN-500720,30,35955.22,2667.75,1-30
2024-10-31,LN-500721,0,13624.4,0,Current
2024-10-31,LN-500722,30,13317.95,833.34,1-30
2024-10-31,LN-500723,0,12962.52,0,Current
2024-10-31,LN-500724,0,41427.23,0,Current
2024-10-31,LN-500725,0,50595.74,0,Current
2024-10-31,LN-500726,30,14422.21,1507.15,1-30
2024-10-31,LN-500727,0,9848.79,0,Current
2024-10-31,LN-500728,0,16153.56,0,Current
2024-10-31,LN-500729,0,52570.52,0,Current
2024-10-31,LN-500730,0,18125.93,0,Current
2024-10-31,LN-500731,0,43918.44,0,Current
2024-10-31,LN-500732,0,17675.38,0,Current
2024-10-31,LN-500733,0,33974.68,0,Current
2024-10-31,LN-500734,0,11621.46,0,Current
2024-10-31,LN-500735,0,34839.07,0,Current
2024-10-31,LN-500736,0,16267.19,0,Current
2024-10-31,LN-500737,0,17316.22,0,Current
2024-10-31,LN-500738,0,"26,244.92",0,Current
2024-10-31,LN-500739,0,7443.83,0,Current
2024-10-31,LN-500740,0,14646.5,0,Current
2024-10-31,LN-500741,0,52570.52,0,Current
2024-10-31,LN-500742,0,11402.75,0,Current
2024-10-31,LN-500743,0,39400.33,0,Current
2024-10-31,LN-500744,0,41401.65,0,Current
2024-10-31,LN-500745,0,46656.16,0,Current
2024-10-31,LN-500746,0,22318.82,0,Current
2024-10-31,LN-500747,0,51939.96,0,Current
2024-10-31,LN-500748,30,18839.23,3502.35,1-30
2024-10-31,LN-500749,0,46632.25,0,Current
2024-10-31,LN-500750,0,19181.06,0,Current
2024-10-31,LN-500751,0,17178.39,0,Current
2024-10-31,LN-500752,0,40919.5,0,Current
2024-10-31,LN-500753,0,26050.92,0,Current
2024-10-31,LN-500754,30,14974.34,936.3,1-30
2024-10-31,LN-500755,0,41930.16,0,Current
2024-10-31,LN-500756,0,26050.92,0,Current
2024-10-31,LN-500757,0,"26,221.05",0,Current
2024-10-31,LN-500758,0,31589.95,0,Current
2024-10-31,LN-500759,30,32642.45,2427.92,1-30
2024-10-31,LN-500760,0,48325.37,0,Current
2024-10-31,LN-500761,0,30554.44,0,Current
2024-10-31,LN-500762,0,52618.62,0,Current
2024-10-31,LN-500763,0,40355.09,0,Current
2024-10-31,LN-500764,30,23500,2502.27,1-30
2024-10-31,LN-500765,0,20987.84,0,Current
2024-10-31,LN-500766,30,47416.91,3451.06,1-30
2024-10-31,LN-500767,0,8915.79,0,Current
2024-10-31,LN-500768,30,18860.29,931.56,1-30
2024-10-31,LN-500769,0,25236.07,0,Current
2024-10-31,LN-500770,0,50618.93,0,Current
2024-10-31,LN-500771,30,17734.98,857.65,1-30
2024-10-31,LN-500772,0,24754.05,0,Current
2024-10-31,LN-500773,0,25492.48,0,Current
2024-10-31,LN-500774,0,41968.53,0,Current
2024-10-31,LN-500775,0,19189.82,0,Current
2024-10-31,LN-500776,0,9033.26,0,Current
2024-10-31,LN-500777,0,28483.43,0,Current
2024-10-31,LN-500778,0,50618.93,0,Current
2024-10-31,LN-500779,0,50618.93,0,Current
2024-10-31,LN-500780,0,24237.96,0,Current
2024-10-31,LN-500781,0,14646.5,0,Current
2024-10-31,LN-500782,0,36266.06,0,Current
2024-10-31,LN-500783,0,30401.33,0,Current
2024-10-31,LN-500784,0,50618.93,0,Current
2024-10-31,LN-500785,0,40850.73,0,Current
2024-10-31,LN-500786,0,37328.97,0,Current
2024-10-31,LN-500787,30,14422.21,918.7,1-30
2024-10-31,LN-500788,0,18676.48,0,Current
2024-10-31,LN-500789,0,22723.52,0,Current
2024-10-31,LN-500790,0,32804.83,0,Current
2024-10-31,LN-500791,0,16776.35,0,Current
2024-10-31,LN-500792,0,9963.86,0,Current
2024-10-31,LN-500793,0,26400.46,0,Current
2024-10-31,LN-500794,0,19947.85,0,Current
2024-10-31,LN-500795,0,12737.67,0,Current
2024-10-31,LN-500796,0,46927.73,0,Current
2024-10-31,LN-500797,0,52618.62,0,Current
2024-10-31,LN-500798,0,20481.85,0,Current
2024-10-31,LN-500799,0,33036.68,0,Current
2024-10-31,LN-500800,0,52642.5,0,Current
2024-10-31,LN-500801,0,24754.05,0,Current
2024-10-31,LN-500802,0,20987.84,0,Current
2024-10-31,LN-500803,0,36607.25,0,Current
2024-10-31,LN-500804,0,23733.15,0,Current
2024-10-31,LN-500805,0,32300.24,0,Current
2024-10-31,LN-500806,0,38303.37,0,Current
2024-10-31,LN-500807,0,39338.41,0,Current
2024-10-31,LN-500808,0,18654.55,0,Current
2024-10-31,LN-500809,0,44899.94,0,Current
2024-10-31,LN-500810,0,31317.93,0,Current
2024-10-31,LN-500811,30,54444,3286.37,1-30
2024-10-31,LN-500812,0,12589.82,0,Current
2024-10-31,LN-500813,0,43561.84,0,Current
2024-10-31,LN-500814,0,17196.72,0,Current
2024-10-31,LN-500815,0,13114.11,0,Current
2024-10-31,LN-500816,0,38337.68,0,Current
2024-10-31,LN-500817,0,33813.99,0,Current
2024-10-31,LN-500818,0,17661.32,0,Current
2024-10-31,LN-500819,0,17308.33,0,Current
2024-10-31,LN-500820,0,"27,460.31",0,Current
2024-10-31,LN-500821,0,33036.68,0,Current
2024-10-31,LN-500822,0,46608.33,0,Current
2024-11-30,LN-500001,0,50014.26,0,Current
2024-11-30,LN-500002,0,18941.3,0,Current
2024-11-30,LN-500003,0,9189.6,0,Current
2024-11-30,LN-500004,0,33506.44,0,Current
2024-11-30,LN-500005,0,51351.38,0,Current
2024-11-30,LN-500006,0,10687.7,0,Current
2024-11-30,LN-500007,0,38846.96,0,Current
2024-11-30,LN-500008,0,21587.14,0,Current
2024-11-30,LN-500009,0,15591.88,0,Current
2024-11-30,LN-500010,0,28397.1,0,Current
2024-11-30,LN-500011,0,"13,966.36",0,Current
2024-11-30,LN-500012,0,11048.38,0,Current
2024-11-30,LN-500013,0,15174,0,Current
2024-11-30,LN-500014,0,33748.41,0,Current
2024-11-30,LN-500015,0,"12,428.66",0,Current
2024-11-30,LN-500016,0,19445.48,0,Current
2024-11-30,LN-500017,60,55136.18,6635.44,31-60
2024-11-30,LN-500018,30,9129.1,0,1-30
2024-11-30,LN-500019,0,21444.72,0,Current
2024-11-30,LN-500020,60,19095.44,4028.24,31-60
2024-11-30,LN-500021,0,37354.34,0,Current
2024-11-30,LN-500022,0,25575.94,0,Current
2024-11-30,LN-500023,0,21409.84,0,Current
2024-11-30,LN-500024,0,30418.74,0,Current
2024-11-30,LN-500025,0,"37,434.40",0,Current
2024-11-30,LN-500026,0,6907.6,0,Current
2024-11-30,LN-500027,0,20486.74,0,Current
2024-11-30,LN-500028,0,42433.08,0,Current
2024-11-30,LN-500029,0,48751.76,0,Current
2024-11-30,LN-500030,0,22046.3,0,Current
2024-11-30,LN-500031,0,19426.8,0,Current
2024-11-30,LN-500032,0,30280.8,0,Current
2024-11-30,LN-500033,0,11246.1,0,Current
2024-11-30,LN-500034,0,9639.06,0,Current
2024-11-30,LN-500036,0,50110,0,Current
2024-11-30,LN-500037,0,22068.42,0,Current
2024-11-30,LN-500038,0,27687.48,0,Current
2024-11-30,LN-500039,0,48704.92,0,Current
2024-11-30,LN-500040,0,31975.48,0,Current
2024-11-30,LN-500041,0,"28,015.48",0,Current
2024-11-30,LN-500042,0,11257.3,0,Current
2024-11-30,LN-500043,30,19780.87,991.71,1-30
2024-11-30,LN-500044,30,28143.6,3205.7,1-30
2024-11-30,LN-500045,0,30652.14,0,Current
2024-11-30,LN-500046,0,22962.4,0,Current
2024-11-30,LN-500047,0,12791.46,0,Current
2024-11-30,LN-500048,0,25260.48,0,Current
2024-11-30,LN-500049,0,35326.58,0,Current
2024-11-30,LN-500050,0,23333.24,0,Current
2024-11-30,LN-500051,0,22550.6,0,Current
2024-11-30,LN-500052,0,48798.42,0,Current
2024-11-30,LN-500053,0,51351.38,0,Current
2024-11-30,LN-500054,0,32018.96,0,Current
2024-11-30,LN-500055,0,18435.58,0,Current
2024-11-30,LN-500056,0,33904.8,0,Current
2024-11-30,LN-500057,0,48704.92,0,Current
2024-11-30,LN-500058,0,21875.34,0,Current
2024-11-30,LN-500059,0,48798.42,0,Current
2024-11-30,LN-500060,0,38894.18,0,Current
2024-11-30,LN-500061,0,42803.56,0,Current
2024-11-30,LN-500062,60,40032.74,4762.14,31-60
2024-11-30,LN-500063,0,7677.68,0,Current
2024-11-30,LN-500064,0,36280.5,0,Current
2024-11-30,LN-500065,0,21587.14,0,Current
2024-11-30,LN-500066,0,16059.04,0,Current
2024-11-30,LN-500067,30,20850.91,2325.43,1-30
2024-11-30,LN-500068,0,44575.46,0,Current
2024-11-30,LN-500069,0,43669,0,Current
2024-11-30,LN-500070,0,35937.3,0,Current
2024-11-30,LN-500071,0,13140.42,0,Current
2024-11-30,LN-500072,0,30593.4,0,Current
2024-11-30,LN-500073,0,48751.76,0,Current
2024-11-30,LN-500074,0,23333.24,0,Current
2024-11-30,LN-500075,0,48751.76,0,Current
2024-11-30,LN-500076,0,20427.88,0,Current
2024-11-30,LN-500077,0,28474.64,0,Current
2024-11-30,LN-500078,60,55720.74,6524.12,31-60
2024-11-30,LN-500079,0,30946.94,0,Current
2024-11-30,LN-500080,0,22528.08,0,Current
2024-11-30,LN-500081,0,11995.06,0,Current
2024-11-30,LN-500082,0,45217.44,0,Current
2024-11-30,LN-500084,60,42249.76,5061.28,31-60
2024-11-30,LN-500085,0,48657.88,0,Current
2024-11-30,LN-500086,0,30946.94,0,Current
2024-11-30,LN-500087,0,31415.86,0,Current
2024-11-30,LN-500088,0,21484.9,0,Current
2024-11-30,LN-500089,0,7812.11,0,Current
2024-11-30,LN-500090,30,19008.49,1245.34,1-30
2024-11-30,LN-500091,0,13626.86,0,Current
2024-11-30,LN-500092,0,16519.64,0,Current
2024-11-30,LN-500094,0,33570.76,0,Current
2024-11-30,LN-500096,0,48657.88,0,Current
2024-11-30,LN-500097,0,13344.2,0,Current
2024-11-30,LN-500098,0,12170.4,0,Current
2024-11-30,LN-500099,30,45803.8,5086.47,1-30
2024-11-30,LN-500100,0,37390.46,0,Current
2024-11-30,LN-500101,0,34929.16,0,Current
2024-11-30,LN-500102,0,49966.04,0,Current
2024-11-30,LN-500103,30,27624.16,2242.78,1-30
2024-11-30,LN-500104,0,14469.48,0,Current
2024-11-30,LN-500105,0,38137.32,0,Current
2024-11-30,LN-500106,0,51451.76,0,Current
2024-11-30,LN-500107,0,34903,0,Current
2024-11-30,LN-500108,30,17817.3,1985.97,1-30
2024-11-30,LN-500109,0,22529.92,0,Current
2024-11-30,LN-500110,0,9735.36,0,Current
2024-11-30,LN-500111,30,24599.42,1189.11,1-30
2024-11-30,LN-500112,0,48657.88,0,Current
2024-11-30,LN-500113,0,37733.5,0,Current
2024-11-30,LN-500114,0,38089.5,0,Current
2024-11-30,LN-500115,0,33984.65,0,Current
2024-11-30,LN-500116,0,44775.64,0,Current
2024-11-30,LN-500117,0,27194.86,0,Current
2024-11-30,LN-500118,0,40720.94,0,Current
2024-11-30,LN-500119,0,10649.76,0,Current
2024-11-30,LN-500120,0,32049.9,0,Current
2024-11-30,LN-500121,0,48704.92,0,Current
2024-11-30,LN-500122,0,17952.92,0,Current
2024-11-30,LN-500123,0,15158.8,0,Current
2024-11-30,LN-500124,0,45157.64,0,Current
2024-11-30,LN-500125,0,17937.5,0,Current
2024-11-30,LN-500126,0,19445.48,0,Current
2024-11-30,LN-500128,0,34867.86,0,Current
2024-11-30,LN-500129,0,28825.12,0,Current
2024-11-30,LN-500130,0,48751.76,0,Current
2024-11-30,LN-500131,0,35433.08,0,Current
2024-11-30,LN-500132,0,14831.56,0,Current
2024-11-30,LN-500133,30,50110,0,1-30
2024-11-30,LN-500134,0,14126.74,0,Current
2024-11-30,LN-500136,0,17913.8,0,Current
2024-11-30,LN-500137,0,20128.58,0,Current
2024-11-30,LN-500138,0,25260.48,0,Current
2024-11-30,LN-500140,30,29904.41,1465.36,1-30
2024-11-30,LN-500141,0,48751.76,0,Current
2024-11-30,LN-500142,30,48405.52,5561.35,1-30
2024-11-30,LN-500143,0,16545.48,0,Current
2024-11-30,LN-500144,0,17454.62,0,Current
2024-11-30,LN-500145,0,48751.76,0,Current
2024-11-30,LN-500146,0,29882.12,0,Current
2024-11-30,LN-500147,0,22964.64,0,Current
2024-11-30,LN-500148,0,51249.56,0,Current
2024-11-30,LN-500149,0,22068.42,0,Current
2024-11-30,LN-500150,0,28478.9,0,Current
2024-11-30,LN-500151,60,13708.07,2972.6,31-60
2024-11-30,LN-500152,0,49966.04,0,Current
2024-11-30,LN-500153,30,39020.6,2465.87,1-30
2024-11-30,LN-500154,0,11424.36,0,Current
2024-11-30,LN-500156,0,"46,016.48",0,Current
2024-11-30,LN-500157,0,33525.48,0,Current
2024-11-30,LN-500158,0,46155.22,0,Current
2024-11-30,LN-500159,0,47776,0,Current
2024-11-30,LN-500160,0,18253.02,0,Current
2024-11-30,LN-500161,0,18435.58,0,Current
2024-11-30,LN-500162,0,16459.16,0,Current
2024-11-30,LN-500163,0,33525.48,0,Current
2024-11-30,LN-500164,30,26427.27,2930.61,1-30
2024-11-30,LN-500165,0,37933.44,0,Current
2024-11-30,LN-500166,0,21149.18,0,Current
2024-11-30,LN-500167,30,31076.43,3607.97,1-30
2024-11-30,LN-500168,0,22068.42,0,Current
2024-11-30,LN-500169,0,27556.3,0,Current
2024-11-30,LN-500170,0,41387.44,0,Current
2024-11-30,LN-500171,0,26178.82,0,Current
2024-11-30,LN-500172,30,8942.7,1993.51,1-30
2024-11-30,LN-500173,0,40057.03,0,Current
2024-11-30,LN-500174,0,18832.14,0,Current
2024-11-30,LN-500175,0,33506.44,0,Current
2024-11-30,LN-500176,60,"52,416.14",11122.7,31-60
2024-11-30,LN-500177,0,34512.9,0,Current
2024-11-30,LN-500178,0,33410.06,0,Current
2024-11-30,LN-500179,0,15476.88,0,Current
2024-11-30,LN-500180,0,13814.22,0,Current
2024-11-30,LN-500181,0,14949.04,0,Current
2024-11-30,LN-500182,0,15552.78,0,Current
2024-11-30,LN-500183,0,26152.46,0,Current
2024-11-30,LN-500184,0,24366.58,0,Current
2024-11-30,LN-500185,0,38137.32,0,Current
2024-11-30,LN-500186,0,20648,0,Current
2024-11-30,LN-500187,0,37337.66,0,Current
2024-11-30,LN-500188,60,6488.02,0,31-60
2024-11-30,LN-500189,0,9106.2,0,Current
2024-11-30,LN-500190,0,27648.76,0,Current
2024-11-30,LN-500191,0,22550.6,0,Current
2024-11-30,LN-500192,0,25408.64,0,Current
2024-11-30,LN-500193,0,48704.92,0,Current
2024-11-30,LN-500194,0,20966.26,0,Current
2024-11-30,LN-500195,0,45363.86,0,Current
2024-11-30,LN-500196,0,11932.6,0,Current
2024-11-30,LN-500197,0,35292.16,0,Current
2024-11-30,LN-500198,0,22024.1,0,Current
2024-11-30,LN-500199,0,"8,998.00",0,Current
2024-11-30,LN-500200,0,14557.68,0,Current
2024-11-30,LN-500201,0,"38,137.32",0,Current
2024-11-30,LN-500202,0,43602.04,0,Current
2024-11-30,LN-500203,0,45438.06,0,Current
2024-11-30,LN-500204,0,51300.64,0,Current
2024-11-30,LN-500205,0,22987.68,0,Current
2024-11-30,LN-500206,0,48657.88,0,Current
2024-11-30,LN-500207,0,11983.64,0,Current
2024-11-30,LN-500208,0,48798.42,0,Current
2024-11-30,LN-500209,0,36935.36,0,Current
2024-11-30,LN-500210,0,50014.26,0,Current
2024-11-30,LN-500211,0,20467.24,0,Current
2024-11-30,LN-500212,0,31138.56,0,Current
2024-11-30,LN-500213,0,37161.4,0,Current
2024-11-30,LN-500214,0,23960.46,0,Current
2024-11-30,LN-500215,0,22024.1,0,Current
2024-11-30,LN-500216,0,48657.88,0,Current
2024-11-30,LN-500217,0,"31,883.62",0,Current
2024-11-30,LN-500218,0,32115.62,0,Current
2024-11-30,LN-500219,0,"11,484.60",0,Current
2024-11-30,LN-500220,0,22027.02,0,Current
2024-11-30,LN-500221,30,50891.8,5615.05,1-30
2024-11-30,LN-500222,0,29136.88,0,Current
2024-11-30,LN-500223,0,16077.14,0,Current
2024-11-30,LN-500224,0,48798.42,0,Current
2024-11-30,LN-500225,0,38587.9,0,Current
2024-11-30,LN-500226,0,46062.86,0,Current
2024-11-30,LN-500227,0,22505.46,0,Current
2024-11-30,LN-500228,0,18391.4,0,Current
2024-11-30,LN-500229,0,9889.42,0,Current
2024-11-30,LN-500230,0,23906.94,0,Current
2024-11-30,LN-500231,0,48751.76,0,Current
2024-11-30,LN-500232,0,48657.88,0,Current
2024-11-30,LN-500233,0,40957.78,0,Current
2024-11-30,LN-500234,0,6451.74,0,Current
2024-11-30,LN-500235,0,51249.57,0,Current
2024-11-30,LN-500236,0,20467.24,0,Current
2024-11-30,LN-500237,0,46016.48,0,Current
2024-11-30,LN-500238,0,25713.5,0,Current
2024-11-30,LN-500239,0,48704.92,0,Current
2024-11-30,LN-500240,0,36776.54,0,Current
2024-11-30,LN-500241,0,50014.26,0,Current
2024-11-30,LN-500242,0,48657.88,0,Current
2024-11-30,LN-500243,0,46062.86,0,Current
2024-11-30,LN-500244,0,11173.22,0,Current
2024-11-30,LN-500245,0,20668.8,0,Current
2024-11-30,LN-500246,0,24459.5,0,Current
2024-11-30,LN-500247,0,13335.5,0,Current
