trip_id,trip_date,lane_id,direction,vehicle_id,driver_id,origin_depot_code,planned_depart,actual_depart,planned_arrive,actual_arrive,distance_km,load_kg,load_m3,is_empty
TRP-500142,2024-09-03,LN-125,Return,VEH-2092,DRV-503,KES-CPT,2024-09-04 03:00,2024-09-04 03:15,2024-09-04 15:00,2024-09-04 13:36,1014,26599,70.94,N
TRP-500143,2024-09-03,LN-126,Outbound,VEH-2049,DRV-414,KES-JHB,2024-09-03 14:00,2024-09-03 14:53,2024-09-03 23:00,2024-09-04 00:21,184,3343,34,N
TRP-500144,2024-09-03,LN-126,Outbound,VEH-2049,DRV-405,KES-JHB,2024-09-03 10:00,2024-09-03 10:00,2024-09-03 19:00,2024-09-03 19:20,186,5762,23.53,N
TRP-500145,2024-09-03,LN-126,Outbound,VEH-2044,DRV-428,KES-JHB,2024-09-03 14:00,2024-09-03 14:14,2024-09-03 23:00,2024-09-03 23:46,188,6581,28.09,N
TRP-500146,2024-09-03,LN-126,Outbound,VEH-2037,DRV-415,KES-JHB,03/09/2024 10:00,03/09/2024 10:32,03/09/2024 19:00,03/09/2024 19:27,184,10839,44.92,N
TRP-500147,2024-09-03,LN-126,Outbound,VEH-2040,DRV-451,KES-JHB,2024-09-03 12:00,2024-09-03 12:35,2024-09-03 21:00,2024-09-03 21:14,184,9376,35.53,N
TRP-500148,2024-09-03,LN-127,Outbound,VEH-2053,DRV-430,KES-JHB,03/09/2024 11:00,03/09/2024 11:00,03/09/2024 20:30,03/09/2024 18:53,211,709,3.97,N
TRP-500149,2024-09-03,LN-127,Outbound,VEH-2045,DRV-414,KES-JHB,2024-09-03 14:00,2024-09-03 14:40,2024-09-03 23:30,2024-09-03 23:52,211,5716,28.34,N
TRP-500150,2024-09-03,LN-128,Outbound,VEH-2080,DRV-455,KES-DBN,2024-09-03 08:00,2024-09-03 08:25,2024-09-03 16:30,2024-09-03 17:16,165,12956,50.37,N
TRP-500151,2024-09-03,LN-128,Outbound,VEH-2079,DRV-459,KES-DBN,03/09/2024 13:00,03/09/2024 13:16,03/09/2024 21:30,03/09/2024 21:55,169,7648,33.51,N
TRP-500152,2024-09-03,LN-128,Outbound,VEH-2075,DRV-475,KES-DBN,2024-09-03 07:00,2024-09-03 08:18,2024-09-03 15:30,2024-09-03 15:38,162,8974,58.49,N
TRP-500153,2024-09-03,LN-128,Outbound,VEH-2081,DRV-476,KES-DBN,2024-09-03 05:00,2024-09-03 05:31,2024-09-03 13:30,2024-09-03 13:26,162,5140,27.87,N
TRP-500154,2024-09-03,LN-129,Outbound,VEH-2114,DRV-512,KES-CPT,2024-09-03 07:00,2024-09-03 08:06,2024-09-03 15:00,2024-09-03 14:47,148,9394,36.27,N
TRP-500155,2024-09-03,LN-129,Outbound,VEH-2123,DRV-492,KES-CPT,2024-09-03 08:00,2024-09-03 08:04,2024-09-03 16:00,2024-09-03 16:16,151,1106,7.79,N
TRP-500156,2024-09-03,LN-129,Outbound,VEH-2119,DRV-490,KES-CPT,2024-09-03 14:00,2024-09-03 14:13,2024-09-03 22:00,2024-09-03 21:58,153,6265,27.31,N
TRP-500157,2024-09-03,LN-129,Outbound,VEH-2122,DRV-495,KES-CPT,2024-09-03 08:00,2024-09-03 08:00,2024-09-03 16:00,2024-09-03 16:26,151,978,6.41,N
TRP-500158,2024-09-04,LN-101,Outbound,VEH-2022,DRV-408,KES-JHB,04/09/2024 13:00,04/09/2024 13:16,04/09/2024 20:30,04/09/2024 21:09,579,20582,66.64,N
TRP-500159,2024-09-04,LN-101,Return,VEH-2031,DRV-430,KES-JHB,2024-09-05 04:00,2024-09-05 04:22,2024-09-05 11:30,2024-09-05 12:08,561,18874,67.34,N
TRP-500160,2024-09-04,LN-101,Outbound,VEH-2029,DRV-420,KES-JHB,2024-09-04 13:00,2024-09-04 13:49,2024-09-04 20:30,2024-09-04 22:00,571,18419,65.78,N
TRP-500161,2024-09-04,LN-101,Return,VEH-2022,DRV-408,KES-JHB,2024-09-05 03:00,2024-09-05 03:09,2024-09-05 10:30,2024-09-05 10:45,568,9155,78.11,N
TRP-500162,2024-09-04,LN-101,Outbound,VEH-2022,DRV-435,KES-JHB,04/09/2024 06:00,04/09/2024 06:00,04/09/2024 13:30,04/09/2024 13:28,565,17921,73.34,N
TRP-500163,2024-09-04,LN-101,Return,VEH-2029,DRV-428,KES-JHB,05/09/2024 04:00,05/09/2024 04:00,05/09/2024 11:30,05/09/2024 12:16,580,0,0,Y
TRP-500164,2024-09-04,LN-102,Outbound,VEH-2002,DRV-422,KES-JHB,2024-09-04 05:00,2024-09-04 05:04,2024-09-04 22:00,2024-09-04 23:14,1385,12107,106.46,N
TRP-500165,2024-09-04,LN-102,Return,VEH-2017,DRV-430,KES-JHB,2024-09-05 05:00,2024-09-05 05:06,2024-09-05 22:00,2024-09-05 21:19,1355,0,0,Y
TRP-500166,2024-09-04,LN-102,Outbound,VEH-2012,DRV-445,KES-JHB,04/09/2024 09:00,04/09/2024 09:44,05/09/2024 02:00,05/09/2024 01:43,1440,13042,106.89,N
TRP-500167,2024-09-04,LN-102,Return,VEH-2020,DRV-419,KES-JHB,2024-09-05 07:00,2024-09-05 07:31,2024-09-06 00:00,2024-09-05 22:18,1394,0,0,Y
TRP-500168,2024-09-04,LN-103,Outbound,VEH-2013,DRV-440,KES-JHB,2024-09-04 05:00,2024-09-04 05:00,2024-09-04 18:00,2024-09-04 18:19,1063,30581,68.67,N
TRP-500169,2024-09-04,LN-103,Return,VEH-2009,DRV-433,KES-JHB,2024-09-05 02:00,2024-09-05 02:00,2024-09-05 15:00,2024-09-05 13:55,1067,0,0,Y
TRP-500170,2024-09-04,LN-103,Outbound,VEH-2012,DRV-440,KES-JHB,04/09/2024 07:00,04/09/2024 07:00,04/09/2024 20:00,04/09/2024 18:57,1017,7956,113.07,N
TRP-500171,2024-09-04,LN-103,Return,VEH-2015,DRV-410,KES-JHB,2024-09-05 00:00,2024-09-05 00:00,2024-09-05 13:00,2024-09-05 12:02,1031,13531,114.89,N
TRP-500172,2024-09-04,LN-104,Outbound,VEH-2003,DRV-446,KES-JHB,2024-09-04 12:00,2024-09-04 12:00,2024-09-04 17:00,2024-09-04 16:44,403,29605,95.13,N
TRP-500173,2024-09-04,LN-104,Return,VEH-2011,DRV-415,KES-JHB,2024-09-04 22:00,2024-09-04 22:37,2024-09-05 03:00,2024-09-05 04:12,400,0,0,Y
TRP-500174,2024-09-04,LN-105,Outbound,VEH-2028,DRV-418,KES-JHB,2024-09-04 08:00,2024-09-04 08:19,2024-09-04 12:00,2024-09-04 12:30,339,17923,64.75,N
TRP-500175,2024-09-04,LN-105,Return,VEH-2021,DRV-401,KES-JHB,2024-09-04 18:00,2024-09-04 18:17,2024-09-04 22:00,2024-09-04 22:07,323,0,0,Y
TRP-500176,2024-09-04,LN-105,Outbound,VEH-2011,DRV-410,KES-JHB,2024-09-04 06:00,2024-09-04 06:00,2024-09-04 10:00,2024-09-04 10:11,314,15201,100.64,N
TRP-500177,2024-09-04,LN-105,Return,VEH-2016,DRV-428,KES-JHB,04/09/2024 23:00,05/09/2024 00:13,05/09/2024 03:00,05/09/2024 04:35,339,0,0,Y
TRP-500178,2024-09-04,LN-106,Outbound,VEH-2015,DRV-449,KES-JHB,2024-09-04 14:00,2024-09-04 14:00,2024-09-04 18:30,2024-09-04 18:01,355,12812,118.34,N
TRP-500179,2024-09-04,LN-106,Return,VEH-2010,DRV-431,KES-JHB,04/09/2024 18:00,04/09/2024 18:23,04/09/2024 22:30,04/09/2024 23:00,369,26687,82.96,N
TRP-500180,2024-09-04,LN-107,Outbound,VEH-2040,DRV-439,KES-JHB,2024-09-04 14:00,2024-09-04 14:41,2024-09-04 15:48,2024-09-04 16:38,123,12634,36.25,N
TRP-500181,2024-09-04,LN-107,Return,VEH-2033,DRV-402,KES-JHB,04/09/2024 15:00,04/09/2024 15:33,04/09/2024 16:48,04/09/2024 17:20,121,11994,35.7,N
TRP-500182,2024-09-04,LN-107,Outbound,VEH-2046,DRV-450,KES-JHB,04/09/2024 05:00,04/09/2024 05:25,04/09/2024 06:48,04/09/2024 07:17,120,5136,23.12,N
TRP-500183,2024-09-04,LN-107,Return,VEH-2049,DRV-410,KES-JHB,04/09/2024 15:00,04/09/2024 15:09,04/09/2024 16:48,04/09/2024 16:59,121,6149,33.87,N
TRP-500184,2024-09-04,LN-107,Outbound,VEH-2044,DRV-438,KES-JHB,2024-09-04 11:00,2024-09-04 11:46,2024-09-04 12:48,2024-09-04 13:34,121,6960,32.42,N
TRP-500185,2024-09-04,LN-107,Return,VEH-2046,DRV-406,KES-JHB,04/09/2024 16:00,04/09/2024 16:12,04/09/2024 17:48,04/09/2024 17:56,120,7326,29.01,N
TRP-500186,2024-09-04,LN-108,Outbound,VEH-2026,DRV-434,KES-JHB,2024-09-04 05:00,2024-09-04 05:10,2024-09-04 10:30,2024-09-04 10:58,482,9773,75.49,N
TRP-500187,2024-09-04,LN-108,Return,VEH-2029,DRV-444,KES-JHB,04/09/2024 23:00,04/09/2024 23:28,05/09/2024 04:30,05/09/2024 04:45,480,19961,73.91,N
TRP-500188,2024-09-04,LN-109,Outbound,VEH-2013,DRV-444,KES-JHB,04/09/2024 09:00,04/09/2024 09:49,04/09/2024 21:00,04/09/2024 21:45,965,25661,94.68,N
TRP-500189,2024-09-04,LN-109,Return,VEH-2018,DRV-418,KES-JHB,05/09/2024 06:00,05/09/2024 06:00,05/09/2024 18:00,05/09/2024 17:31,952,0,0,Y
TRP-500190,2024-09-04,LN-110,Outbound,VEH-2022,DRV-443,KES-JHB,04/09/2024 07:00,04/09/2024 07:44,04/09/2024 11:00,04/09/2024 11:43,301,19062,73.01,N
TRP-500191,2024-09-04,LN-110,Return,VEH-2032,DRV-408,KES-JHB,2024-09-04 15:00,2024-09-04 15:21,2024-09-04 19:00,2024-09-04 18:49,306,0,0,Y
TRP-500192,2024-09-04,LN-111,Outbound,VEH-2045,DRV-438,KES-JHB,2024-09-04 06:00,2024-09-04 06:44,2024-09-04 08:12,2024-09-04 08:54,162,5712,28.42,N
TRP-500193,2024-09-04,LN-111,Return,VEH-2049,DRV-436,KES-JHB,04/09/2024 22:00,04/09/2024 22:05,05/09/2024 00:12,05/09/2024 00:26,166,5859,27.66,N
TRP-500194,2024-09-04,LN-113,Outbound,VEH-2068,DRV-461,KES-DBN,2024-09-04 14:00,2024-09-04 14:00,2024-09-04 21:30,2024-09-04 21:09,578,21922,54.87,N
TRP-500195,2024-09-04,LN-113,Return,VEH-2074,DRV-462,KES-DBN,05/09/2024 00:00,05/09/2024 00:59,05/09/2024 07:30,05/09/2024 08:13,575,20107,73.35,N
TRP-500196,2024-09-04,LN-113,Outbound,VEH-2067,DRV-456,KES-DBN,2024-09-04 13:00,2024-09-04 13:32,2024-09-04 20:30,2024-09-04 21:30,569,21682,70.8,N
TRP-500197,2024-09-04,LN-113,Return,VEH-2069,DRV-463,KES-DBN,2024-09-05 02:00,2024-09-05 02:32,2024-09-05 09:30,2024-09-05 09:42,576,21151,69.95,N
TRP-500198,2024-09-04,LN-113,Outbound,VEH-2066,DRV-470,KES-DBN,2024-09-04 09:00,2024-09-04 09:26,2024-09-04 16:30,2024-09-04 16:55,582,28347,120,N
TRP-500199,2024-09-04,LN-113,Return,VEH-2063,DRV-465,KES-DBN,04/09/2024 23:00,04/09/2024 23:21,05/09/2024 06:30,05/09/2024 07:07,564,0,0,Y
TRP-500200,2024-09-04,LN-114,Outbound,VEH-2063,DRV-472,KES-DBN,04/09/2024 11:00,04/09/2024 11:37,05/09/2024 07:00,05/09/2024 06:09,1669,28174,101.25,N
TRP-500201,2024-09-05,LN-114,Return,VEH-2065,DRV-480,KES-DBN,2024-09-05 07:00,2024-09-05 07:02,2024-09-06 03:00,2024-09-06 03:48,1682,0,0,Y
TRP-500202,2024-09-04,LN-115,Outbound,VEH-2055,DRV-475,KES-DBN,2024-09-04 10:00,2024-09-04 10:29,2024-09-04 22:00,2024-09-04 22:26,990,10799,101.17,N
TRP-500203,2024-09-04,LN-115,Return,VEH-2061,DRV-466,KES-DBN,2024-09-05 07:00,2024-09-05 07:27,2024-09-05 19:00,2024-09-05 17:47,1006,16100,110.57,N
TRP-500204,2024-09-04,LN-116,Outbound,VEH-2076,DRV-455,KES-DBN,2024-09-04 13:00,2024-09-04 13:15,2024-09-04 14:12,2024-09-04 14:33,81,11722,45.48,N
TRP-500205,2024-09-04,LN-116,Return,VEH-2079,DRV-455,KES-DBN,2024-09-04 12:00,2024-09-04 12:03,2024-09-04 13:12,2024-09-04 13:19,80,13860,30.01,N
TRP-500206,2024-09-04,LN-116,Outbound,VEH-2076,DRV-479,KES-DBN,2024-09-04 07:00,2024-09-04 07:37,2024-09-04 08:12,2024-09-04 08:47,80,11680,39.14,N
TRP-500207,2024-09-04,LN-116,Return,VEH-2079,DRV-476,KES-DBN,2024-09-04 17:00,2024-09-04 17:00,2024-09-04 18:12,2024-09-04 18:12,80,11644,34.53,N
TRP-500208,2024-09-04,LN-117,Outbound,VEH-2080,DRV-482,KES-DBN,2024-09-04 06:00,2024-09-04 06:05,2024-09-04 08:24,2024-09-04 08:27,186,10597,39.21,N
TRP-500209,2024-09-04,LN-117,Return,VEH-2078,DRV-457,KES-DBN,2024-09-04 19:00,2024-09-04 19:00,2024-09-04 21:24,2024-09-04 21:21,180,0,0,Y
TRP-500210,2024-09-04,LN-118,Outbound,VEH-2061,DRV-470,KES-DBN,2024-09-04 08:00,2024-09-04 08:00,2024-09-04 15:48,2024-09-04 15:28,622,28378,78.02,N
TRP-500211,2024-09-04,LN-118,Return,VEH-2059,DRV-455,KES-DBN,2024-09-05 02:00,2024-09-05 02:43,2024-09-05 09:48,2024-09-05 10:17,644,28582,98.26,N
TRP-500212,2024-09-04,LN-119,Outbound,VEH-2096,DRV-502,KES-CPT,04/09/2024 10:00,04/09/2024 10:44,05/09/2024 03:00,05/09/2024 03:30,1402,29872,116.76,N
TRP-500213,2024-09-04,LN-119,Return,VEH-2099,DRV-505,KES-CPT,2024-09-05 06:00,2024-09-05 06:00,2024-09-05 23:00,2024-09-05 23:05,1395,15681,105.8,N
TRP-500214,2024-09-04,LN-120,Outbound,VEH-2090,DRV-483,KES-CPT,2024-09-04 10:00,2024-09-04 10:11,2024-09-04 19:00,2024-09-04 18:33,748,32345,85.05,N
TRP-500215,2024-09-04,LN-120,Return,VEH-2095,DRV-489,KES-CPT,2024-09-04 23:00,2024-09-04 23:02,2024-09-05 08:00,2024-09-05 07:50,755,0,0,Y
TRP-500216,2024-09-04,LN-121,Outbound,VEH-2099,DRV-485,KES-CPT,2024-09-04 06:00,2024-09-04 06:06,2024-09-04 11:00,2024-09-04 10:51,434,23650,113.03,N
TRP-500217,2024-09-04,LN-121,Return,VEH-2095,DRV-509,KES-CPT,05/09/2024 00:00,05/09/2024 00:30,05/09/2024 05:00,05/09/2024 05:33,429,28653,83.63,N
TRP-500218,2024-09-04,LN-122,Outbound,VEH-2114,DRV-496,KES-CPT,2024-09-04 08:00,2024-09-04 08:31,2024-09-04 09:30,2024-09-04 10:00,110,12027,46.97,N
TRP-500219,2024-09-04,LN-122,Return,VEH-2111,DRV-501,KES-CPT,2024-09-04 14:00,2024-09-04 14:00,2024-09-04 15:30,2024-09-04 15:27,112,0,0,Y
TRP-500220,2024-09-04,LN-123,Outbound,VEH-2116,DRV-492,KES-CPT,2024-09-04 06:00,2024-09-04 06:11,2024-09-04 06:54,2024-09-04 07:04,60,5377,29.77,N
TRP-500221,2024-09-04,LN-123,Return,VEH-2119,DRV-483,KES-CPT,2024-09-04 15:00,2024-09-04 15:19,2024-09-04 15:54,2024-09-04 16:10,61,7774,26.28,N
TRP-500222,2024-09-04,LN-126,Outbound,VEH-2048,DRV-452,KES-JHB,04/09/2024 10:00,04/09/2024 10:16,04/09/2024 19:00,04/09/2024 18:52,185,4589,22.6,N
TRP-500223,2024-09-04,LN-126,Outbound,VEH-2041,DRV-429,KES-JHB,2024-09-04 10:00,2024-09-04 10:37,2024-09-04 19:00,2024-09-04 19:03,186,9125,46.86,N
TRP-500224,2024-09-04,LN-126,Outbound,VEH-2051,DRV-442,KES-JHB,04/09/2024 07:00,04/09/2024 07:52,04/09/2024 16:00,04/09/2024 16:34,181,848,4.5,N
TRP-500225,2024-09-04,LN-126,Outbound,VEH-2050,DRV-418,KES-JHB,2024-09-04 14:00,2024-09-04 14:35,2024-09-04 23:00,2024-09-04 23:30,185,1104,4.87,N
TRP-500226,2024-09-04,LN-126,Outbound,VEH-2052,DRV-401,KES-JHB,04/09/2024 14:00,04/09/2024 14:48,04/09/2024 23:00,05/09/2024 00:15,188,750,4,N
TRP-500227,2024-09-04,LN-127,Outbound,VEH-2049,DRV-431,KES-JHB,04/09/2024 13:00,04/09/2024 13:24,04/09/2024 22:30,04/09/2024 23:27,208,5524,35.22,N
TRP-500228,2024-09-04,LN-127,Outbound,VEH-2042,DRV-406,KES-JHB,04/09/2024 10:00,04/09/2024 10:00,04/09/2024 19:30,04/09/2024 20:00,210,4404,36.01,N
TRP-500229,2024-09-04,LN-127,Outbound,VEH-2034,DRV-406,KES-JHB,2024-09-04 05:00,2024-09-04 05:00,2024-09-04 14:30,2024-09-04 13:58,210,10430,32.24,N
TRP-500230,2024-09-04,LN-127,Outbound,VEH-2040,DRV-421,KES-JHB,04/09/2024 09:00,04/09/2024 09:03,04/09/2024 18:30,04/09/2024 19:03,208,8988,52.75,N
TRP-500231,2024-09-04,LN-128,Outbound,VEH-2089,DRV-472,KES-DBN,2024-09-04 12:00,2024-09-04 13:09,2024-09-04 20:30,2024-09-04 21:57,167,884,6.07,N
TRP-500232,2024-09-04,LN-128,Outbound,VEH-2077,DRV-456,KES-DBN,04/09/2024 11:00,04/09/2024 11:21,04/09/2024 19:30,04/09/2024 20:17,164,11447,59.4,N
TRP-500233,2024-09-04,LN-128,Outbound,VEH-2085,DRV-468,KES-DBN,2024-09-04 09:00,2024-09-04 09:48,2024-09-04 17:30,2024-09-04 19:20,167,7760,27.52,N
TRP-500234,2024-09-04,LN-128,Outbound,VEH-2089,DRV-463,KES-DBN,2024-09-04 06:00,2024-09-04 06:19,2024-09-04 14:30,2024-09-04 16:10,162,1273,4.77,N
TRP-500235,2024-09-04,LN-129,Outbound,VEH-2111,DRV-502,KES-CPT,2024-09-04 13:00,2024-09-04 14:04,2024-09-04 21:00,2024-09-04 21:28,152,7589,34.01,N
TRP-500236,2024-09-04,LN-129,Outbound,VEH-2115,DRV-487,KES-CPT,2024-09-04 09:00,2024-09-04 09:05,2024-09-04 17:00,2024-09-04 17:05,147,8025,59.4,N
TRP-500237,2024-09-04,LN-129,Outbound,VEH-2115,DRV-484,KES-CPT,04/09/2024 10:00,04/09/2024 10:30,04/09/2024 18:00,04/09/2024 17:26,150,8968,41.65,N
TRP-500238,2024-09-04,LN-129,Outbound,VEH-2118,DRV-511,KES-CPT,2024-09-04 05:00,2024-09-04 05:37,2024-09-04 13:00,2024-09-04 14:43,151,4901,18.99,N
TRP-500239,2024-09-05,LN-101,Outbound,VEH-2017,DRV-407,KES-JHB,2024-09-05 06:00,2024-09-05 07:04,2024-09-05 13:30,2024-09-05 14:36,564,13325,107.31,N
TRP-500240,2024-09-05,LN-101,Return,VEH-2006,DRV-447,KES-JHB,2024-09-06 02:00,2024-09-06 02:12,2024-09-06 09:30,2024-09-06 09:14,573,0,0,Y
TRP-500241,2024-09-05,LN-101,Outbound,VEH-2002,DRV-443,KES-JHB,2024-09-05 14:00,2024-09-05 14:00,2024-09-05 21:30,2024-09-05 21:18,564,26374,82.3,N
TRP-500242,2024-09-05,LN-101,Return,VEH-2020,DRV-413,KES-JHB,2024-09-06 02:00,2024-09-06 02:00,2024-09-06 09:30,2024-09-06 09:16,573,30452,106.58,N
TRP-500243,2024-09-05,LN-101,Outbound,VEH-2020,DRV-451,KES-JHB,2024-09-05 14:00,2024-09-05 14:30,2024-09-05 21:30,2024-09-05 21:50,585,29779,81.05,N
TRP-500244,2024-09-05,LN-101,Return,VEH-2017,DRV-432,KES-JHB,05/09/2024 19:00,05/09/2024 19:30,06/09/2024 02:30,06/09/2024 03:24,558,0,0,Y
TRP-500245,2024-09-05,LN-102,Outbound,VEH-2025,DRV-449,KES-JHB,2024-09-05 07:00,2024-09-05 07:08,2024-09-06 00:00,2024-09-05 21:32,1389,16561,64.16,N
TRP-500246,2024-09-05,LN-102,Return,VEH-2028,DRV-403,KES-JHB,2024-09-06 12:00,2024-09-06 12:00,2024-09-07 05:00,2024-09-07 02:15,1414,19770,81.06,N
TRP-500247,2024-09-05,LN-102,Outbound,VEH-2011,DRV-429,KES-JHB,2024-09-05 10:00,2024-09-05 10:03,2024-09-06 03:00,2024-09-06 04:39,1387,24897,102.4,N
TRP-500248,2024-09-05,LN-102,Return,VEH-2001,DRV-415,KES-JHB,2024-09-06 08:00,2024-09-06 09:08,2024-09-07 01:00,2024-09-07 02:40,1424,0,0,Y
TRP-500249,2024-09-05,LN-103,Outbound,VEH-2020,DRV-422,KES-JHB,05/09/2024 05:00,05/09/2024 05:00,05/09/2024 18:00,05/09/2024 18:05,1048,28745,102.6,N
TRP-500250,2024-09-05,LN-103,Return,VEH-2015,DRV-419,KES-JHB,06/09/2024 06:00,06/09/2024 06:45,06/09/2024 19:00,06/09/2024 20:29,1029,0,0,Y
TRP-500251,2024-09-05,LN-104,Outbound,VEH-2025,DRV-425,KES-JHB,2024-09-05 12:00,2024-09-05 12:05,2024-09-05 17:00,2024-09-05 17:22,398,23760,70.51,N
TRP-500252,2024-09-05,LN-104,Return,VEH-2032,DRV-431,KES-JHB,2024-09-05 21:00,2024-09-05 21:16,2024-09-06 02:00,2024-09-06 02:02,400,10780,78.18,N
TRP-500253,2024-09-05,LN-104,Outbound,VEH-2022,DRV-448,KES-JHB,2024-09-05 11:00,2024-09-05 11:40,2024-09-05 16:00,2024-09-05 16:36,411,19602,53.76,N
TRP-500254,2024-09-05,LN-104,Return,VEH-2021,DRV-424,KES-JHB,05/09/2024 18:00,05/09/2024 19:01,05/09/2024 23:00,05/09/2024 23:59,397,0,0,Y
TRP-500255,2024-09-05,LN-105,Outbound,VEH-2004,DRV-417,KES-JHB,2024-09-05 07:00,2024-09-05 07:01,2024-09-05 11:00,2024-09-05 10:54,321,28963,110.72,N
TRP-500256,2024-09-05,LN-105,Return,VEH-2010,DRV-436,KES-JHB,2024-09-05 19:00,2024-09-05 19:28,2024-09-05 23:00,2024-09-05 23:13,324,12626,114.92,N
TRP-500257,2024-09-05,LN-105,Outbound,VEH-2002,DRV-440,KES-JHB,05/09/2024 10:00,05/09/2024 10:29,05/09/2024 14:00,05/09/2024 14:33,328,11976,120,N
TRP-500258,2024-09-05,LN-105,Return,VEH-2012,DRV-412,KES-JHB,05/09/2024 22:00,05/09/2024 22:00,06/09/2024 02:00,06/09/2024 01:54,328,0,0,Y
TRP-500259,2024-09-05,LN-106,Outbound,VEH-2030,DRV-408,KES-JHB,05/09/2024 12:00,05/09/2024 12:46,05/09/2024 16:30,05/09/2024 17:30,357,7798,81.72,N
TRP-500260,2024-09-05,LN-106,Return,VEH-2029,DRV-430,KES-JHB,2024-09-05 23:00,2024-09-05 23:12,2024-09-06 03:30,2024-09-06 03:59,356,0,0,Y
TRP-500261,2024-09-05,LN-107,Outbound,VEH-2036,DRV-447,KES-JHB,05/09/2024 05:00,05/09/2024 05:06,05/09/2024 06:48,05/09/2024 06:55,119,12351,48.01,N
TRP-500262,2024-09-05,LN-107,Return,VEH-2036,DRV-408,KES-JHB,2024-09-05 13:00,2024-09-05 13:00,2024-09-05 14:48,2024-09-05 14:39,120,8952,37.78,N
TRP-500263,2024-09-05,LN-108,Outbound,VEH-2026,DRV-427,KES-JHB,2024-09-05 11:00,2024-09-05 11:00,2024-09-05 16:30,2024-09-05 16:48,475,8807,82,N
TRP-500264,2024-09-05,LN-108,Return,VEH-2021,DRV-413,KES-JHB,2024-09-05 19:00,2024-09-05 19:11,2024-09-06 00:30,2024-09-06 00:23,469,0,0,Y
TRP-500265,2024-09-05,LN-109,Outbound,VEH-2021,DRV-421,KES-JHB,2024-09-05 06:00,2024-09-05 06:12,2024-09-05 18:00,2024-09-05 17:51,1002,8032,77.72,N
TRP-500266,2024-09-05,LN-109,Return,VEH-2029,DRV-447,KES-JHB,2024-09-06 01:00,2024-09-06 01:00,2024-09-06 13:00,2024-09-06 12:17,970,21756,58.58,N
TRP-500267,2024-09-05,LN-110,Outbound,VEH-2022,DRV-422,KES-JHB,2024-09-05 07:00,2024-09-05 07:24,2024-09-05 11:00,2024-09-05 11:48,304,19070,76.2,N
TRP-500268,2024-09-05,LN-110,Return,VEH-2022,DRV-433,KES-JHB,2024-09-05 21:00,2024-09-05 21:49,2024-09-06 01:00,2024-09-06 01:47,310,0,0,Y
TRP-500269,2024-09-05,LN-111,Outbound,VEH-2027,DRV-414,KES-JHB,2024-09-05 05:00,2024-09-05 05:56,2024-09-05 07:12,2024-09-05 08:00,171,10009,76.37,N
TRP-500270,2024-09-05,LN-111,Return,VEH-2029,DRV-413,KES-JHB,2024-09-05 13:00,2024-09-05 13:00,2024-09-05 15:12,2024-09-05 15:04,168,23393,75.11,N
TRP-500271,2024-09-05,LN-112,Outbound,VEH-2018,DRV-408,KES-JHB,2024-09-05 07:00,2024-09-05 07:00,2024-09-05 10:18,2024-09-05 10:19,263,10630,113.45,N
TRP-500272,2024-09-05,LN-112,Return,VEH-2005,DRV-446,KES-JHB,05/09/2024 22:00,05/09/2024 22:03,06/09/2024 01:18,06/09/2024 01:16,264,0,0,Y
TRP-500273,2024-09-05,LN-113,Outbound,VEH-2061,DRV-473,KES-DBN,05/09/2024 14:00,05/09/2024 15:08,05/09/2024 21:30,05/09/2024 22:30,563,19504,120,N
TRP-500274,2024-09-05,LN-113,Return,VEH-2057,DRV-476,KES-DBN,06/09/2024 02:00,06/09/2024 03:10,06/09/2024 09:30,06/09/2024 11:17,561,0,0,Y
TRP-500275,2024-09-05,LN-113,Outbound,VEH-2067,DRV-455,KES-DBN,05/09/2024 08:00,05/09/2024 09:30,05/09/2024 15:30,05/09/2024 16:52,566,9806,74.22,N
TRP-500276,2024-09-05,LN-113,Return,VEH-2073,DRV-472,KES-DBN,2024-09-05 20:00,2024-09-05 20:31,2024-09-06 03:30,2024-09-06 03:31,578,0,0,Y
TRP-500277,2024-09-05,LN-113,Outbound,VEH-2074,DRV-470,KES-DBN,05/09/2024 05:00,05/09/2024 06:20,05/09/2024 12:30,05/09/2024 14:02,567,17871,54.67,N
TRP-500278,2024-09-05,LN-113,Return,VEH-2070,DRV-456,KES-DBN,05/09/2024 21:00,05/09/2024 21:10,06/09/2024 04:30,06/09/2024 05:08,579,0,0,Y
TRP-500279,2024-09-05,LN-114,Outbound,VEH-2056,DRV-461,KES-DBN,2024-09-05 06:00,2024-09-05 06:30,2024-09-06 02:00,2024-09-06 03:46,1714,15035,113.74,N
TRP-500280,2024-09-06,LN-114,Return,VEH-2060,DRV-473,KES-DBN,2024-09-06 08:00,2024-09-06 11:58,2024-09-07 04:00,2024-09-07 07:24,1594,31029,65.46,N
TRP-500281,2024-09-05,LN-116,Outbound,VEH-2073,DRV-458,KES-DBN,2024-09-05 11:00,2024-09-05 11:25,2024-09-05 12:12,2024-09-05 12:41,81,21174,58.3,N
TRP-500282,2024-09-05,LN-116,Return,VEH-2073,DRV-480,KES-DBN,2024-09-05 19:00,2024-09-05 19:47,2024-09-05 20:12,2024-09-05 20:53,81,19407,50.01,N
TRP-500283,2024-09-05,LN-116,Outbound,VEH-2076,DRV-462,KES-DBN,2024-09-05 12:00,2024-09-05 12:17,2024-09-05 13:12,2024-09-05 13:28,79,12744,43.95,N
