fuel_txn_id,txn_datetime,vehicle_id,driver_id,litres,price_per_litre,cost_zar,odometer_km,site
FUEL-800240,2024-09-04 15:39,VEH-2033,DRV-438,56.49,20.55,1160.87,575996,N3 Truck Plaza
FUEL-800241,2024-09-04 19:11,VEH-2037,DRV-415,"60,92",20.55,1251.91,176105,Highway 1 Stop
FUEL-800242,2024-09-04 14:28,VEH-2077,DRV-466,"42,99",20.55,883.44,145654,Depot Bulk Tank
FUEL-800243,2024-09-04 15:01,VEH-2081,DRV-459,40.01,20.55,822.21,394651,Depot Bulk Tank
FUEL-800244,2024-09-04 21:04,VEH-2078,DRV-472,45.4,20.55,932.97,196213,Highway 1 Stop
FUEL-800245,2024-09-04 13:18,VEH-2123,DRV-483,15,20.55,308.25,621972,N3 Truck Plaza
FUEL-800246,2024-09-04 15:14,VEH-2112,DRV-503,44.96,20.55,923.93,147286,Engen Ultra
FUEL-800247,2024-09-04 11:33,VEH-2116,DRV-512,33.13,20.55,680.82,177811,N3 Truck Plaza
FUEL-800248,2024-09-04 14:43,VEH-2117,DRV-491,31.93,20.55,656.16,703331,Highway 1 Stop
FUEL-800249,2024-09-04 19:18,VEH-2116,DRV-489,32.85,20.55,675.07,177962,N3 Truck Plaza
FUEL-800250,2024-09-05 17:05,VEH-2011,DRV-441,258.78,20.56,5320.52,376035,Sasol Truck Stop
FUEL-800251,2024-09-05 23:35,VEH-2007,DRV-418,225,20.56,4626,779543,Depot Bulk Tank
FUEL-800252,2024-09-05 16:40,VEH-2017,DRV-415,314.5,20.56,6466.12,636983,Depot Bulk Tank
FUEL-800253,2024-09-06 10:04,VEH-2013,DRV-412,269.16,20.56,5533.93,757424,Highway 1 Stop
FUEL-800254,2024-09-05 16:13,VEH-2013,DRV-422,272.37,20.56,5599.93,758000,Highway 1 Stop
FUEL-800255,2024-09-06 09:27,VEH-2002,DRV-445,258.19,20.56,5308.39,775634,N3 Truck Plaza
FUEL-800256,2024-09-06 03:34,VEH-2009,DRV-435,663.89,20.56,13649.58,167073,Engen Ultra
FUEL-800257,2024-09-06 20:32,VEH-2017,DRV-418,595.07,20.56,12234.64,638395,Depot Bulk Tank
FUEL-800258,2024-09-05 17:49,VEH-2018,DRV-420,726.67,20.56,14940.34,638053,Highway 1 Stop
FUEL-800259,2024-09-06 17:33,VEH-2006,DRV-407,673.74,20.56,13852.09,308862,Highway 1 Stop
FUEL-800260,2024-09-06 02:24,VEH-2015,DRV-427,431.92,20.56,8880.28,151798,Sasol Truck Stop
FUEL-800261,2024-09-06 15:41,VEH-2005,DRV-425,413.65,20.56,8504.64,713839,Engen Ultra
FUEL-800262,2024-09-05 20:17,VEH-2016,DRV-431,667.98,20.56,13733.67,156126,Sasol Truck Stop
FUEL-800263,2024-09-06 16:57,VEH-2005,DRV-452,412.9,20.56,8489.22,714854,N3 Truck Plaza
FUEL-800264,2024-09-05 09:36,VEH-2003,DRV-450,195.12,20.56,4011.67,404093,Sasol Truck Stop
FUEL-800265,2024-09-05 20:44,VEH-2008,DRV-431,"147,78",20.56,3038.36,521238,Depot Bulk Tank
FUEL-800266,2024-09-05 11:07,VEH-2027,DRV-449,120.93,20.56,2486.32,266002,Sasol Truck Stop
FUEL-800267,2024-09-05 21:58,VEH-2024,DRV-448,117.46,20.56,2414.98,607890,Engen Ultra
FUEL-800268,2024-09-05 07:40,VEH-2011,DRV-431,"162,15",20.56,3333.8,376387,Sasol Truck Stop
FUEL-800269,2024-09-05 21:32,VEH-2013,DRV-406,138.11,20.56,2839.54,758358,Engen Ultra
FUEL-800270,2024-09-05 06:16,VEH-2035,DRV-424,"32,38",20.56,665.73,675420,N3 Truck Plaza
FUEL-800271,2024-09-05 20:03,VEH-2033,DRV-429,32.07,20.56,659.36,576116,Depot Bulk Tank
FUEL-800272,2024-09-05 03:08,VEH-2038,DRV-427,"33,23",20.56,683.21,155173,Sasol Truck Stop
FUEL-800273,2024-09-05 18:43,VEH-2039,DRV-423,33.44,20.56,687.53,522689,Engen Ultra
FUEL-800274,2024-09-05 13:10,VEH-2006,DRV-434,199.11,20.56,4093.7,309168,N3 Truck Plaza
FUEL-800275,2024-09-05 17:39,VEH-2009,DRV-433,147.95,20.56,3041.85,167372,N3 Truck Plaza
FUEL-800276,2024-09-05 10:55,VEH-2023,DRV-437,65.2,20.56,1340.51,366182,Highway 1 Stop
FUEL-800277,2024-09-05 21:17,VEH-2029,DRV-452,48.97,20.56,1006.82,729131,Engen Ultra
FUEL-800278,2024-09-05 17:25,VEH-2021,DRV-430,94.25,20.56,1937.78,188193,Highway 1 Stop
FUEL-800279,2024-09-05 17:32,VEH-2022,DRV-429,100.73,20.56,2071.01,687493,Engen Ultra
FUEL-800280,2024-09-05 17:55,VEH-2071,DRV-459,225.79,20.56,4642.24,442151,N3 Truck Plaza
FUEL-800281,2024-09-06 03:51,VEH-2072,DRV-460,211.92,20.56,4357.08,476379,Highway 1 Stop
FUEL-800282,2024-09-05 15:51,VEH-2058,DRV-457,289.75,20.56,5957.26,612903,N3 Truck Plaza
FUEL-800283,2024-09-06 06:47,VEH-2063,DRV-460,"288,31",20.56,5927.65,127317,Sasol Truck Stop
FUEL-800284,2024-09-05 16:23,VEH-2067,DRV-454,"218,11",20.56,4484.34,165211,Sasol Truck Stop
FUEL-800285,2024-09-05 23:26,VEH-2073,DRV-454,"228,98",20.56,4707.83,370751,N3 Truck Plaza
FUEL-800286,2024-09-05 02:49,VEH-2072,DRV-461,31.37,20.56,644.97,476461,Sasol Truck Stop
FUEL-800287,2024-09-05 11:36,VEH-2072,DRV-469,32.75,20.56,673.34,476542,Depot Bulk Tank
FUEL-800288,2024-09-05 10:37,VEH-2085,DRV-464,18.3,20.56,376.25,559369,Highway 1 Stop
FUEL-800289,2024-09-05 14:15,VEH-2081,DRV-462,18.66,20.56,383.65,394729,Highway 1 Stop
FUEL-800290,2024-09-05 06:33,VEH-2071,DRV-453,73.49,20.56,1510.95,442331,N3 Truck Plaza
FUEL-800291,2024-09-05 17:53,VEH-2069,DRV-458,68.03,20.56,1398.7,371793,Highway 1 Stop
FUEL-800292,2024-09-05 11:08,VEH-2059,DRV-468,392.94,20.56,8078.85,33644,N3 Truck Plaza
FUEL-800293,2024-09-06 02:07,VEH-2055,DRV-459,219.66,20.56,4516.21,581149,N3 Truck Plaza
FUEL-800294,2024-09-06 03:07,VEH-2109,DRV-485,542.42,20.56,11152.16,172659,Engen Ultra
FUEL-800295,2024-09-06 22:25,VEH-2104,DRV-505,696.78,20.56,14325.8,543478,Highway 1 Stop
FUEL-800296,2024-09-05 13:17,VEH-2098,DRV-487,194.95,20.56,4008.17,594313,N3 Truck Plaza
FUEL-800297,2024-09-05 17:35,VEH-2097,DRV-505,173.65,20.56,3570.24,179946,Highway 1 Stop
FUEL-800298,2024-09-05 07:02,VEH-2100,DRV-490,198.11,20.56,4073.14,663565,Depot Bulk Tank
FUEL-800299,2024-09-05 23:01,VEH-2097,DRV-502,205.33,20.56,4221.58,180375,N3 Truck Plaza
FUEL-800300,2024-09-05 02:23,VEH-2109,DRV-507,41.16,20.56,846.25,172764,Depot Bulk Tank
FUEL-800301,2024-09-05 21:52,VEH-2105,DRV-486,34.2,20.56,703.15,132047,Depot Bulk Tank
FUEL-800302,2024-09-05 07:27,VEH-2105,DRV-483,38.82,20.56,798.14,132157,N3 Truck Plaza
FUEL-800303,2024-09-05 12:37,VEH-2102,DRV-486,39.66,20.56,815.41,494284,N3 Truck Plaza
FUEL-800304,2024-09-05 10:55,VEH-2117,DRV-500,13.07,20.56,268.72,703392,Depot Bulk Tank
FUEL-800305,2024-09-05 11:58,VEH-2117,DRV-507,12.26,20.56,252.07,703452,Highway 1 Stop
FUEL-800306,2024-09-05 11:18,VEH-2091,DRV-504,361,20.56,7422.16,474023,Engen Ultra
FUEL-800307,2024-09-06 07:35,VEH-2094,DRV-494,"468,51",20.56,9632.57,409168,Sasol Truck Stop
FUEL-800308,2024-09-05 15:13,VEH-2101,DRV-506,489.36,20.56,10061.24,399044,Depot Bulk Tank
FUEL-800309,2024-09-06 12:02,VEH-2092,DRV-498,406.68,20.56,8361.34,429006,Depot Bulk Tank
FUEL-800310,2024-09-05 19:26,VEH-2036,DRV-451,55.23,20.56,1135.53,622860,Sasol Truck Stop
FUEL-800311,2024-09-05 20:49,VEH-2034,DRV-406,50.41,20.56,1036.43,214084,Highway 1 Stop
FUEL-800312,2024-09-05 15:54,VEH-2041,DRV-406,52.27,20.56,1074.67,496294,Engen Ultra
FUEL-800313,2024-09-05 21:11,VEH-2034,DRV-411,53.05,20.56,1090.71,214272,Engen Ultra
FUEL-800314,2024-09-05 08:49,VEH-2049,DRV-429,37.46,20.56,770.18,570102,N3 Truck Plaza
FUEL-800315,2024-09-05 18:28,VEH-2053,DRV-411,20.61,20.56,423.74,650169,N3 Truck Plaza
FUEL-800316,2024-09-05 13:34,VEH-2047,DRV-426,46.59,20.56,957.89,612183,N3 Truck Plaza
FUEL-800317,2024-09-05 18:18,VEH-2040,DRV-415,56.39,20.56,1159.38,183700,Engen Ultra
FUEL-800318,2024-09-05 19:55,VEH-2039,DRV-425,56.16,20.56,1154.65,522893,Engen Ultra
FUEL-800319,2024-09-05 21:17,VEH-2042,DRV-403,45.48,20.56,935.07,541499,Sasol Truck Stop
FUEL-800320,2024-09-05 10:17,VEH-2081,DRV-464,40.47,20.56,832.06,394900,Sasol Truck Stop
FUEL-800321,2024-09-05 16:19,VEH-2078,DRV-456,48.9,20.56,1005.38,196381,N3 Truck Plaza
FUEL-800322,2024-09-05 19:27,VEH-2080,DRV-466,"45,05",20.56,926.23,299894,N3 Truck Plaza
FUEL-800323,2024-09-05 21:21,VEH-2083,DRV-464,32.52,20.56,668.61,181763,Sasol Truck Stop
FUEL-800324,2024-09-05 15:12,VEH-2088,DRV-466,17.86,20.56,367.2,188807,N3 Truck Plaza
FUEL-800325,2024-09-05 12:30,VEH-2116,DRV-492,"33,18",20.56,682.18,178109,Engen Ultra
FUEL-800326,2024-09-05 17:44,VEH-2112,DRV-492,"46,04",20.56,946.58,147438,Depot Bulk Tank
FUEL-800327,2024-09-05 20:32,VEH-2122,DRV-504,17.55,20.56,360.83,523584,Depot Bulk Tank
FUEL-800328,2024-09-05 17:40,VEH-2112,DRV-504,45.94,20.56,944.53,147584,N3 Truck Plaza
FUEL-800329,2024-09-05 11:58,VEH-2115,DRV-490,"44,65",20.56,918,438969,N3 Truck Plaza
FUEL-800330,2024-09-06 17:42,VEH-2003,DRV-452,267.44,20.58,5503.92,404661,Engen Ultra
FUEL-800331,2024-09-07 06:07,VEH-2007,DRV-415,215.98,20.58,4444.87,780109,Sasol Truck Stop
FUEL-800332,2024-09-06 15:54,VEH-2032,DRV-443,240.27,20.58,4944.76,315673,Engen Ultra
FUEL-800333,2024-09-07 06:37,VEH-2029,DRV-415,170.1,20.58,3500.66,729704,Engen Ultra
FUEL-800334,2024-09-06 15:48,VEH-2025,DRV-424,238.1,20.58,4900.1,454378,Depot Bulk Tank
FUEL-800335,2024-09-07 11:42,VEH-2025,DRV-452,185.95,20.58,3826.85,454955,Highway 1 Stop
FUEL-800336,2024-09-06 23:02,VEH-2018,DRV-412,731.08,20.58,15045.63,639458,Sasol Truck Stop
FUEL-800337,2024-09-07 21:01,VEH-2003,DRV-443,582.2,20.58,11981.68,406039,Highway 1 Stop
FUEL-800338,2024-09-07 01:51,VEH-2012,DRV-428,660.92,20.58,13601.73,719082,Highway 1 Stop
FUEL-800339,2024-09-07 19:50,VEH-2010,DRV-416,560.17,20.58,11528.3,662887,N3 Truck Plaza
FUEL-800340,2024-09-07 02:10,VEH-2010,DRV-413,526.87,20.58,10842.98,663943,Highway 1 Stop
FUEL-800341,2024-09-07 21:51,VEH-2005,DRV-401,417.75,20.58,8597.3,715874,Depot Bulk Tank
FUEL-800342,2024-09-06 15:34,VEH-2007,DRV-424,188.47,20.58,3878.71,780500,Sasol Truck Stop
FUEL-800343,2024-09-07 00:17,VEH-2001,DRV-447,201.27,20.58,4142.14,330015,N3 Truck Plaza
FUEL-800344,2024-09-06 14:49,VEH-2025,DRV-409,123.09,20.58,2533.19,455285,Engen Ultra
FUEL-800345,2024-09-07 01:06,VEH-2030,DRV-444,124.79,20.58,2568.18,289471,Highway 1 Stop
FUEL-800346,2024-09-06 15:33,VEH-2032,DRV-422,141.84,20.58,2919.07,316017,Sasol Truck Stop
FUEL-800347,2024-09-06 19:33,VEH-2025,DRV-437,117.16,20.58,2411.15,455650,Sasol Truck Stop
FUEL-800348,2024-09-06 11:53,VEH-2049,DRV-443,23.82,20.58,490.22,570220,N3 Truck Plaza
FUEL-800349,2024-09-06 18:06,VEH-2048,DRV-407,27.23,20.58,560.39,665725,Highway 1 Stop
FUEL-800350,2024-09-06 15:32,VEH-2040,DRV-422,33.33,20.58,685.93,183818,Sasol Truck Stop
FUEL-800351,2024-09-06 22:23,VEH-2041,DRV-432,33.02,20.58,679.55,496418,Depot Bulk Tank
FUEL-800352,2024-09-06 19:26,VEH-2020,DRV-401,215.9,20.58,4443.22,369366,N3 Truck Plaza
FUEL-800353,2024-09-06 20:25,VEH-2018,DRV-401,245.24,20.58,5047.04,639931,Sasol Truck Stop
FUEL-800354,2024-09-06 16:55,VEH-2005,DRV-444,480.14,20.58,9881.28,716810,Highway 1 Stop
FUEL-800355,2024-09-07 20:26,VEH-2005,DRV-450,464.68,20.58,9563.11,717786,Highway 1 Stop
FUEL-800356,2024-09-06 20:12,VEH-2025,DRV-426,124.67,20.58,2565.71,455967,Engen Ultra
FUEL-800357,2024-09-06 21:02,VEH-2028,DRV-429,125.67,20.58,2586.29,462099,Sasol Truck Stop
FUEL-800358,2024-09-06 13:45,VEH-2035,DRV-401,50.01,20.58,1029.21,675597,N3 Truck Plaza
FUEL-800359,2024-09-07 02:14,VEH-2034,DRV-404,45.21,20.58,930.42,214436,Depot Bulk Tank
FUEL-800360,2024-09-06 10:47,VEH-2023,DRV-431,100.59,20.58,2070.14,366441,Engen Ultra
FUEL-800361,2024-09-07 01:54,VEH-2025,DRV-422,83.25,20.58,1713.29,456221,Sasol Truck Stop
FUEL-800362,2024-09-06 16:24,VEH-2065,DRV-463,269.31,20.58,5542.4,435225,Highway 1 Stop
FUEL-800363,2024-09-07 05:22,VEH-2061,DRV-468,298.31,20.58,6139.22,129169,Highway 1 Stop
FUEL-800364,2024-09-06 11:32,VEH-2057,DRV-466,278.4,20.58,5729.47,740207,Highway 1 Stop
FUEL-800365,2024-09-07 02:51,VEH-2064,DRV-472,274.23,20.58,5643.65,304937,Highway 1 Stop
FUEL-800366,2024-09-06 23:02,VEH-2058,DRV-454,"290,31",20.58,5974.58,613479,Engen Ultra
FUEL-800367,2024-09-07 05:33,VEH-2063,DRV-476,224.2,20.58,4614.04,127877,Depot Bulk Tank
FUEL-800368,2024-09-07 07:40,VEH-2058,DRV-479,848.12,20.58,17454.31,615138,Highway 1 Stop
FUEL-800369,2024-09-08 06:48,VEH-2065,DRV-474,815.69,20.58,16786.9,436946,Engen Ultra
FUEL-800370,2024-09-06 16:05,VEH-2063,DRV-469,507.24,20.58,10439,128864,Engen Ultra
FUEL-800371,2024-09-07 18:07,VEH-2062,DRV-476,399.98,20.58,8231.59,275845,Highway 1 Stop
FUEL-800372,2024-09-06 10:00,VEH-2082,DRV-472,16.52,20.58,339.98,455510,Sasol Truck Stop
FUEL-800373,2024-09-06 16:27,VEH-2081,DRV-466,16.39,20.58,337.31,394980,Highway 1 Stop
FUEL-800374,2024-09-06 17:28,VEH-2073,DRV-453,33.41,20.58,687.58,370832,Highway 1 Stop
FUEL-800375,2024-09-06 23:31,VEH-2071,DRV-471,25.43,20.58,523.35,442411,Depot Bulk Tank
FUEL-800376,2024-09-06 09:18,VEH-2083,DRV-482,35.61,20.58,732.85,181938,Depot Bulk Tank
FUEL-800377,2024-09-06 19:29,VEH-2083,DRV-476,37.9,20.58,779.98,182114,Highway 1 Stop
FUEL-800378,2024-09-06 15:50,VEH-2065,DRV-480,292.01,20.58,6009.57,437595,Engen Ultra
FUEL-800379,2024-09-07 06:03,VEH-2058,DRV-464,273.94,20.58,5637.69,615797,Engen Ultra
FUEL-800380,2024-09-07 03:17,VEH-2093,DRV-502,"639,89",20.58,13168.94,773315,Sasol Truck Stop
FUEL-800381,2024-09-08 00:10,VEH-2094,DRV-511,679.9,20.58,13992.34,410575,Highway 1 Stop
FUEL-800382,2024-09-06 19:53,VEH-2096,DRV-489,388.7,20.58,7999.45,538516,Sasol Truck Stop
FUEL-800383,2024-09-07 02:53,VEH-2100,DRV-508,262.99,20.58,5412.33,664314,Engen Ultra
FUEL-800384,2024-09-06 15:59,VEH-2107,DRV-502,167.76,20.58,3452.5,438955,Depot Bulk Tank
FUEL-800385,2024-09-07 05:21,VEH-2108,DRV-503,172.39,20.58,3547.79,288251,Highway 1 Stop
FUEL-800386,2024-09-06 09:11,VEH-2107,DRV-490,"42,99",20.58,884.73,439064,N3 Truck Plaza
FUEL-800387,2024-09-06 18:18,VEH-2108,DRV-483,35.99,20.58,740.67,288360,Engen Ultra
FUEL-800388,2024-09-06 13:39,VEH-2108,DRV-502,46.24,20.58,951.62,288470,N3 Truck Plaza
FUEL-800389,2024-09-06 21:33,VEH-2109,DRV-502,42.14,20.58,867.24,172873,Engen Ultra
FUEL-800390,2024-09-06 14:04,VEH-2117,DRV-498,12.78,20.58,263.01,703512,Depot Bulk Tank
FUEL-800391,2024-09-06 17:27,VEH-2120,DRV-484,13.87,20.58,285.44,138330,Sasol Truck Stop
FUEL-800392,2024-09-06 07:28,VEH-2110,DRV-487,17.42,20.58,358.5,631827,Engen Ultra
FUEL-800393,2024-09-07 01:03,VEH-2114,DRV-498,17.88,20.58,367.97,416544,N3 Truck Plaza
FUEL-800394,2024-09-06 16:46,VEH-2091,DRV-495,373.93,20.58,7695.48,474807,N3 Truck Plaza
FUEL-800395,2024-09-07 12:04,VEH-2098,DRV-500,302.77,20.58,6231.01,595106,Sasol Truck Stop
FUEL-800396,2024-09-06 17:18,VEH-2093,DRV-509,455.64,20.58,9377.07,774334,N3 Truck Plaza
FUEL-800397,2024-09-07 11:22,VEH-2095,DRV-491,380.78,20.58,7836.45,587414,Sasol Truck Stop
FUEL-800398,2024-09-06 16:22,VEH-2037,DRV-437,48.92,20.58,1006.77,176285,Sasol Truck Stop
FUEL-800399,2024-09-06 20:23,VEH-2033,DRV-418,52.52,20.58,1080.86,576306,Engen Ultra
FUEL-800400,2024-09-06 19:49,VEH-2035,DRV-419,51.27,20.58,1055.14,675780,Sasol Truck Stop
FUEL-800401,2024-09-06 12:37,VEH-2054,DRV-441,21.18,20.58,435.88,277181,Highway 1 Stop
FUEL-800402,2024-09-06 17:07,VEH-2035,DRV-446,50.86,20.58,1046.7,675961,N3 Truck Plaza
FUEL-800403,2024-09-06 12:30,VEH-2041,DRV-406,48.05,20.58,988.87,496597,N3 Truck Plaza
FUEL-800404,2024-09-06 23:35,VEH-2034,DRV-450,52.1,20.58,1072.22,214622,Engen Ultra
FUEL-800405,2024-09-06 21:13,VEH-2041,DRV-436,59.04,20.58,1215.04,496805,Engen Ultra
FUEL-800406,2024-09-06 16:17,VEH-2051,DRV-401,23.4,20.58,481.57,725061,Depot Bulk Tank
FUEL-800407,2024-09-06 22:05,VEH-2042,DRV-411,47.46,20.58,976.73,541707,Engen Ultra
FUEL-800408,2024-09-07 00:54,VEH-2079,DRV-472,49.13,20.58,1011.1,772776,Sasol Truck Stop
FUEL-800409,2024-09-06 18:45,VEH-2078,DRV-481,44.42,20.58,914.16,196547,N3 Truck Plaza
FUEL-800410,2024-09-06 13:30,VEH-2089,DRV-464,18.27,20.58,376,716505,Engen Ultra
FUEL-800411,2024-09-06 23:29,VEH-2078,DRV-463,44,20.58,905.52,196713,Depot Bulk Tank
FUEL-800412,2024-09-06 12:39,VEH-2079,DRV-471,46.18,20.58,950.38,772943,Sasol Truck Stop
FUEL-800413,2024-09-06 16:31,VEH-2121,DRV-511,15.44,20.58,317.76,354609,Engen Ultra
FUEL-800414,2024-09-06 17:10,VEH-2115,DRV-502,44.6,20.58,917.87,439119,Depot Bulk Tank
FUEL-800415,2024-09-06 15:02,VEH-2115,DRV-487,46.38,20.58,954.5,439268,Highway 1 Stop
FUEL-800416,2024-09-07 01:37,VEH-2110,DRV-491,47.86,20.58,984.96,631977,N3 Truck Plaza
FUEL-800417,2024-09-07 12:22,VEH-2031,DRV-410,206.94,20.6,4262.96,292226,Highway 1 Stop
FUEL-800418,2024-09-08 06:06,VEH-2023,DRV-402,178.64,20.6,3679.98,367022,Sasol Truck Stop
FUEL-800419,2024-09-07 22:04,VEH-2003,DRV-436,539.6,20.6,11115.76,407075,Highway 1 Stop
FUEL-800420,2024-09-08 12:16,VEH-2004,DRV-416,"355,25",20.6,7318.15,583352,N3 Truck Plaza
FUEL-800421,2024-09-07 12:05,VEH-2032,DRV-424,"136,31",20.6,2807.99,31635,Highway 1 Stop
FUEL-800422,2024-09-08 03:28,VEH-2029,DRV-430,106.09,20.6,2185.45,730037,Depot Bulk Tank
FUEL-800423,2024-09-07 11:54,VEH-2030,DRV-421,44.45,20.6,915.67,289590,Depot Bulk Tank
FUEL-800424,2024-09-07 18:08,VEH-2026,DRV-402,47.52,20.6,978.91,743013,N3 Truck Plaza
FUEL-800425,2024-09-07 09:48,VEH-2027,DRV-417,191.7,20.6,3949.02,266474,Depot Bulk Tank
FUEL-800426,2024-09-08 05:40,VEH-2022,DRV-439,143.99,20.6,2966.19,687961,Highway 1 Stop
FUEL-800427,2024-09-07 12:17,VEH-2023,DRV-417,118.59,20.6,2442.95,367324,N3 Truck Plaza
FUEL-800428,2024-09-07 20:33,VEH-2022,DRV-411,93.54,20.6,1926.92,688261,Depot Bulk Tank
FUEL-800429,2024-09-07 07:28,VEH-2048,DRV-421,38.61,20.6,795.37,665893,N3 Truck Plaza
FUEL-800430,2024-09-07 11:23,VEH-2043,DRV-408,34.75,20.6,715.85,456002,Engen Ultra
FUEL-800431,2024-09-07 15:00,VEH-2064,DRV-462,290.5,20.6,5984.3,305518,N3 Truck Plaza
FUEL-800432,2024-09-08 06:53,VEH-2059,DRV-460,313.71,20.6,6462.43,336976,Depot Bulk Tank
FUEL-800433,2024-09-07 15:31,VEH-2057,DRV-454,457.86,20.6,9431.92,741170,Sasol Truck Stop
FUEL-800434,2024-09-08 14:44,VEH-2065,DRV-459,"366,98",20.6,7559.79,438589,N3 Truck Plaza
FUEL-800435,2024-09-07 10:16,VEH-2069,DRV-475,"36,15",20.6,744.69,371873,Engen Ultra
FUEL-800436,2024-09-07 16:12,VEH-2068,DRV-468,26.34,20.6,542.6,491751,Engen Ultra
FUEL-800437,2024-09-07 16:38,VEH-2100,DRV-502,312.46,20.6,6436.68,665041,Engen Ultra
FUEL-800438,2024-09-08 10:04,VEH-2090,DRV-490,341.87,20.6,7042.52,448556,Engen Ultra
FUEL-800439,2024-09-07 09:04,VEH-2119,DRV-512,23.45,20.6,483.07,122190,N3 Truck Plaza
FUEL-800440,2024-09-07 17:35,VEH-2119,DRV-497,20.52,20.6,422.71,122299,Sasol Truck Stop
FUEL-800441,2024-09-07 13:38,VEH-2054,DRV-408,19.96,20.6,411.18,277371,Sasol Truck Stop
FUEL-800442,2024-09-07 19:47,VEH-2048,DRV-413,40.33,20.6,830.8,666074,Sasol Truck Stop
FUEL-800443,2024-09-07 23:47,VEH-2054,DRV-442,20.77,20.6,427.86,277576,Depot Bulk Tank
FUEL-800444,2024-09-07 09:34,VEH-2078,DRV-468,46.55,20.6,958.93,196880,Depot Bulk Tank
FUEL-800445,2024-09-07 13:39,VEH-2087,DRV-465,17.27,20.6,355.76,135242,Engen Ultra
FUEL-800446,2024-09-07 09:18,VEH-2113,DRV-492,42.32,20.6,871.79,462631,N3 Truck Plaza
FUEL-800447,2024-09-07 10:43,VEH-2110,DRV-504,46.73,20.6,962.64,632129,Sasol Truck Stop
FUEL-800448,2024-09-09 16:50,VEH-2010,DRV-413,304.22,20.63,6276.06,664528,Highway 1 Stop
FUEL-800449,2024-09-10 02:09,VEH-2020,DRV-430,229.82,20.63,4741.19,369935,N3 Truck Plaza
FUEL-800450,2024-09-09 16:48,VEH-2007,DRV-419,295.89,20.63,6104.21,781064,Sasol Truck Stop
FUEL-800451,2024-09-10 04:08,VEH-2007,DRV-451,278.56,20.63,5746.69,781635,Sasol Truck Stop
FUEL-800452,2024-09-09 11:58,VEH-2032,DRV-422,236.3,20.63,4874.87,316916,Sasol Truck Stop
FUEL-800453,2024-09-10 05:44,VEH-2027,DRV-441,177.99,20.63,3671.93,267058,Sasol Truck Stop
FUEL-800454,2024-09-10 01:43,VEH-2016,DRV-427,876.82,20.63,18088.8,157491,Sasol Truck Stop
FUEL-800455,2024-09-10 19:28,VEH-2012,DRV-406,527.99,20.63,10892.43,720487,Sasol Truck Stop
FUEL-800456,2024-09-09 21:52,VEH-2019,DRV-405,671.36,20.63,13850.16,481630,Sasol Truck Stop
FUEL-800457,2024-09-11 00:49,VEH-2015,DRV-411,499.74,20.63,10309.64,153191,Sasol Truck Stop
FUEL-800458,2024-09-09 20:05,VEH-2019,DRV-430,495.85,20.63,10229.39,482670,N3 Truck Plaza
FUEL-800459,2024-09-10 18:36,VEH-2018,DRV-430,412.57,20.63,8511.32,640955,Highway 1 Stop
FUEL-800460,2024-09-09 15:42,VEH-2003,DRV-424,200.09,20.63,4127.86,407470,Depot Bulk Tank
FUEL-800461,2024-09-09 20:36,VEH-2017,DRV-421,206.27,20.63,4255.35,638782,Sasol Truck Stop
FUEL-800462,2024-09-09 05:44,VEH-2011,DRV-447,181.55,20.63,3745.38,376782,N3 Truck Plaza
FUEL-800463,2024-09-09 21:57,VEH-2020,DRV-433,148.96,20.63,3073.04,370330,N3 Truck Plaza
FUEL-800464,2024-09-09 08:57,VEH-2023,DRV-439,126.07,20.63,2600.82,367646,Engen Ultra
FUEL-800465,2024-09-09 22:46,VEH-2023,DRV-452,132.68,20.63,2737.19,367978,N3 Truck Plaza
FUEL-800466,2024-09-09 09:48,VEH-2029,DRV-442,123.97,20.63,2557.5,730364,N3 Truck Plaza
FUEL-800467,2024-09-09 21:33,VEH-2023,DRV-422,95.08,20.63,1961.5,368310,Sasol Truck Stop
FUEL-800468,2024-09-09 11:47,VEH-2025,DRV-434,140.73,20.63,2903.26,456573,Sasol Truck Stop
FUEL-800469,2024-09-09 19:04,VEH-2025,DRV-435,143.86,20.63,2967.83,456925,Depot Bulk Tank
FUEL-800470,2024-09-09 09:03,VEH-2040,DRV-423,32.13,20.63,662.84,183939,Sasol Truck Stop
FUEL-800471,2024-09-09 15:03,VEH-2039,DRV-433,34.61,20.63,714,523016,Highway 1 Stop
FUEL-800472,2024-09-09 05:15,VEH-2035,DRV-451,32.83,20.63,677.28,676081,Highway 1 Stop
FUEL-800473,2024-09-09 19:10,VEH-2033,DRV-432,25.24,20.63,520.7,576428,Highway 1 Stop
FUEL-800474,2024-09-09 22:09,VEH-2014,DRV-427,462.6,20.63,9543.44,576194,Highway 1 Stop
FUEL-800475,2024-09-10 10:34,VEH-2009,DRV-434,392.27,20.63,8092.53,168362,Highway 1 Stop
FUEL-800476,2024-09-09 11:15,VEH-2035,DRV-449,46.05,20.63,950.01,676245,Highway 1 Stop
FUEL-800477,2024-09-09 14:13,VEH-2038,DRV-440,"46,28",20.63,954.76,155342,Engen Ultra
FUEL-800478,2024-09-09 14:52,VEH-2031,DRV-406,97.69,20.63,2015.34,292497,Depot Bulk Tank
FUEL-800479,2024-09-09 20:21,VEH-2024,DRV-418,92.32,20.63,1904.56,608159,Highway 1 Stop
