order_id,order_date,customer_id,warehouse_code,rep_id,order_status,payment_terms_days
SO-700377,2024-09-05,CUS-5428,WH-01,REP-110,Delivered,30
SO-700378,05/09/2024,CUS-5041,WH-03,REP-103,Delivered,30
SO-700379,05/09/2024,CUS-5170,WH-03,REP-109,Delivered,30
SO-700380,05/09/2024,CUS-5375,WH-03,REP-103,Delivered,30
SO-700381,2024-09-05,CUS-5005,WH-01,REP-101,Delivered,14
SO-700382,2024-09-05,CUS-5040,WH-01,REP-101,Delivered,30
SO-700383,2024-09-05,CUS-5211,WH-02,REP-102,Delivered,30
SO-700384,05/09/2024,CUS-5255,WH-01,REP-112,Delivered,60
SO-700385,05/09/2024,CUS-5180,WH-01,REP-106,Delivered,45
SO-700386,2024-09-06,CUS-5019,WH-03,REP-103,Delivered,30
SO-700387,06/09/2024,CUS-5446,WH-03,REP-103,Delivered,60
SO-700388,06/09/2024,CUS-5447,WH-01,REP-106,Delivered,60
SO-700389,2024-09-06,CUS-5019,WH-03,REP-103,Delivered,30
SO-700390,2024-09-06,CUS-5428,WH-01,REP-110,Delivered,30
SO-700391,06/09/2024,CUS-5311,WH-01,REP-112,Delivered,60
SO-700392,2024-09-06,CUS-5369,WH-01,REP-106,Delivered,60
SO-700393,2024-09-06,CUS-5094,WH-01,REP-105,Delivered,30
SO-700394,2024-09-06,CUS-5015,WH-02,REP-108,Delivered,60
SO-700395,06/09/2024,CUS-5025,WH-02,REP-108,Delivered,45
SO-700396,2024-09-06,CUS-5433,WH-03,REP-109,Delivered,30
SO-700397,2024-09-06,CUS-5350,WH-02,REP-102,Returned,14
SO-700398,2024-09-06,CUS-5014,WH-01,REP-110,Delivered,45
SO-700399,2024-09-06,CUS-5317,WH-01,REP-111,Delivered,30
SO-700400,2024-09-06,CUS-5054,WH-01,REP-112,Delivered,14
SO-700401,2024-09-06,CUS-5410,WH-03,REP-109,Delivered,30
SO-700402,2024-09-06,CUS-5167,WH-01,REP-101,Delivered,30
SO-700403,06/09/2024,CUS-5012,WH-01,REP-110,Delivered,30
SO-700404,06/09/2024,CUS-5420,WH-01,REP-111,Delivered,30
SO-700405,2024-09-06,CUS-5038,WH-01,REP-110,Delivered,45
SO-700406,2024-09-06,CUS-5448,WH-03,REP-103,Delivered,30
SO-700407,2024-09-06,CUS-5073,WH-01,REP-104,Delivered,30
SO-700408,06/09/2024,CUS-5133,WH-02,REP-108,Delivered,30
SO-700409,06/09/2024,CUS-5055,WH-01,REP-105,Delivered,14
SO-700410,2024-09-06,CUS-5276,WH-02,REP-102,Delivered,14
SO-700411,06/09/2024,CUS-5114,WH-02,REP-108,Delivered,60
SO-700412,2024-09-06,CUS-5454,WH-01,REP-106,Delivered,14
SO-700413,2024-09-06,CUS-5038,WH-01,REP-110,Delivered,45
SO-700414,06/09/2024,CUS-5275,WH-01,REP-111,Delivered,30
SO-700415,2024-09-06,CUS-5040,WH-01,REP-101,Delivered,30
SO-700416,06/09/2024,CUS-5032,WH-01,REP-110,Delivered,14
SO-700417,2024-09-06,CUS-5401,WH-01,REP-106,Delivered,60
SO-700418,06/09/2024,CUS-5171,WH-01,REP-112,Delivered,30
SO-700419,2024-09-06,CUS-5034,WH-01,REP-111,Delivered,30
SO-700420,2024-09-06,CUS-5012,WH-01,REP-110,Cancelled,30
SO-700421,2024-09-06,CUS-5314,WH-01,REP-111,Delivered,30
SO-700422,06/09/2024,CUS-5046,WH-01,REP-106,Delivered,45
SO-700423,2024-09-06,CUS-5263,WH-01,REP-104,Delivered,14
SO-700424,06/09/2024,CUS-5004,WH-02,REP-102,Delivered,30
SO-700425,06/09/2024,CUS-5423,WH-02,REP-102,Delivered,14
SO-700426,06/09/2024,CUS-5056,WH-01,REP-104,Delivered,30
SO-700427,2024-09-06,CUS-5173,WH-01,REP-111,Delivered,30
SO-700428,2024-09-06,CUS-5209,WH-01,REP-104,Delivered,60
SO-700429,06/09/2024,CUS-5084,WH-01,REP-101,Delivered,60
SO-700430,2024-09-06,CUS-5249,WH-01,REP-110,Delivered,14
SO-700431,2024-09-06,CUS-5018,WH-01,REP-105,Delivered,30
SO-700432,2024-09-06,CUS-5434,WH-03,REP-103,Delivered,30
SO-700433,2024-09-06,CUS-5045,WH-01,REP-110,Delivered,30
SO-700434,06/09/2024,CUS-5295,WH-01,REP-110,Delivered,30
SO-700435,2024-09-06,CUS-5001,WH-01,REP-104,Delivered,60
SO-700436,06/09/2024,CUS-5001,WH-01,REP-104,Delivered,60
SO-700437,2024-09-06,CUS-5003,WH-01,REP-106,Delivered,30
SO-700438,06/09/2024,CUS-5042,WH-01,REP-104,Delivered,30
SO-700439,2024-09-06,CUS-5433,WH-03,REP-109,Delivered,30
SO-700440,2024-09-06,CUS-5022,WH-03,REP-103,Delivered,30
SO-700441,2024-09-06,CUS-5088,WH-02,REP-102,Delivered,14
SO-700442,2024-09-06,CUS-5044,WH-01,REP-111,Delivered,14
SO-700443,2024-09-06,CUS-5001,WH-01,REP-104,Delivered,60
SO-700444,06/09/2024,CUS-5485,WH-01,REP-105,Delivered,60
SO-700445,2024-09-06,CUS-5140,WH-01,REP-112,Delivered,30
SO-700446,2024-09-06,CUS-5074,WH-01,REP-101,Delivered,45
SO-700447,06/09/2024,CUS-5268,WH-03,REP-109,Delivered,45
SO-700448,2024-09-06,CUS-5044,WH-01,REP-111,Delivered,14
SO-700449,2024-09-06,CUS-5256,WH-03,REP-103,Delivered,60
SO-700450,2024-09-06,CUS-5010,WH-01,REP-107,Delivered,30
SO-700451,06/09/2024,CUS-5171,WH-01,REP-112,Delivered,30
SO-700452,2024-09-06,CUS-5044,WH-01,REP-111,Delivered,14
SO-700453,2024-09-06,CUS-5009,WH-01,REP-107,Delivered,30
SO-700454,06/09/2024,CUS-5023,WH-01,REP-110,Delivered,60
SO-700455,2024-09-06,CUS-5311,WH-01,REP-112,Delivered,60
SO-700456,06/09/2024,CUS-5476,WH-01,REP-106,Delivered,30
SO-700457,06/09/2024,CUS-5004,WH-02,REP-102,Delivered,30
SO-700458,2024-09-06,CUS-5409,WH-01,REP-107,Delivered,60
SO-700459,2024-09-06,CUS-5389,WH-01,REP-106,Delivered,30
SO-700460,2024-09-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-700461,2024-09-06,CUS-5293,WH-02,REP-102,Delivered,60
SO-700462,06/09/2024,CUS-5015,WH-02,REP-108,Delivered,60
SO-700463,06/09/2024,CUS-5209,WH-01,REP-104,Delivered,60
SO-700464,2024-09-06,CUS-5190,WH-01,REP-111,Delivered,30
SO-700465,2024-09-06,CUS-5468,WH-01,REP-112,Delivered,45
SO-700466,2024-09-06,CUS-5028,WH-01,REP-106,Delivered,30
SO-700467,06/09/2024,CUS-5227,WH-01,REP-104,Delivered,14
SO-700468,2024-09-06,CUS-5349,WH-01,REP-112,Delivered,30
SO-700469,2024-09-06,CUS-5369,WH-01,REP-106,Delivered,60
SO-700470,06/09/2024,CUS-5105,WH-03,REP-109,Delivered,30
SO-700471,2024-09-06,CUS-5041,WH-03,REP-103,Delivered,30
SO-700472,2024-09-06,CUS-5028,WH-01,REP-106,Delivered,30
SO-700473,2024-09-06,CUS-5051,WH-01,REP-106,Delivered,14
SO-700474,2024-09-06,CUS-5026,WH-01,REP-106,Returned,14
SO-700475,2024-09-07,CUS-5456,WH-01,REP-105,Delivered,30
SO-700476,2024-09-07,CUS-5055,WH-01,REP-105,Delivered,14
SO-700477,07/09/2024,CUS-5067,WH-02,REP-108,Delivered,30
SO-700478,07/09/2024,CUS-5044,WH-01,REP-111,Returned,14
SO-700479,2024-09-07,CUS-5041,WH-03,REP-103,Delivered,30
SO-700480,07/09/2024,CUS-5104,WH-01,REP-110,Delivered,60
SO-700481,2024-09-07,CUS-5068,WH-01,REP-105,Delivered,45
SO-700482,2024-09-07,CUS-5070,WH-01,REP-105,Delivered,30
SO-700483,2024-09-07,CUS-5028,WH-01,REP-106,Delivered,30
SO-700484,2024-09-07,CUS-5069,WH-01,REP-112,Delivered,45
SO-700485,07/09/2024,CUS-5331,WH-02,REP-102,Delivered,60
SO-700486,2024-09-07,CUS-5035,WH-01,REP-107,Cancelled,45
SO-700487,2024-09-07,CUS-5013,WH-01,REP-110,Delivered,45
SO-700488,2024-09-07,CUS-5367,WH-02,REP-102,Delivered,30
SO-700489,07/09/2024,CUS-5098,WH-03,REP-109,Delivered,45
SO-700490,07/09/2024,CUS-5276,WH-02,REP-102,Delivered,14
SO-700491,07/09/2024,CUS-5454,WH-01,REP-106,Delivered,14
SO-700492,2024-09-07,CUS-5369,WH-01,REP-106,Delivered,60
SO-700493,2024-09-07,CUS-5028,WH-01,REP-106,Delivered,30
SO-700494,07/09/2024,CUS-5055,WH-01,REP-105,Delivered,14
SO-700495,2024-09-07,CUS-5409,WH-01,REP-107,Delivered,60
SO-700496,07/09/2024,CUS-5189,WH-02,REP-102,Delivered,30
SO-700497,2024-09-07,CUS-5411,WH-01,REP-101,Delivered,30
SO-700498,07/09/2024,CUS-5388,WH-01,REP-101,Delivered,60
SO-700499,2024-09-07,CUS-5032,WH-01,REP-110,Delivered,14
SO-700500,2024-09-07,CUS-5461,WH-01,REP-112,Delivered,14
SO-700501,2024-09-07,CUS-5133,WH-02,REP-108,Delivered,30
SO-700502,2024-09-07,CUS-5174,WH-03,REP-109,Delivered,60
SO-700503,2024-09-07,CUS-5054,WH-01,REP-112,Delivered,14
SO-700504,2024-09-07,CUS-5047,WH-02,REP-102,Delivered,30
SO-700505,2024-09-07,CUS-5036,WH-01,REP-112,Delivered,30
SO-700506,2024-09-07,CUS-5384,WH-03,REP-103,Delivered,30
SO-700507,2024-09-07,CUS-5035,WH-01,REP-107,Delivered,45
SO-700508,2024-09-07,CUS-5382,WH-03,REP-103,Delivered,30
SO-700509,07/09/2024,CUS-5225,WH-03,REP-103,Delivered,60
SO-700510,2024-09-07,CUS-5345,WH-01,REP-107,Delivered,30
SO-700511,2024-09-07,CUS-5032,WH-01,REP-110,Delivered,14
SO-700512,2024-09-07,CUS-5428,WH-01,REP-110,Delivered,30
SO-700513,2024-09-07,CUS-5188,WH-02,REP-102,Delivered,14
SO-700514,2024-09-07,CUS-5028,WH-01,REP-106,Delivered,30
SO-700515,2024-09-07,CUS-5343,WH-01,REP-107,Delivered,60
SO-700516,2024-09-07,CUS-5023,WH-01,REP-110,Delivered,60
SO-700517,09/09/2024,CUS-5052,WH-01,REP-112,Delivered,60
SO-700518,2024-09-09,CUS-5046,WH-01,REP-106,Delivered,45
SO-700519,09/09/2024,CUS-5019,WH-03,REP-103,Delivered,30
SO-700520,2024-09-09,CUS-5413,WH-01,REP-111,Delivered,30
SO-700521,2024-09-09,CUS-5239,WH-02,REP-108,Delivered,60
SO-700522,2024-09-09,CUS-5012,WH-01,REP-110,Delivered,30
SO-700523,2024-09-09,CUS-5054,WH-01,REP-112,Delivered,14
SO-700524,09/09/2024,CUS-5054,WH-01,REP-112,Delivered,14
SO-700525,2024-09-09,CUS-5048,WH-01,REP-112,Delivered,30
SO-700526,2024-09-09,CUS-5233,WH-01,REP-101,Delivered,30
SO-700527,09/09/2024,CUS-5377,WH-01,REP-101,Delivered,30
SO-700528,2024-09-09,CUS-5032,WH-01,REP-110,Returned,14
SO-700529,2024-09-09,CUS-5454,WH-01,REP-106,Delivered,14
SO-700530,2024-09-09,CUS-5051,WH-01,REP-106,Delivered,14
SO-700531,2024-09-09,CUS-5386,WH-03,REP-103,Delivered,60
SO-700532,2024-09-09,CUS-5022,WH-03,REP-103,Delivered,30
SO-700533,09/09/2024,CUS-5100,WH-01,REP-110,Delivered,30
SO-700534,2024-09-09,CUS-5043,WH-01,REP-107,Delivered,30
SO-700535,2024-09-09,CUS-5466,WH-01,REP-110,Delivered,14
SO-700536,2024-09-09,CUS-5029,WH-01,REP-101,Delivered,60
SO-700537,2024-09-09,CUS-5187,WH-03,REP-109,Delivered,30
SO-700538,2024-09-09,CUS-5048,WH-01,REP-112,Delivered,30
SO-700539,2024-09-09,CUS-5031,WH-02,REP-108,Delivered,30
SO-700540,09/09/2024,CUS-5040,WH-01,REP-101,Delivered,30
SO-700541,2024-09-09,CUS-5041,WH-03,REP-103,Delivered,30
SO-700542,2024-09-09,CUS-5003,WH-01,REP-106,Delivered,30
SO-700543,2024-09-09,CUS-5225,WH-03,REP-103,Delivered,60
SO-700544,2024-09-09,CUS-5383,WH-03,REP-103,Delivered,30
SO-700545,09/09/2024,CUS-5009,WH-01,REP-107,Delivered,30
SO-700546,2024-09-09,CUS-5223,WH-03,REP-103,Delivered,30
SO-700547,2024-09-09,CUS-5228,WH-01,REP-111,Delivered,60
SO-700548,09/09/2024,CUS-5104,WH-01,REP-110,Delivered,60
SO-700549,09/09/2024,CUS-5073,WH-01,REP-104,Delivered,30
SO-700550,2024-09-09,CUS-5034,WH-01,REP-111,Delivered,30
SO-700551,2024-09-09,CUS-5428,WH-01,REP-110,Delivered,30
SO-700552,2024-09-09,CUS-5479,WH-01,REP-105,Delivered,60
SO-700553,09/09/2024,CUS-5461,WH-01,REP-112,Delivered,14
SO-700554,2024-09-09,CUS-5028,WH-01,REP-106,Delivered,30
SO-700555,2024-09-09,CUS-5008,WH-01,REP-105,Delivered,30
SO-700556,2024-09-09,CUS-5002,WH-03,REP-109,Delivered,30
SO-700557,2024-09-09,CUS-5156,WH-01,REP-111,Delivered,30
SO-700558,2024-09-09,CUS-5210,WH-01,REP-101,Delivered,30
SO-700559,2024-09-09,CUS-5041,WH-03,REP-103,Delivered,30
SO-700560,09/09/2024,CUS-5130,WH-01,REP-110,Delivered,45
SO-700561,2024-09-09,CUS-5027,WH-01,REP-107,Delivered,30
SO-700562,09/09/2024,CUS-5382,WH-03,REP-103,Delivered,30
SO-700563,2024-09-09,CUS-5106,WH-01,REP-110,Delivered,14
SO-700564,2024-09-09,CUS-5037,WH-02,REP-102,Delivered,45
SO-700565,2024-09-09,CUS-5048,WH-01,REP-112,Delivered,30
SO-700566,2024-09-09,CUS-5027,WH-01,REP-107,Delivered,30
SO-700567,09/09/2024,CUS-5038,WH-01,REP-110,Delivered,45
SO-700568,2024-09-09,CUS-5043,WH-01,REP-107,Delivered,30
SO-700569,2024-09-09,CUS-5002,WH-03,REP-109,Delivered,30
SO-700570,2024-09-09,CUS-5055,WH-01,REP-105,Delivered,14
SO-700571,2024-09-09,CUS-5297,WH-01,REP-112,Delivered,60
SO-700572,09/09/2024,CUS-5043,WH-01,REP-107,Returned,30
SO-700573,2024-09-09,CUS-5031,WH-02,REP-108,Delivered,30
SO-700574,2024-09-09,CUS-5010,WH-01,REP-107,Delivered,30
SO-700575,2024-09-09,CUS-5031,WH-02,REP-108,Delivered,30
SO-700576,09/09/2024,CUS-5277,WH-01,REP-101,Delivered,30
SO-700577,2024-09-09,CUS-5062,WH-01,REP-112,Delivered,30
SO-700578,09/09/2024,CUS-5209,WH-01,REP-104,Delivered,60
SO-700579,2024-09-09,CUS-5040,WH-01,REP-101,Delivered,30
SO-700580,09/09/2024,CUS-5021,WH-03,REP-103,Delivered,14
SO-700581,09/09/2024,CUS-5451,WH-01,REP-104,Delivered,30
SO-700582,2024-09-09,CUS-5077,WH-01,REP-107,Delivered,30
SO-700583,2024-09-09,CUS-5306,WH-03,REP-109,Delivered,30
SO-700584,2024-09-09,CUS-5006,WH-01,REP-106,Delivered,30
SO-700585,09/09/2024,CUS-5420,WH-01,REP-111,Delivered,30
SO-700586,2024-09-09,CUS-5031,WH-02,REP-108,Delivered,30
SO-700587,09/09/2024,CUS-5381,WH-01,REP-104,Delivered,45
SO-700588,2024-09-09,CUS-5202,WH-01,REP-112,Delivered,60
SO-700589,2024-09-09,CUS-5466,WH-01,REP-110,Delivered,14
SO-700590,2024-09-09,CUS-5261,WH-01,REP-105,Delivered,30
SO-700591,2024-09-09,CUS-5010,WH-01,REP-107,Delivered,30
SO-700592,2024-09-09,CUS-5331,WH-02,REP-102,Delivered,60
SO-700593,2024-09-09,CUS-5020,WH-01,REP-101,Delivered,30
SO-700594,2024-09-09,CUS-5050,WH-03,REP-109,Delivered,45
SO-700595,09/09/2024,CUS-5137,WH-01,REP-101,Delivered,45
SO-700596,2024-09-09,CUS-5054,WH-01,REP-112,Delivered,14
SO-700597,2024-09-09,CUS-5093,WH-01,REP-106,Delivered,30
SO-700598,2024-09-09,CUS-5288,WH-01,REP-111,Delivered,30
SO-700599,09/09/2024,CUS-5320,WH-01,REP-106,Delivered,30
SO-700600,09/09/2024,CUS-5381,WH-01,REP-104,Delivered,45
SO-700601,09/09/2024,CUS-5051,WH-01,REP-106,Delivered,14
SO-700602,2024-09-09,CUS-5032,WH-01,REP-110,Delivered,14
SO-700603,09/09/2024,CUS-5331,WH-02,REP-102,Delivered,60
SO-700604,09/09/2024,CUS-5211,WH-02,REP-102,Delivered,30
SO-700605,2024-09-09,CUS-5025,WH-02,REP-108,Delivered,45
SO-700606,2024-09-09,CUS-5040,WH-01,REP-101,Delivered,30
SO-700607,2024-09-09,CUS-5372,WH-01,REP-110,Delivered,30
SO-700608,2024-09-09,CUS-5012,WH-01,REP-110,Delivered,30
SO-700609,2024-09-09,CUS-5337,WH-01,REP-104,Delivered,30
SO-700610,2024-09-09,CUS-5481,WH-01,REP-110,Delivered,60
SO-700611,2024-09-09,CUS-5034,WH-01,REP-111,Delivered,30
SO-700612,2024-09-09,CUS-5400,WH-01,REP-110,Delivered,30
SO-700613,2024-09-09,CUS-5227,WH-01,REP-104,Delivered,14
SO-700614,2024-09-09,CUS-5049,WH-01,REP-106,Delivered,45
SO-700615,2024-09-09,CUS-5141,WH-01,REP-111,Delivered,30
SO-700616,2024-09-10,CUS-5152,WH-01,REP-112,Delivered,45
SO-700617,2024-09-10,CUS-5001,WH-01,REP-104,Delivered,60
SO-700618,2024-09-10,CUS-5455,WH-02,REP-108,Delivered,45
SO-700619,2024-09-10,CUS-5135,WH-01,REP-111,Delivered,14
SO-700620,10/09/2024,CUS-5019,WH-03,REP-103,Delivered,30
SO-700621,10/09/2024,CUS-5041,WH-03,REP-103,Delivered,30
SO-700622,2024-09-10,CUS-5225,WH-03,REP-103,Delivered,60
SO-700623,10/09/2024,CUS-5008,WH-01,REP-105,Delivered,30
SO-700624,10/09/2024,CUS-5311,WH-01,REP-112,Delivered,60
SO-700625,2024-09-10,CUS-5048,WH-01,REP-112,Delivered,30
SO-700626,2024-09-10,CUS-5229,WH-01,REP-101,Delivered,14
SO-700627,2024-09-10,CUS-5047,WH-02,REP-102,Delivered,30
SO-700628,2024-09-10,CUS-5029,WH-01,REP-101,Delivered,60
SO-700629,10/09/2024,CUS-5027,WH-01,REP-107,Delivered,30
SO-700630,2024-09-10,CUS-5433,WH-03,REP-109,Delivered,30
SO-700631,2024-09-10,CUS-5013,WH-01,REP-110,Returned,45
SO-700632,2024-09-10,CUS-5036,WH-01,REP-112,Delivered,30
SO-700633,2024-09-10,CUS-5217,WH-01,REP-105,Delivered,30
SO-700634,2024-09-10,CUS-5187,WH-03,REP-109,Delivered,30
SO-700635,2024-09-10,CUS-5047,WH-02,REP-102,Delivered,30
SO-700636,2024-09-10,CUS-5227,WH-01,REP-104,Delivered,14
SO-700637,2024-09-10,CUS-5036,WH-01,REP-112,Delivered,30
SO-700638,2024-09-10,CUS-5043,WH-01,REP-107,Delivered,30
SO-700639,2024-09-10,CUS-5044,WH-01,REP-111,Delivered,14
SO-700640,2024-09-10,CUS-5041,WH-03,REP-103,Delivered,30
SO-700641,2024-09-10,CUS-5341,WH-01,REP-101,Delivered,30
SO-700642,2024-09-10,CUS-5214,WH-02,REP-108,Delivered,30
SO-700643,10/09/2024,CUS-5005,WH-01,REP-101,Delivered,14
SO-700644,2024-09-10,CUS-5011,WH-01,REP-112,Delivered,60
SO-700645,2024-09-10,CUS-5456,WH-01,REP-105,Delivered,30
SO-700646,2024-09-10,CUS-5027,WH-01,REP-107,Delivered,30
SO-700647,10/09/2024,CUS-5182,WH-03,REP-103,Delivered,30
SO-700648,2024-09-10,CUS-5476,WH-01,REP-106,Delivered,30
SO-700649,10/09/2024,CUS-5337,WH-01,REP-104,Delivered,30
SO-700650,10/09/2024,CUS-5198,WH-01,REP-110,Delivered,30
SO-700651,2024-09-10,CUS-5458,WH-01,REP-104,Delivered,30
SO-700652,2024-09-10,CUS-5040,WH-01,REP-101,Delivered,30
SO-700653,10/09/2024,CUS-5442,WH-01,REP-101,Delivered,30
SO-700654,10/09/2024,CUS-5113,WH-01,REP-107,Delivered,30
SO-700655,2024-09-10,CUS-5171,WH-01,REP-112,Delivered,30
SO-700656,2024-09-10,CUS-5268,WH-03,REP-109,Delivered,45
SO-700657,2024-09-10,CUS-5036,WH-01,REP-112,Delivered,30
SO-700658,2024-09-10,CUS-5168,WH-02,REP-108,Delivered,60
SO-700659,2024-09-10,CUS-5028,WH-01,REP-106,Delivered,30
SO-700660,2024-09-10,CUS-5308,WH-02,REP-108,Delivered,30
SO-700661,10/09/2024,CUS-5400,WH-01,REP-110,Delivered,30
SO-700662,2024-09-10,CUS-5293,WH-02,REP-102,Delivered,60
SO-700663,2024-09-10,CUS-5055,WH-01,REP-105,Delivered,14
SO-700664,2024-09-10,CUS-5211,WH-02,REP-102,Delivered,30
SO-700665,2024-09-10,CUS-5044,WH-01,REP-111,Delivered,14
SO-700666,10/09/2024,CUS-5255,WH-01,REP-112,Delivered,60
SO-700667,2024-09-10,CUS-5462,WH-01,REP-105,Delivered,60
SO-700668,2024-09-10,CUS-5041,WH-03,REP-103,Delivered,30
SO-700669,2024-09-10,CUS-5028,WH-01,REP-106,Delivered,30
SO-700670,10/09/2024,CUS-5247,WH-01,REP-107,Delivered,30
SO-700671,2024-09-10,CUS-5017,WH-02,REP-102,Delivered,30
SO-700672,2024-09-10,CUS-5411,WH-01,REP-101,Delivered,30
SO-700673,10/09/2024,CUS-5404,WH-03,REP-109,Delivered,30
SO-700674,10/09/2024,CUS-5247,WH-01,REP-107,Delivered,30
SO-700675,10/09/2024,CUS-5035,WH-01,REP-107,Delivered,45
SO-700676,2024-09-10,CUS-5224,WH-03,REP-103,Delivered,30
SO-700677,2024-09-10,CUS-5023,WH-01,REP-110,Delivered,60
SO-700678,2024-09-10,CUS-5039,WH-01,REP-110,Delivered,60
SO-700679,2024-09-10,CUS-5028,WH-01,REP-106,Delivered,30
SO-700680,10/09/2024,CUS-5104,WH-01,REP-110,Delivered,60
SO-700681,2024-09-10,CUS-5156,WH-01,REP-111,Delivered,30
SO-700682,2024-09-10,CUS-5020,WH-01,REP-101,Delivered,30
SO-700683,2024-09-10,CUS-5033,WH-02,REP-102,Delivered,30
SO-700684,2024-09-10,CUS-5037,WH-02,REP-102,Delivered,45
SO-700685,2024-09-10,CUS-5215,WH-01,REP-101,Delivered,30
SO-700686,2024-09-10,CUS-5048,WH-01,REP-112,Delivered,30
SO-700687,2024-09-10,CUS-5037,WH-02,REP-102,Delivered,45
SO-700688,10/09/2024,CUS-5055,WH-01,REP-105,Delivered,14
SO-700689,10/09/2024,CUS-5202,WH-01,REP-112,Delivered,60
SO-700690,2024-09-10,CUS-5028,WH-01,REP-106,Delivered,30
SO-700691,2024-09-10,CUS-5014,WH-01,REP-110,Delivered,45
SO-700692,2024-09-10,CUS-5022,WH-03,REP-103,Delivered,30
SO-700693,10/09/2024,CUS-5108,WH-03,REP-109,Delivered,60
SO-700694,10/09/2024,CUS-5009,WH-01,REP-107,Delivered,30
SO-700695,2024-09-10,CUS-5151,WH-01,REP-110,Delivered,30
SO-700696,2024-09-10,CUS-5033,WH-02,REP-102,Delivered,30
SO-700697,2024-09-10,CUS-5127,WH-03,REP-103,Returned,30
SO-700698,2024-09-10,CUS-5015,WH-02,REP-108,Delivered,60
SO-700699,2024-09-10,CUS-5342,WH-01,REP-110,Delivered,60
SO-700700,2024-09-10,CUS-5444,WH-01,REP-106,Delivered,30
SO-700701,2024-09-10,CUS-5055,WH-01,REP-105,Delivered,14
SO-700702,10/09/2024,CUS-5435,WH-01,REP-106,Delivered,45
SO-700703,2024-09-10,CUS-5037,WH-02,REP-102,Delivered,45
SO-700704,2024-09-10,CUS-5047,WH-02,REP-102,Delivered,30
SO-700705,2024-09-10,CUS-5334,WH-01,REP-112,Delivered,45
SO-700706,2024-09-10,CUS-5020,WH-01,REP-101,Delivered,30
SO-700707,10/09/2024,CUS-5044,WH-01,REP-111,Delivered,14
SO-700708,10/09/2024,CUS-5297,WH-01,REP-112,Delivered,60
SO-700709,2024-09-10,CUS-5432,WH-01,REP-104,Delivered,30
SO-700710,2024-09-10,CUS-5020,WH-01,REP-101,Delivered,30
SO-700711,10/09/2024,CUS-5260,WH-01,REP-112,Delivered,30
SO-700712,10/09/2024,CUS-5253,WH-01,REP-111,Delivered,14
SO-700713,2024-09-10,CUS-5038,WH-01,REP-110,Delivered,45
SO-700714,10/09/2024,CUS-5028,WH-01,REP-106,Delivered,30
SO-700715,2024-09-10,CUS-5042,WH-01,REP-104,Delivered,30
SO-700716,10/09/2024,CUS-5177,WH-01,REP-105,Delivered,30
SO-700717,2024-09-10,CUS-5003,WH-01,REP-106,Delivered,30
SO-700718,2024-09-10,CUS-5357,WH-03,REP-109,Delivered,30
SO-700719,2024-09-10,CUS-5039,WH-01,REP-110,Delivered,60
SO-700720,2024-09-10,CUS-5396,WH-01,REP-110,Delivered,30
SO-700721,2024-09-11,CUS-5041,WH-03,REP-103,Delivered,30
SO-700722,2024-09-11,CUS-5031,WH-02,REP-108,Delivered,30
SO-700723,2024-09-11,CUS-5039,WH-01,REP-110,Delivered,60
SO-700724,11/09/2024,CUS-5327,WH-01,REP-107,Delivered,60
SO-700725,11/09/2024,CUS-5456,WH-01,REP-105,Delivered,30
SO-700726,2024-09-11,CUS-5127,WH-03,REP-103,Delivered,30
SO-700727,2024-09-11,CUS-5110,WH-01,REP-112,Delivered,45
SO-700728,2024-09-11,CUS-5048,WH-01,REP-112,Delivered,30
SO-700729,11/09/2024,CUS-5207,WH-01,REP-107,Delivered,60
SO-700730,2024-09-11,CUS-5025,WH-02,REP-108,Delivered,45
SO-700731,2024-09-11,CUS-5038,WH-01,REP-110,Delivered,45
SO-700732,11/09/2024,CUS-5004,WH-02,REP-102,Delivered,30
SO-700733,11/09/2024,CUS-5264,WH-01,REP-104,Delivered,30
SO-700734,2024-09-11,CUS-5031,WH-02,REP-108,Delivered,30
SO-700735,2024-09-11,CUS-5034,WH-01,REP-111,Delivered,30
SO-700736,2024-09-11,CUS-5051,WH-01,REP-106,Delivered,14
SO-700737,11/09/2024,CUS-5028,WH-01,REP-106,Delivered,30
SO-700738,2024-09-11,CUS-5035,WH-01,REP-107,Delivered,45
SO-700739,11/09/2024,CUS-5025,WH-02,REP-108,Delivered,45
SO-700740,11/09/2024,CUS-5359,WH-03,REP-109,Delivered,30
SO-700741,2024-09-11,CUS-5293,WH-02,REP-102,Delivered,60
SO-700742,11/09/2024,CUS-5265,WH-01,REP-110,Delivered,30
SO-700743,2024-09-11,CUS-5375,WH-03,REP-103,Delivered,30
SO-700744,2024-09-11,CUS-5396,WH-01,REP-110,Cancelled,30
SO-700745,11/09/2024,CUS-5353,WH-02,REP-108,Delivered,30
SO-700746,2024-09-11,CUS-5382,WH-03,REP-103,Delivered,30
SO-700747,2024-09-11,CUS-5329,WH-01,REP-112,Delivered,60
SO-700748,2024-09-11,CUS-5352,WH-01,REP-107,Delivered,14
SO-700749,2024-09-11,CUS-5051,WH-01,REP-106,Delivered,14
SO-700750,11/09/2024,CUS-5308,WH-02,REP-108,Delivered,30
SO-700751,2024-09-11,CUS-5009,WH-01,REP-107,Delivered,30
SO-700752,2024-09-11,CUS-5382,WH-03,REP-103,Delivered,30
SO-700753,2024-09-11,CUS-5253,WH-01,REP-111,Delivered,14
