snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2024-09-05,WH-03,MP-1080,178,14
2024-09-05,WH-01,MP-1081,602,42
2024-09-05,WH-02,MP-1081,183,18
2024-09-05,WH-03,MP-1081,131,41
2024-09-05,WH-01,MP-1082,273,63
2024-09-05,WH-02,MP-1082,59,15
2024-09-05,WH-03,MP-1082,85,5
2024-09-05,WH-01,MP-1083,219,59
2024-09-05,WH-02,MP-1083,29,2
2024-09-05,WH-03,MP-1083,49,6
2024-09-05,WH-01,MP-1084,36,20
2024-09-05,WH-02,MP-1084,228,6
2024-09-05,WH-03,MP-1084,9,13
2024-09-05,WH-01,MP-1085,60,56
2024-09-05,WH-02,MP-1085,228,23
2024-09-05,WH-03,MP-1085,16,18
2024-09-05,WH-01,MP-1086,17,9
2024-09-05,WH-02,MP-1086,228,5
2024-09-05,WH-03,MP-1086,5,6
2024-09-05,WH-01,MP-1087,15,22
2024-09-05,WH-02,MP-1087,228,9
2024-09-05,WH-03,MP-1087,3,5
2024-09-05,WH-01,MP-1088,121,34
2024-09-05,WH-02,MP-1088,34,10
2024-09-05,WH-03,MP-1088,28,9
2024-09-05,WH-01,MP-1089,163,9
2024-09-05,WH-02,MP-1089,48,6
2024-09-05,WH-03,MP-1089,54,18
2024-09-05,WH-01,MP-1090,206,36
2024-09-05,WH-02,MP-1090,52,23
2024-09-05,WH-03,MP-1090,65,9
2024-09-05,WH-01,MP-1091,90,33
2024-09-05,WH-02,MP-1091,22,11
2024-09-05,WH-03,MP-1091,23,11
2024-09-05,WH-01,MP-1092,115,32
2024-09-05,WH-02,MP-1092,32,2
2024-09-05,WH-03,MP-1092,31,9
2024-09-05,WH-01,MP-1093,61,37
2024-09-05,WH-02,MP-1093,25,3
2024-09-05,WH-03,MP-1093,29,1
2024-09-05,WH-01,MP-1094,131,55
2024-09-05,WH-02,MP-1094,41,13
2024-09-05,WH-03,MP-1094,59,11
2024-09-05,WH-01,MP-1095,90,35
2024-09-05,WH-02,MP-1095,37,7
2024-09-05,WH-03,MP-1095,47,12
2024-09-05,WH-01,MP-1096,148,46
2024-09-05,WH-02,MP-1096,55,15
2024-09-05,WH-03,MP-1096,37,17
2024-09-05,WH-01,MP-1097,376,109
2024-09-05,WH-02,MP-1097,68,15
2024-09-05,WH-03,MP-1097,70,1
2024-09-05,WH-01,MP-1098,823,75
2024-09-05,WH-02,MP-1098,131,5
2024-09-05,WH-03,MP-1098,153,66
2024-09-05,WH-01,MP-1099,590,82
2024-09-05,WH-02,MP-1099,123,26
2024-09-05,WH-03,MP-1099,177,34
2024-09-05,WH-01,MP-1100,248,112
2024-09-05,WH-02,MP-1100,78,2
2024-09-05,WH-03,MP-1100,116,9
2024-09-05,WH-01,MP-1101,605,33
2024-09-05,WH-02,MP-1101,87,6
2024-09-05,WH-03,MP-1101,164,55
2024-09-05,WH-01,MP-1102,394,9
2024-09-05,WH-02,MP-1102,65,12
2024-09-05,WH-03,MP-1102,91,3
2024-09-05,WH-01,MP-1103,832,159
2024-09-05,WH-02,MP-1103,149,10
2024-09-05,WH-03,MP-1103,132,51
2024-09-05,WH-01,MP-1104,161,55
2024-09-05,WH-02,MP-1104,31,4
2024-09-05,WH-03,MP-1104,33,5
2024-09-05,WH-01,MP-1105,272,130
2024-09-05,WH-02,MP-1105,103,26
2024-09-05,WH-03,MP-1105,83,25
2024-09-05,WH-01,MP-1106,338,96
2024-09-05,WH-02,MP-1106,106,29
2024-09-05,WH-03,MP-1106,81,31
2024-09-05,WH-01,MP-1107,218,24
2024-09-05,WH-02,MP-1107,64,22
2024-09-05,WH-03,MP-1107,59,13
2024-09-05,WH-01,MP-1108,446,11
2024-09-05,WH-02,MP-1108,112,37
2024-09-05,WH-03,MP-1108,73,38
2024-09-05,WH-01,MP-1109,531,84
2024-09-05,WH-02,MP-1109,138,16
2024-09-05,WH-03,MP-1109,115,43
2024-09-05,WH-01,MP-1110,470,5
2024-09-05,WH-02,MP-1110,77,1
2024-09-05,WH-03,MP-1110,90,41
2024-09-05,WH-01,MP-1111,391,7
2024-09-05,WH-02,MP-1111,64,9
2024-09-05,WH-03,MP-1111,115,9
2024-09-05,WH-01,MP-1112,281,67
2024-09-05,WH-02,MP-1112,54,27
2024-09-05,WH-03,MP-1112,58,21
2024-09-05,WH-01,MP-1113,234,74
2024-09-05,WH-02,MP-1113,60,7
2024-09-05,WH-03,MP-1113,35,9
2024-09-05,WH-01,MP-1114,865,124
2024-09-05,WH-02,MP-1114,226,43
2024-09-05,WH-03,MP-1114,270,49
2024-09-05,WH-01,MP-1115,799,105
2024-09-05,WH-02,MP-1115,115,1
2024-09-05,WH-03,MP-1115,179,45
2024-09-05,WH-01,MP-1116,1567,53
2024-09-05,WH-02,MP-1116,198,32
2024-09-05,WH-03,MP-1116,307,88
2024-09-05,WH-01,MP-1117,597,91
2024-09-05,WH-02,MP-1117,159,28
2024-09-05,WH-03,MP-1117,124,29
2024-09-05,WH-01,MP-1118,312,93
2024-09-05,WH-02,MP-1118,50,7
2024-09-05,WH-03,MP-1118,58,11
2024-09-05,WH-01,MP-1119,196,71
2024-09-05,WH-02,MP-1119,69,2
2024-09-05,WH-03,MP-1119,45,14
2024-09-05,WH-01,MP-1120,150,9
2024-09-05,WH-02,MP-1120,36,3
2024-09-05,WH-03,MP-1120,44,1
2024-09-05,WH-01,MP-1121,353,22
2024-09-05,WH-02,MP-1121,48,9
2024-09-05,WH-03,MP-1121,96,4
2024-09-05,WH-01,MP-1122,289,16
2024-09-05,WH-02,MP-1122,70,4
2024-09-05,WH-03,MP-1122,59,22
2024-09-05,WH-01,MP-1123,115,1
2024-09-05,WH-02,MP-1123,37,9
2024-09-05,WH-03,MP-1123,46,2
2024-09-05,WH-01,MP-1124,238,17
2024-09-05,WH-02,MP-1124,70,13
2024-09-05,WH-03,MP-1124,41,19
2024-09-05,WH-01,MP-1125,585,28
2024-09-05,WH-02,MP-1125,89,22
2024-09-05,WH-03,MP-1125,141,32
2024-09-05,WH-01,MP-1126,145,24
2024-09-05,WH-02,MP-1126,24,11
2024-09-05,WH-03,MP-1126,40,8
2024-09-05,WH-01,MP-1127,217,45
2024-09-05,WH-02,MP-1127,53,16
2024-09-05,WH-03,MP-1127,79,23
2024-09-05,WH-01,MP-1128,225,8
2024-09-05,WH-02,MP-1128,62,22
2024-09-05,WH-03,MP-1128,125,3
2024-09-05,WH-01,MP-1129,419,51
2024-09-05,WH-02,MP-1129,126,30
2024-09-05,WH-03,MP-1129,135,36
2024-09-05,WH-01,MP-1130,341,4
2024-09-05,WH-02,MP-1130,53,25
2024-09-05,WH-03,MP-1130,88,5
2024-09-05,WH-01,MP-1131,189,30
2024-09-05,WH-02,MP-1131,62,0
2024-09-05,WH-03,MP-1131,68,5
2024-09-09,WH-01,MP-1001,848,119
2024-09-09,WH-02,MP-1001,267,37
2024-09-09,WH-03,MP-1001,259,143
2024-09-09,WH-01,MP-1002,1728,36
2024-09-09,WH-02,MP-1002,280,76
2024-09-09,WH-03,MP-1002,356,71
2024-09-09,WH-01,MP-1003,582,161
2024-09-09,WH-02,MP-1003,69,30
2024-09-09,WH-03,MP-1003,220,6
2024-09-09,WH-01,MP-1004,911,123
2024-09-09,WH-02,MP-1004,74,39
2024-09-09,WH-03,MP-1004,145,23
2024-09-09,WH-01,MP-1005,683,56
2024-09-09,WH-02,MP-1005,146,37
2024-09-09,WH-03,MP-1005,146,57
2024-09-09,WH-01,MP-1006,956,432
2024-09-09,WH-02,MP-1006,174,53
2024-09-09,WH-03,MP-1006,250,18
2024-09-09,WH-01,MP-1007,339,145
2024-09-09,WH-02,MP-1007,78,8
2024-09-09,WH-03,MP-1007,119,22
2024-09-09,WH-01,MP-1008,1411,540
2024-09-09,WH-02,MP-1008,418,72
2024-09-09,WH-03,MP-1008,601,146
2024-09-09,WH-01,MP-1009,560,64
2024-09-09,WH-02,MP-1009,164,30
2024-09-09,WH-03,MP-1009,231,51
2024-09-09,WH-01,MP-1010,358,101
2024-09-09,WH-02,MP-1010,143,40
2024-09-09,WH-03,MP-1010,119,43
2024-09-09,WH-01,MP-1011,808,229
2024-09-09,WH-02,MP-1011,208,68
2024-09-09,WH-03,MP-1011,257,18
2024-09-09,WH-01,MP-1012,1594,268
2024-09-09,WH-02,MP-1012,463,122
2024-09-09,WH-03,MP-1012,459,106
2024-09-09,WH-01,MP-1013,549,63
2024-09-09,WH-02,MP-1013,112,57
2024-09-09,WH-03,MP-1013,99,32
2024-09-09,WH-01,MP-1014,1333,378
2024-09-09,WH-02,MP-1014,224,91
2024-09-09,WH-03,MP-1014,366,66
2024-09-09,WH-01,MP-1015,605,250
2024-09-09,WH-02,MP-1015,185,1
2024-09-09,WH-03,MP-1015,231,3
2024-09-09,WH-01,MP-1016,1689,178
2024-09-09,WH-02,MP-1016,371,88
2024-09-09,WH-03,MP-1016,304,87
2024-09-09,WH-01,MP-1017,1346,245
2024-09-09,WH-02,MP-1017,220,11
2024-09-09,WH-03,MP-1017,243,91
2024-09-09,WH-01,MP-1018,1285,557
2024-09-09,WH-02,MP-1018,429,114
2024-09-09,WH-03,MP-1018,285,149
2024-09-09,WH-01,MP-1019,626,162
2024-09-09,WH-02,MP-1019,109,41
2024-09-09,WH-03,MP-1019,185,5
2024-09-09,WH-01,MP-1020,2059,118
2024-09-09,WH-02,MP-1020,319,22
2024-09-09,WH-03,MP-1020,412,60
2024-09-09,WH-01,MP-1021,387,132
2024-09-09,WH-02,MP-1021,82,7
2024-09-09,WH-03,MP-1021,86,8
2024-09-09,WH-01,MP-1022,410,150
2024-09-09,WH-02,MP-1022,145,36
2024-09-09,WH-03,MP-1022,143,54
2024-09-09,WH-01,MP-1023,125,233
2024-09-09,WH-02,MP-1023,228,38
2024-09-09,WH-03,MP-1023,34,15
2024-09-09,WH-01,MP-1024,53,29
2024-09-09,WH-02,MP-1024,228,4
2024-09-09,WH-03,MP-1024,16,29
2024-09-09,WH-01,MP-1025,110,94
2024-09-09,WH-02,MP-1025,228,49
2024-09-09,WH-03,MP-1025,30,31
2024-09-09,WH-01,MP-1026,59,3
2024-09-09,WH-02,MP-1026,228,20
2024-09-09,WH-03,MP-1026,16,19
2024-09-09,WH-01,MP-1027,420,29
2024-09-09,WH-02,MP-1027,127,4
2024-09-09,WH-03,MP-1027,120,27
2024-09-09,WH-01,MP-1028,267,80
2024-09-09,WH-02,MP-1028,104,9
2024-09-09,WH-03,MP-1028,73,26
2024-09-09,WH-01,MP-1029,837,214
2024-09-09,WH-02,MP-1029,116,25
2024-09-09,WH-03,MP-1029,144,48
2024-09-09,WH-01,MP-1030,641,69
2024-09-09,WH-02,MP-1030,126,45
2024-09-09,WH-03,MP-1030,102,25
2024-09-09,WH-01,MP-1031,425,66
2024-09-09,WH-02,MP-1031,96,17
2024-09-09,WH-03,MP-1031,84,38
2024-09-09,WH-01,MP-1032,785,136
2024-09-09,WH-02,MP-1032,120,46
2024-09-09,WH-03,MP-1032,154,30
2024-09-09,WH-01,MP-1033,486,5
2024-09-09,WH-02,MP-1033,128,1
2024-09-09,WH-03,MP-1033,66,39
2024-09-09,WH-01,MP-1034,1308,149
2024-09-09,WH-02,MP-1034,240,26
2024-09-09,WH-03,MP-1034,219,14
2024-09-09,WH-01,MP-1035,1323,126
2024-09-09,WH-02,MP-1035,274,5
2024-09-09,WH-03,MP-1035,232,58
2024-09-09,WH-01,MP-1036,1109,282
2024-09-09,WH-02,MP-1036,202,96
2024-09-09,WH-03,MP-1036,434,82
2024-09-09,WH-01,MP-1037,1601,680
2024-09-09,WH-02,MP-1037,388,102
2024-09-09,WH-03,MP-1037,421,108
2024-09-09,WH-01,MP-1038,1131,320
2024-09-09,WH-02,MP-1038,322,23
2024-09-09,WH-03,MP-1038,564,36
2024-09-09,WH-01,MP-1039,553,62
2024-09-09,WH-02,MP-1039,84,41
2024-09-09,WH-03,MP-1039,123,64
2024-09-09,WH-01,MP-1040,926,397
2024-09-09,WH-02,MP-1040,150,21
2024-09-09,WH-03,MP-1040,356,77
2024-09-09,WH-01,MP-1041,324,90
2024-09-09,WH-02,MP-1041,91,7
2024-09-09,WH-03,MP-1041,76,9
2024-09-09,WH-01,MP-1042,516,117
2024-09-09,WH-02,MP-1042,190,34
2024-09-09,WH-03,MP-1042,195,21
2024-09-09,WH-01,MP-1043,744,112
2024-09-09,WH-02,MP-1043,401,3
2024-09-09,WH-03,MP-1043,286,42
2024-09-09,WH-01,MP-1044,696,162
2024-09-09,WH-02,MP-1044,121,39
2024-09-09,WH-03,MP-1044,197,55
2024-09-09,WH-01,MP-1045,455,203
2024-09-09,WH-02,MP-1045,164,47
2024-09-09,WH-03,MP-1045,96,18
2024-09-09,WH-01,MP-1046,895,153
2024-09-09,WH-02,MP-1046,243,22
2024-09-09,WH-03,MP-1046,130,49
2024-09-09,WH-01,MP-1047,1554,129
2024-09-09,WH-02,MP-1047,423,171
2024-09-09,WH-03,MP-1047,462,110
2024-09-09,WH-01,MP-1048,824,261
2024-09-09,WH-02,MP-1048,237,15
2024-09-09,WH-03,MP-1048,198,7
2024-09-09,WH-01,MP-1049,451,15
2024-09-09,WH-02,MP-1049,100,25
2024-09-09,WH-03,MP-1049,84,6
2024-09-09,WH-01,MP-1050,394,212
2024-09-09,WH-02,MP-1050,143,44
2024-09-09,WH-03,MP-1050,141,5
2024-09-09,WH-01,MP-1051,1796,212
2024-09-09,WH-02,MP-1051,383,28
2024-09-09,WH-03,MP-1051,305,124
2024-09-09,WH-01,MP-1052,435,107
2024-09-09,WH-02,MP-1052,156,70
2024-09-09,WH-03,MP-1052,267,20
2024-09-09,WH-01,MP-1053,282,42
2024-09-09,WH-02,MP-1053,104,43
2024-09-09,WH-03,MP-1053,89,22
2024-09-09,WH-01,MP-1054,420,123
2024-09-09,WH-02,MP-1054,104,27
2024-09-09,WH-03,MP-1054,110,9
2024-09-09,WH-01,MP-1055,777,2
2024-09-09,WH-02,MP-1055,121,36
2024-09-09,WH-03,MP-1055,169,8
2024-09-09,WH-01,MP-1056,948,250
2024-09-09,WH-02,MP-1056,251,37
2024-09-09,WH-03,MP-1056,206,83
2024-09-09,WH-01,MP-1057,816,47
2024-09-09,WH-02,MP-1057,131,21
2024-09-09,WH-03,MP-1057,204,26
2024-09-09,WH-01,MP-1058,298,103
2024-09-09,WH-02,MP-1058,75,8
2024-09-09,WH-03,MP-1058,84,29
2024-09-09,WH-01,MP-1059,369,2
2024-09-09,WH-02,MP-1059,86,22
2024-09-09,WH-03,MP-1059,78,45
2024-09-09,WH-01,MP-1060,105,48
2024-09-09,WH-02,MP-1060,26,10
2024-09-09,WH-03,MP-1060,28,6
2024-09-09,WH-01,MP-1061,174,103
2024-09-09,WH-02,MP-1061,63,17
2024-09-09,WH-03,MP-1061,64,14
2024-09-09,WH-01,MP-1062,292,21
2024-09-09,WH-02,MP-1062,39,13
2024-09-09,WH-03,MP-1062,77,11
2024-09-09,WH-01,MP-1063,558,113
2024-09-09,WH-02,MP-1063,84,15
2024-09-09,WH-03,MP-1063,90,15
2024-09-09,WH-01,MP-1064,429,2
2024-09-09,WH-02,MP-1064,74,23
2024-09-09,WH-03,MP-1064,122,5
2024-09-09,WH-01,MP-1065,485,94
2024-09-09,WH-02,MP-1065,65,4
2024-09-09,WH-03,MP-1065,129,2
2024-09-09,WH-01,MP-1066,304,75
2024-09-09,WH-02,MP-1066,105,9
2024-09-09,WH-03,MP-1066,106,3
2024-09-09,WH-01,MP-1067,363,39
2024-09-09,WH-02,MP-1067,71,18
2024-09-09,WH-03,MP-1067,110,24
2024-09-09,WH-01,MP-1068,201,53
2024-09-09,WH-02,MP-1068,23,13
2024-09-09,WH-03,MP-1068,36,1
2024-09-09,WH-01,MP-1069,145,8
2024-09-09,WH-02,MP-1069,43,9
2024-09-09,WH-03,MP-1069,44,14
2024-09-09,WH-01,MP-1070,255,43
2024-09-09,WH-02,MP-1070,52,15
2024-09-09,WH-03,MP-1070,50,20
2024-09-09,WH-01,MP-1071,104,28
2024-09-09,WH-02,MP-1071,46,3
2024-09-09,WH-03,MP-1071,47,12
2024-09-09,WH-01,MP-1072,225,18
2024-09-09,WH-02,MP-1072,79,11
2024-09-09,WH-03,MP-1072,48,23
2024-09-09,WH-01,MP-1073,363,52
2024-09-09,WH-02,MP-1073,58,21
2024-09-09,WH-03,MP-1073,95,6
2024-09-09,WH-01,MP-1074,260,5
2024-09-09,WH-02,MP-1074,42,10
2024-09-09,WH-03,MP-1074,84,10
2024-09-09,WH-01,MP-1075,524,90
2024-09-09,WH-02,MP-1075,114,12
2024-09-09,WH-03,MP-1075,123,14
2024-09-09,WH-01,MP-1076,800,137
2024-09-09,WH-02,MP-1076,108,46
2024-09-09,WH-03,MP-1076,165,37
2024-09-09,WH-01,MP-1077,848,199
2024-09-09,WH-02,MP-1077,128,52
2024-09-09,WH-03,MP-1077,229,2
2024-09-09,WH-01,MP-1078,339,115
2024-09-09,WH-02,MP-1078,103,1
2024-09-09,WH-03,MP-1078,123,26
2024-09-09,WH-01,MP-1079,396,225
2024-09-09,WH-02,MP-1079,113,27
2024-09-09,WH-03,MP-1079,162,51
2024-09-09,WH-01,MP-1080,698,146
2024-09-09,WH-02,MP-1080,152,32
2024-09-09,WH-03,MP-1080,268,17
2024-09-09,WH-01,MP-1081,653,30
2024-09-09,WH-02,MP-1081,150,23
2024-09-09,WH-03,MP-1081,181,9
2024-09-09,WH-01,MP-1082,252,21
2024-09-09,WH-02,MP-1082,61,14
2024-09-09,WH-03,MP-1082,45,4
2024-09-09,WH-01,MP-1083,144,43
2024-09-09,WH-02,MP-1083,44,14
2024-09-09,WH-03,MP-1083,54,10
2024-09-09,WH-01,MP-1084,36,19
2024-09-09,WH-02,MP-1084,228,4
2024-09-09,WH-03,MP-1084,9,10
2024-09-09,WH-01,MP-1085,60,75
2024-09-09,WH-02,MP-1085,228,17
2024-09-09,WH-03,MP-1085,16,18
2024-09-09,WH-01,MP-1086,17,12
2024-09-09,WH-02,MP-1086,228,3
2024-09-09,WH-03,MP-1086,5,3
2024-09-09,WH-01,MP-1087,15,10
2024-09-09,WH-02,MP-1087,228,9
2024-09-09,WH-03,MP-1087,3,4
2024-09-09,WH-01,MP-1088,146,28
2024-09-09,WH-02,MP-1088,49,5
2024-09-09,WH-03,MP-1088,47,10
2024-09-09,WH-01,MP-1089,213,35
2024-09-09,WH-02,MP-1089,33,8
2024-09-09,WH-03,MP-1089,30,17
2024-09-09,WH-01,MP-1090,305,93
2024-09-09,WH-02,MP-1090,49,3
2024-09-09,WH-03,MP-1090,56,10
2024-09-09,WH-01,MP-1091,167,34
2024-09-09,WH-02,MP-1091,33,2
2024-09-09,WH-03,MP-1091,22,2
2024-09-09,WH-01,MP-1092,139,7
2024-09-09,WH-02,MP-1092,29,4
2024-09-09,WH-03,MP-1092,29,11
2024-09-09,WH-01,MP-1093,85,31
2024-09-09,WH-02,MP-1093,25,3
2024-09-09,WH-03,MP-1093,24,3
2024-09-09,WH-01,MP-1094,253,68
2024-09-09,WH-02,MP-1094,50,15
2024-09-09,WH-03,MP-1094,56,13
2024-09-09,WH-01,MP-1095,110,20
2024-09-09,WH-02,MP-1095,31,1
2024-09-09,WH-03,MP-1095,38,13
2024-09-09,WH-01,MP-1096,222,2
2024-09-09,WH-02,MP-1096,47,4
2024-09-09,WH-03,MP-1096,66,1
2024-09-09,WH-01,MP-1097,239,100
2024-09-09,WH-02,MP-1097,98,11
2024-09-09,WH-03,MP-1097,47,15
2024-09-09,WH-01,MP-1098,566,86
2024-09-09,WH-02,MP-1098,196,18
2024-09-09,WH-03,MP-1098,144,23
2024-09-09,WH-01,MP-1099,386,131
2024-09-09,WH-02,MP-1099,147,32
2024-09-09,WH-03,MP-1099,160,19
2024-09-09,WH-01,MP-1100,349,20
2024-09-09,WH-02,MP-1100,99,19
2024-09-09,WH-03,MP-1100,95,18
2024-09-09,WH-01,MP-1101,405,32
2024-09-09,WH-02,MP-1101,185,38
2024-09-09,WH-03,MP-1101,198,56
2024-09-09,WH-01,MP-1102,296,29
2024-09-09,WH-02,MP-1102,125,16
2024-09-09,WH-03,MP-1102,123,18
2024-09-09,WH-01,MP-1103,714,229
2024-09-09,WH-02,MP-1103,120,28
2024-09-09,WH-03,MP-1103,196,22
2024-09-09,WH-01,MP-1104,147,31
2024-09-09,WH-02,MP-1104,18,7
2024-09-09,WH-03,MP-1104,38,8
2024-09-09,WH-01,MP-1105,302,106
2024-09-09,WH-02,MP-1105,73,2
2024-09-09,WH-03,MP-1105,106,17
2024-09-09,WH-01,MP-1106,199,45
2024-09-09,WH-02,MP-1106,87,11
2024-09-09,WH-03,MP-1106,58,27
2024-09-09,WH-01,MP-1107,264,31
2024-09-09,WH-02,MP-1107,56,7
2024-09-09,WH-03,MP-1107,61,3
2024-09-09,WH-01,MP-1108,494,140
2024-09-09,WH-02,MP-1108,164,36
2024-09-09,WH-03,MP-1108,87,30
2024-09-09,WH-01,MP-1109,629,26
2024-09-09,WH-02,MP-1109,141,6
2024-09-09,WH-03,MP-1109,149,24
2024-09-09,WH-01,MP-1110,320,147
2024-09-09,WH-02,MP-1110,72,36
2024-09-09,WH-03,MP-1110,116,17
2024-09-09,WH-01,MP-1111,340,117
2024-09-09,WH-02,MP-1111,57,27
2024-09-09,WH-03,MP-1111,79,24
2024-09-09,WH-01,MP-1112,329,23
2024-09-09,WH-02,MP-1112,60,7
2024-09-09,WH-03,MP-1112,91,6
2024-09-09,WH-01,MP-1113,232,16
2024-09-09,WH-02,MP-1113,44,6
2024-09-09,WH-03,MP-1113,44,13
2024-09-09,WH-01,MP-1114,600,192
2024-09-09,WH-02,MP-1114,226,74
2024-09-09,WH-03,MP-1114,153,29
2024-09-09,WH-01,MP-1115,407,176
2024-09-09,WH-02,MP-1115,128,49
2024-09-09,WH-03,MP-1115,136,38
2024-09-09,WH-01,MP-1116,1176,214
2024-09-09,WH-02,MP-1116,298,19
2024-09-09,WH-03,MP-1116,244,43
2024-09-09,WH-01,MP-1117,653,190
2024-09-09,WH-02,MP-1117,144,44
2024-09-09,WH-03,MP-1117,219,53
2024-09-09,WH-01,MP-1118,222,27
2024-09-09,WH-02,MP-1118,71,5
2024-09-09,WH-03,MP-1118,39,13
2024-09-09,WH-01,MP-1119,246,53
2024-09-09,WH-02,MP-1119,56,9
2024-09-09,WH-03,MP-1119,40,19
2024-09-09,WH-01,MP-1120,175,49
2024-09-09,WH-02,MP-1120,32,8
2024-09-09,WH-03,MP-1120,26,7
2024-09-09,WH-01,MP-1121,289,41
2024-09-09,WH-02,MP-1121,50,16
2024-09-09,WH-03,MP-1121,57,5
2024-09-09,WH-01,MP-1122,237,76
2024-09-09,WH-02,MP-1122,74,6
2024-09-09,WH-03,MP-1122,50,1
2024-09-09,WH-01,MP-1123,116,56
2024-09-09,WH-02,MP-1123,45,6
2024-09-09,WH-03,MP-1123,28,2
2024-09-09,WH-01,MP-1124,165,33
2024-09-09,WH-02,MP-1124,38,9
2024-09-09,WH-03,MP-1124,66,20
2024-09-09,WH-01,MP-1125,477,87
2024-09-09,WH-02,MP-1125,121,40
2024-09-09,WH-03,MP-1125,110,20
2024-09-09,WH-01,MP-1126,170,28
2024-09-09,WH-02,MP-1126,45,8
2024-09-09,WH-03,MP-1126,24,6
2024-09-09,WH-01,MP-1127,175,12
2024-09-09,WH-02,MP-1127,48,16
2024-09-09,WH-03,MP-1127,76,16
2024-09-09,WH-01,MP-1128,368,57
2024-09-09,WH-02,MP-1128,87,25
2024-09-09,WH-03,MP-1128,105,8
2024-09-09,WH-01,MP-1129,386,182
2024-09-09,WH-02,MP-1129,85,14
2024-09-09,WH-03,MP-1129,128,28
2024-09-09,WH-01,MP-1130,371,104
2024-09-09,WH-02,MP-1130,81,15
2024-09-09,WH-03,MP-1130,61,15
2024-09-09,WH-01,MP-1131,253,84
2024-09-09,WH-02,MP-1131,82,24
2024-09-09,WH-03,MP-1131,63,10
2024-09-12,WH-01,MP-1001,1456,19
2024-09-12,WH-02,MP-1001,268,22
2024-09-12,WH-03,MP-1001,300,50
2024-09-12,WH-01,MP-1002,1905,545
2024-09-12,WH-02,MP-1002,152,64
2024-09-12,WH-03,MP-1002,599,37
2024-09-12,WH-01,MP-1003,462,100
2024-09-12,WH-02,MP-1003,96,27
2024-09-12,WH-03,MP-1003,105,62
2024-09-12,WH-01,MP-1004,511,194
2024-09-12,WH-02,MP-1004,125,17
2024-09-12,WH-03,MP-1004,209,46
2024-09-12,WH-01,MP-1005,715,109
2024-09-12,WH-02,MP-1005,114,19
2024-09-12,WH-03,MP-1005,138,41
2024-09-12,WH-01,MP-1006,1357,343
2024-09-12,WH-02,MP-1006,301,37
2024-09-12,WH-03,MP-1006,398,125
2024-09-12,WH-01,MP-1007,488,86
2024-09-12,WH-02,MP-1007,75,27
2024-09-12,WH-03,MP-1007,176,34
2024-09-12,WH-01,MP-1008,2659,180
2024-09-12,WH-02,MP-1008,487,6
2024-09-12,WH-03,MP-1008,324,59
2024-09-12,WH-01,MP-1009,829,145
2024-09-12,WH-02,MP-1009,126,22
2024-09-12,WH-03,MP-1009,193,44
2024-09-12,WH-01,MP-1010,709,220
2024-09-12,WH-02,MP-1010,145,28
2024-09-12,WH-03,MP-1010,119,47
2024-09-12,WH-01,MP-1011,836,297
2024-09-12,WH-02,MP-1011,151,50
2024-09-12,WH-03,MP-1011,168,12
2024-09-12,WH-01,MP-1012,2030,739
2024-09-12,WH-02,MP-1012,514,102
2024-09-12,WH-03,MP-1012,395,134
2024-09-12,WH-01,MP-1013,585,14
2024-09-12,WH-02,MP-1013,171,35
2024-09-12,WH-03,MP-1013,162,27
2024-09-12,WH-01,MP-1014,770,15
2024-09-12,WH-02,MP-1014,184,63
2024-09-12,WH-03,MP-1014,337,35
2024-09-12,WH-01,MP-1015,1061,100
2024-09-12,WH-02,MP-1015,222,63
2024-09-12,WH-03,MP-1015,267,12
2024-09-12,WH-01,MP-1016,851,486
2024-09-12,WH-02,MP-1016,271,81
2024-09-12,WH-03,MP-1016,373,119
2024-09-12,WH-01,MP-1017,1363,130
2024-09-12,WH-02,MP-1017,286,60
2024-09-12,WH-03,MP-1017,291,93
2024-09-12,WH-01,MP-1018,1477,243
2024-09-12,WH-02,MP-1018,310,121
2024-09-12,WH-03,MP-1018,391,75
2024-09-12,WH-01,MP-1019,433,111
2024-09-12,WH-02,MP-1019,141,40
2024-09-12,WH-03,MP-1019,147,11
2024-09-12,WH-01,MP-1020,1890,219
2024-09-12,WH-02,MP-1020,486,86
2024-09-12,WH-03,MP-1020,423,161
2024-09-12,WH-01,MP-1021,403,24
2024-09-12,WH-02,MP-1021,66,24
2024-09-12,WH-03,MP-1021,79,13
2024-09-12,WH-01,MP-1022,686,75
2024-09-12,WH-02,MP-1022,168,33
2024-09-12,WH-03,MP-1022,177,42
2024-09-12,WH-01,MP-1023,125,26
2024-09-12,WH-02,MP-1023,228,8
2024-09-12,WH-03,MP-1023,34,30
2024-09-12,WH-01,MP-1024,53,102
2024-09-12,WH-02,MP-1024,228,13
2024-09-12,WH-03,MP-1024,16,11
2024-09-12,WH-01,MP-1025,110,3
2024-09-12,WH-02,MP-1025,228,38
2024-09-12,WH-03,MP-1025,30,38
2024-09-12,WH-01,MP-1026,59,10
2024-09-12,WH-02,MP-1026,228,7
2024-09-12,WH-03,MP-1026,16,21
2024-09-12,WH-01,MP-1027,493,149
2024-09-12,WH-02,MP-1027,111,17
2024-09-12,WH-03,MP-1027,129,24
2024-09-12,WH-01,MP-1028,275,109
2024-09-12,WH-02,MP-1028,54,9
2024-09-12,WH-03,MP-1028,117,15
2024-09-12,WH-01,MP-1029,544,22
2024-09-12,WH-02,MP-1029,223,45
